COMMON,STRAT_ID,PSU_ID,YEAR,ST,ID_CODE,WAVE,SUB_REG,MODE_FX,AREA_X,KOD,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,TOT_LEN_A,WGT_A,TOT_LEN_B1,WGT_B1,IMP_REC,REGION,MONTH,WP_INT,FL_REG,WP_CATCH,TOT_CAT,WGT_AB1,TOT_LEN,LANDING,VAR_ID,ARX_METHOD,ALT_FLAG,DATE_PUBLISHED
HARDHEAD CATFISH,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118001,6,6,3,1,we,8777180202,0,10,0,0,0,10,0,0,0,0,,7,11,3099.7438496,8,3099.7438496,10,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
GULF KINGFISH,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118001,6,6,3,1,we,8835440602,2,0,0,2,0,0,558,0.5,0,0,,7,11,3099.7438496,8,3099.7438496,2,0.5,558,2,2023111273weS:8AM-8PM,,0,03/03/2025
GAFFTOPSAIL CATFISH,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118002,6,6,3,1,we,8777180101,0,5,0,0,0,5,0,0,0,0,,7,11,3099.7438496,8,3099.7438496,5,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
HARDHEAD CATFISH,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118002,6,6,3,1,we,8777180202,0,7,0,0,0,7,0,0,0,0,,7,11,3099.7438496,8,3099.7438496,7,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
HARDHEAD CATFISH,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118003,6,6,3,1,we,8777180202,0,5,0,0,0,5,0,0,0,0,,7,11,4216.6687032,8,4216.6687032,5,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
HARDHEAD CATFISH,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118004,6,6,3,1,we,8777180202,0,5,0,0,0,5,0,0,0,0,,7,11,4216.6687032,8,4216.6687032,5,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
HARDHEAD CATFISH,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118005,6,6,3,1,we,8777180202,0,6,0,0,0,6,0,0,0,0,,7,11,4216.6687032,8,4216.6687032,6,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118006,6,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,,7,11,4216.6687032,8,4216.6687032,0,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118007,6,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,,7,11,4216.6687032,8,4216.6687032,0,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
GAFFTOPSAIL CATFISH,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118008,6,6,3,1,we,8777180101,0,25,0,0,0,25,0,0,0,0,,7,11,4216.6687032,8,4216.6687032,25,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
HARDHEAD CATFISH,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118008,6,6,3,1,we,8777180202,0,25,0,0,0,25,0,0,0,0,,7,11,4216.6687032,8,4216.6687032,25,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
RED DRUM,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118008,6,6,3,1,we,8835440901,0,2,0,0,0,2,0,0,0,0,,7,11,4216.6687032,8,4216.6687032,2,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
HARDHEAD CATFISH,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118009,6,6,3,1,we,8777180202,0,15,0,0,0,15,0,0,0,0,,7,11,4216.6687032,8,4216.6687032,15,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
KINGFISH GENUS,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118009,6,6,3,1,we,8835440600,0,0,1,0,1,0,0,0,0,0,,7,11,4216.6687032,8,4216.6687032,1,0,0,1,2023111273weS:8AM-8PM,,0,03/03/2025
ATLANTIC CROAKER,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118009,6,6,3,1,we,8835440702,0,0,1,0,1,0,0,0,276,0.24,,7,11,4216.6687032,8,4216.6687032,1,0.24,276,1,2023111273weS:8AM-8PM,,0,03/03/2025
HARDHEAD CATFISH,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118010,6,6,3,1,we,8777180202,0,15,0,0,0,15,0,0,0,0,,7,11,4216.6687032,8,4216.6687032,15,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
KINGFISH GENUS,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118010,6,6,3,1,we,8835440600,0,0,1,0,1,0,0,0,0,0,,7,11,4216.6687032,8,4216.6687032,1,0,0,1,2023111273weS:8AM-8PM,,0,03/03/2025
ATLANTIC CROAKER,2023111273weS:8AM-8PM,2023612731598320231118,2023,12,1598320231118010,6,6,3,1,we,8835440702,0,0,2,0,2,0,0,0,585,0.62,,7,11,4216.6687032,8,4216.6687032,2,0.62,585,2,2023111273weS:8AM-8PM,,0,03/03/2025
,2023111263wdS:8AM-8PM,2023612631598320231129,2023,12,1598320231129002,6,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,,6,11,41562.073441,8,41562.073441,0,0,0,0,2023111263wdS:8AM-8PM,,0,03/03/2025
COMMON SNOOK,2023111263wdS:8AM-8PM,2023612631598320231129,2023,12,1598320231129005,6,6,3,1,wd,8835010105,1,0,0,1,0,0,760,5.26,0,0,,6,11,41562.073441,8,41562.073441,1,5.26,760,1,2023111263wdS:8AM-8PM,,0,03/03/2025
BLUEFISH,2023111263wdS:8AM-8PM,2023612631598320231129,2023,12,1598320231129005,6,6,3,1,wd,8835250101,0,1,0,0,0,1,0,0,0,0,,6,11,41562.073441,8,41562.073441,1,0,0,0,2023111263wdS:8AM-8PM,,0,03/03/2025
BLACK DRUM,2023111263wdS:8AM-8PM,2023612631598320231129,2023,12,1598320231129005,6,6,3,1,wd,8835440801,1,0,0,1,0,0,724,6.38,0,0,,6,11,41562.073441,8,41562.073441,1,6.38,724,1,2023111263wdS:8AM-8PM,,0,03/03/2025
,2023111263wdS:8AM-8PM,2023612631598320231129,2023,12,1598320231129009,6,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,,6,11,41562.073441,8,41562.073441,0,0,0,0,2023111263wdS:8AM-8PM,,0,03/03/2025
CREVALLE JACK,2023111263wdS:8AM-8PM,2023612631598320231129,2023,12,1598320231129010,6,6,3,1,wd,8835280303,0,1,0,0,0,1,0,0,0,0,,6,11,41562.073441,8,41562.073441,1,0,0,0,2023111263wdS:8AM-8PM,,0,03/03/2025
COMMON SNOOK,2023111263wdS:8AM-8PM,2023612631598320231129,2023,12,1598320231129011,6,6,3,1,wd,8835010105,0,1,0,0,0,1,0,0,0,0,,6,11,41562.073441,8,41562.073441,1,0,0,0,2023111263wdS:8AM-8PM,,0,03/03/2025
SHEEPSHEAD,2023111263wdS:8AM-8PM,2023612631598320231129,2023,12,1598320231129022,6,6,3,1,wd,8835430301,1,0,0,1,0,0,335,0.9,0,0,,6,11,59662.513051,8,59662.513051,1,0.9,335,1,2023111263wdS:8AM-8PM,,0,03/03/2025
CREVALLE JACK,2023121263weS:8AM-8PM,2023612631598320231230,2023,12,1598320231230001,6,6,3,1,we,8835280303,0,1,0,0,0,1,0,0,0,0,,6,12,42194.231856,8,42194.231856,1,0,0,0,2023121263weS:8AM-8PM,,0,03/03/2025
MACKEREL GENUS,2023121263weS:8AM-8PM,2023612631598320231230,2023,12,1598320231230001,6,6,3,1,we,8850030500,0,1,0,0,0,1,0,0,0,0,,6,12,42194.231856,8,42194.231856,1,0,0,0,2023121263weS:8AM-8PM,,0,03/03/2025
CREVALLE JACK,2023121263weS:8AM-8PM,2023612631598320231230,2023,12,1598320231230002,6,6,3,1,we,8835280303,0,1,0,0,0,1,0,0,0,0,,6,12,42194.231856,8,42194.231856,1,0,0,0,2023121263weS:8AM-8PM,,0,03/03/2025
CREVALLE JACK,2023121263weS:8AM-8PM,2023612631598320231230,2023,12,1598320231230003,6,6,3,1,we,8835280303,0,1,0,0,0,1,0,0,0,0,,6,12,42194.231856,8,42194.231856,1,0,0,0,2023121263weS:8AM-8PM,,0,03/03/2025
,2023121263weS:8AM-8PM,2023612631598320231230,2023,12,1598320231230004,6,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,,6,12,42194.231856,8,42194.231856,0,0,0,0,2023121263weS:8AM-8PM,,0,03/03/2025
,2023121263weS:8AM-8PM,2023612631598320231230,2023,12,1598320231230005,6,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,,6,12,42194.231856,8,42194.231856,0,0,0,0,2023121263weS:8AM-8PM,,0,03/03/2025
OYSTER TOADFISH,2023111273weS:8AM-8PM,2023612731515620231103,2023,12,1515620231103001,6,6,3,5,we,8783010201,0,1,0,0,0,1,0,0,0,0,,7,11,42194.231855,8,42194.231855,1,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
GRAY SNAPPER,2023111273weS:8AM-8PM,2023612731515620231103,2023,12,1515620231103001,6,6,3,5,we,8835360102,2,1,0,2,0,1,457,0.36,0,0,,7,11,42194.231855,8,42194.231855,3,0.36,457,2,2023111273weS:8AM-8PM,,0,03/03/2025
PINFISH,2023111273weS:8AM-8PM,2023612731515620231103,2023,12,1515620231103001,6,6,3,5,we,8835430201,0,2,0,0,0,2,0,0,0,0,,7,11,42194.231855,8,42194.231855,2,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
PUFFER GENUS,2023111273weS:8AM-8PM,2023612731515620231103,2023,12,1515620231103001,6,6,3,5,we,8861010200,0,1,0,0,0,1,0,0,0,0,,7,11,42194.231855,8,42194.231855,1,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
HARDHEAD CATFISH,2023111273weS:8AM-8PM,2023612731515620231103,2023,12,1515620231103002,6,6,3,5,we,8777180202,0,1,0,0,0,1,0,0,0,0,,7,11,42194.231855,8,42194.231855,1,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
SAND SEATROUT,2023111273weS:8AM-8PM,2023612731515620231103,2023,12,1515620231103002,6,6,3,5,we,8835440106,1,0,0,1,0,0,334,0.32,0,0,,7,11,42194.231855,8,42194.231855,1,0.32,334,1,2023111273weS:8AM-8PM,,0,03/03/2025
ATLANTIC CROAKER,2023111273weS:8AM-8PM,2023612731515620231103,2023,12,1515620231103002,6,6,3,5,we,8835440702,0,3,0,0,0,3,0,0,0,0,,7,11,42194.231855,8,42194.231855,3,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
,2023111273weS:8AM-8PM,2023612731515620231104,2023,12,1515620231104001,6,6,3,5,we,,0,0,0,0,0,0,0,0,0,0,,7,11,3769.7090619,8,3769.7090619,0,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
,2023111273weS:8AM-8PM,2023612731515620231104,2023,12,1515620231104002,6,6,3,5,we,,0,0,0,0,0,0,0,0,0,0,,7,11,3769.7090619,8,3769.7090619,0,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
WHITE CATFISH,2023111273weS:8AM-8PM,2023612731515620231104,2023,12,1515620231104003,6,6,3,5,we,8777020101,3,0,0,3,0,0,1143,2.48,0,0,,7,11,3769.7090619,8,3769.7090619,3,2.48,1143,3,2023111273weS:8AM-8PM,,0,03/03/2025
SPOT,2023111273weS:8AM-8PM,2023612731515620231104,2023,12,1515620231104003,6,6,3,5,we,8835440401,1,4,0,1,0,4,204,0.14,0,0,,7,11,3769.7090619,8,3769.7090619,5,0.14,204,1,2023111273weS:8AM-8PM,,0,03/03/2025
ATLANTIC CROAKER,2023111273weS:8AM-8PM,2023612731515620231104,2023,12,1515620231104003,6,6,3,5,we,8835440702,2,0,0,2,0,0,638,0.92,0,0,,7,11,3769.7090619,8,3769.7090619,2,0.92,638,2,2023111273weS:8AM-8PM,,0,03/03/2025
STRIPED MULLET,2023111273weS:8AM-8PM,2023612731515620231104,2023,12,1515620231104004,6,6,3,5,we,8836010101,6,0,0,6,0,0,1676.4,2.088,0,0,,7,11,6369.7728425,8,6369.7728425,6,2.088,1676.4,6,2023111273weS:8AM-8PM,,0,03/03/2025
STRIPED MULLET,2023111273weS:8AM-8PM,2023612731515620231104,2023,12,1515620231104005,6,6,3,5,we,8836010101,1,0,0,1,0,0,254,0.24,0,0,,7,11,6369.7728425,8,6369.7728425,1,0.24,254,1,2023111273weS:8AM-8PM,,0,03/03/2025
STRIPED MULLET,2023111273weS:8AM-8PM,2023612731515620231104,2023,12,1515620231104006,6,6,3,5,we,8836010101,11,0,0,11,0,0,3011.8,3.564,0,0,,7,11,6369.7728425,8,6369.7728425,11,3.564,3011.8,11,2023111273weS:8AM-8PM,,0,03/03/2025
MULLET GENUS,2023111273weS:8AM-8PM,2023612731515620231104,2023,12,1515620231104007,6,6,3,5,we,8836010100,0,5,0,0,0,5,0,0,0,0,,7,11,6369.7728425,8,6369.7728425,5,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
STRIPED MULLET,2023111273weS:8AM-8PM,2023612731515620231104,2023,12,1515620231104007,6,6,3,5,we,8836010101,48,0,0,48,0,0,14005.894737,17.482105263,0,0,,7,11,6369.7728425,8,6369.7728425,48,17.482105263,14005.894737,48,2023111273weS:8AM-8PM,,0,03/03/2025
OYSTER TOADFISH,2023111273weS:8AM-8PM,2023612731515620231119,2023,12,1515620231119001,6,6,3,5,we,8783010201,0,1,0,0,0,1,0,0,0,0,,7,11,42194.231855,8,42194.231855,1,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
SEATROUT GENUS,2023111273weS:8AM-8PM,2023612731515620231119,2023,12,1515620231119001,6,6,3,5,we,8835440100,0,10,0,0,0,10,0,0,0,0,,7,11,42194.231855,8,42194.231855,10,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
,2023111273weS:8AM-8PM,2023612731515620231119,2023,12,1515620231119002,6,6,3,5,we,,0,0,0,0,0,0,0,0,0,0,,7,11,42194.231855,8,42194.231855,0,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
KINGFISH GENUS,2023111273weS:8AM-8PM,2023612731515620231119,2023,12,1515620231119003,6,6,3,5,we,8835440600,0,1,0,0,0,1,0,0,0,0,,7,11,42194.231855,8,42194.231855,1,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
HAIRY BLENNY,2023111273weS:8AM-8PM,2023612731515620231119,2023,12,1515620231119003,6,6,3,5,we,8842090307,0,1,0,0,0,1,0,0,0,0,,7,11,42194.231855,8,42194.231855,1,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
STINGRAY FAMILY,2023121273weS:8AM-8PM,2023612731515620231202,2023,12,1515620231202001,6,6,3,5,we,8713050000,0,4,0,0,0,4,0,0,0,0,,7,12,3506.41107,8,3506.41107,4,0,0,0,2023121273weS:8AM-8PM,,0,03/03/2025
KINGFISH GENUS,2023121273weS:8AM-8PM,2023612731515620231202,2023,12,1515620231202001,6,6,3,5,we,8835440600,0,1,0,0,0,1,0,0,0,0,,7,12,3506.41107,8,3506.41107,1,0,0,0,2023121273weS:8AM-8PM,,0,03/03/2025
ATLANTIC CROAKER,2023121273weS:8AM-8PM,2023612731515620231202,2023,12,1515620231202001,6,6,3,5,we,8835440702,0,2,0,0,0,2,0,0,0,0,,7,12,3506.41107,8,3506.41107,2,0,0,0,2023121273weS:8AM-8PM,,0,03/03/2025
PUFFER GENUS,2023121273weS:8AM-8PM,2023612731515620231202,2023,12,1515620231202001,6,6,3,5,we,8861010200,0,12,0,0,0,12,0,0,0,0,,7,12,3506.41107,8,3506.41107,12,0,0,0,2023121273weS:8AM-8PM,,0,03/03/2025
STRIPED BURRFISH,2023121273weS:8AM-8PM,2023612731515620231202,2023,12,1515620231202001,6,6,3,5,we,8861030101,0,1,0,0,0,1,0,0,0,0,,7,12,3506.41107,8,3506.41107,1,0,0,0,2023121273weS:8AM-8PM,,0,03/03/2025
PUFFER GENUS,2023121273weS:8AM-8PM,2023612731515620231202,2023,12,1515620231202002,6,6,3,5,we,8861010200,0,1,0,0,0,1,0,0,0,0,,7,12,3506.41107,8,3506.41107,1,0,0,0,2023121273weS:8AM-8PM,,0,03/03/2025
SILVER PERCH,2023121273weS:8AM-8PM,2023612731515620231215,2023,12,1515620231215001,6,6,3,5,we,8835440301,0,1,0,0,0,1,0,0,0,0,,7,12,34036.855524,8,34036.855524,1,0,0,0,2023121273weS:8AM-8PM,,0,03/03/2025
SOUTHERN KINGFISH,2023121273weS:8AM-8PM,2023612731515620231230,2023,12,1515620231230001,6,6,3,5,we,8835440601,1,0,0,1,0,0,252,0.16,0,0,,7,12,3064.3897118,8,3064.3897118,1,0.16,252,1,2023121273weS:8AM-8PM,,0,03/03/2025
,2023121273weS:8AM-8PM,2023612731515620231230,2023,12,1515620231230002,6,6,3,5,we,,0,0,0,0,0,0,0,0,0,0,,7,12,3064.3897118,8,3064.3897118,0,0,0,0,2023121273weS:8AM-8PM,,0,03/03/2025
,2023121273weS:8AM-8PM,2023612731515620231230,2023,12,1515620231230003,6,6,3,5,we,,0,0,0,0,0,0,0,0,0,0,,7,12,3064.3897118,8,3064.3897118,0,0,0,0,2023121273weS:8AM-8PM,,0,03/03/2025
GRAY SNAPPER,2023111253weS:8AM-8PM,2023612531587120231124,2023,12,1587120231124001,6,6,3,5,we,8835360102,0,2,0,0,0,2,0,0,0,0,,5,11,19274.70712,8,19274.70712,2,0,0,0,2023111253weS:8AM-8PM,,0,03/03/2025
PUFFER FAMILY,2023111253weS:8AM-8PM,2023612531587120231124,2023,12,1587120231124001,6,6,3,5,we,8861010000,0,1,0,0,0,1,0,0,0,0,,5,11,19274.70712,8,19274.70712,1,0,0,0,2023111253weS:8AM-8PM,,0,03/03/2025
MOJARRA FAMILY,2023121253weS:8AM-8PM,2023612531587120231231,2023,12,1587120231231007,6,6,3,5,we,8835390000,0,0,1,0,1,0,0,0,0,0,,5,12,9791.8528926,8,9791.8528926,1,0,0,1,2023121253weS:8AM-8PM,,0,03/03/2025
HOUNDFISH,2023121253weS:8AM-8PM,2023612531587120231231,2023,12,1587120231231008,6,6,3,5,we,8803020302,1,0,0,1,0,0,445,0.2,0,0,,5,12,9791.8528926,8,9791.8528926,1,0.2,445,1,2023121253weS:8AM-8PM,,0,03/03/2025
LANE SNAPPER,2023121253weS:8AM-8PM,2023612531587120231231,2023,12,1587120231231008,6,6,3,5,we,8835360112,0,1,0,0,0,1,0,0,0,0,,5,12,9791.8528926,8,9791.8528926,1,0,0,0,2023121253weS:8AM-8PM,,0,03/03/2025
GRUNT FAMILY,2023121253weS:8AM-8PM,2023612531587120231231,2023,12,1587120231231008,6,6,3,5,we,8835400000,0,3,0,0,0,3,0,0,0,0,,5,12,9791.8528926,8,9791.8528926,3,0,0,0,2023121253weS:8AM-8PM,,0,03/03/2025
SAILORS CHOICE,2023121253weS:8AM-8PM,2023612531587120231231,2023,12,1587120231231008,6,6,3,5,we,8835400117,1,0,0,1,0,0,179,0.14,0,0,,5,12,9791.8528926,8,9791.8528926,1,0.14,179,1,2023121253weS:8AM-8PM,,0,03/03/2025
GREAT BARRACUDA,2023121253weS:8AM-8PM,2023612531587120231231,2023,12,1587120231231008,6,6,3,5,we,8837010104,1,0,0,1,0,0,358,0.26,0,0,,5,12,9791.8528926,8,9791.8528926,1,0.26,358,1,2023121253weS:8AM-8PM,,0,03/03/2025
LIZARDFISH FAMILY,2023121253weS:8AM-8PM,2023612531587120231231,2023,12,1587120231231009,6,6,3,5,we,8762020000,0,1,0,0,0,1,0,0,0,0,,5,12,9791.8528926,8,9791.8528926,1,0,0,0,2023121253weS:8AM-8PM,,0,03/03/2025
GRAY SNAPPER,2023121253weS:8AM-8PM,2023612531587120231231,2023,12,1587120231231009,6,6,3,5,we,8835360102,0,3,0,0,0,3,0,0,0,0,,5,12,9791.8528926,8,9791.8528926,3,0,0,0,2023121253weS:8AM-8PM,,0,03/03/2025
PUFFER FAMILY,2023121253weS:8AM-8PM,2023612531587120231231,2023,12,1587120231231009,6,6,3,5,we,8861010000,0,1,0,0,0,1,0,0,0,0,,5,12,9791.8528926,8,9791.8528926,1,0,0,0,2023121253weS:8AM-8PM,,0,03/03/2025
GRAY SNAPPER,2023121253weS:8AM-8PM,2023612531587120231231,2023,12,1587120231231010,6,6,3,5,we,8835360102,0,6,0,0,0,6,0,0,0,0,,5,12,9791.8528926,8,9791.8528926,6,0,0,0,2023121253weS:8AM-8PM,,0,03/03/2025
LANE SNAPPER,2023121253weS:8AM-8PM,2023612531587120231231,2023,12,1587120231231010,6,6,3,5,we,8835360112,0,1,0,0,0,1,0,0,0,0,,5,12,9791.8528926,8,9791.8528926,1,0,0,0,2023121253weS:8AM-8PM,,0,03/03/2025
STINGRAY FAMILY,2023111273weS:8AM-8PM,2023612731587720231112,2023,12,1587720231112001,6,6,3,5,we,8713050000,0,2,0,0,0,2,0,0,0,0,,7,11,9397.0112573,8,9397.0112573,2,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
HARDHEAD CATFISH,2023111273weS:8AM-8PM,2023612731587720231112,2023,12,1587720231112001,6,6,3,5,we,8777180202,0,4,0,0,0,4,0,0,0,0,,7,11,9397.0112573,8,9397.0112573,4,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
MUTTON SNAPPER,2023111253weS:8AM-8PM,2023612531589520231126,2023,12,1589520231126009,6,6,3,5,we,8835360103,0,0,1,0,1,0,0,0,420,1.24,,5,11,6046.6948614,8,6046.6948614,1,1.24,420,1,2023111253weS:8AM-8PM,,0,03/03/2025
IRISH POMPANO,2023111253weS:8AM-8PM,2023612531589520231126,2023,12,1589520231126009,6,6,3,5,we,8835390201,0,0,1,0,1,0,0,0,191,0.1726187087,,5,11,6046.6948614,8,6046.6948614,1,0.1726187087,191,1,2023111253weS:8AM-8PM,,0,03/03/2025
BLUESTRIPED GRUNT,2023111253weS:8AM-8PM,2023612531589520231126,2023,12,1589520231126009,6,6,3,5,we,8835400113,0,1,0,0,0,1,0,0,0,0,,5,11,6046.6948614,8,6046.6948614,1,0,0,0,2023111253weS:8AM-8PM,,0,03/03/2025
SAILORS CHOICE,2023111253weS:8AM-8PM,2023612531589520231126,2023,12,1589520231126009,6,6,3,5,we,8835400117,0,2,0,0,0,2,0,0,0,0,,5,11,6046.6948614,8,6046.6948614,2,0,0,0,2023111253weS:8AM-8PM,,0,03/03/2025
NEEDLEFISH FAMILY,2023111253weS:8AM-8PM,2023612531589520231126,2023,12,1589520231126010,6,6,3,5,we,8803020000,0,1,0,0,0,1,0,0,0,0,,5,11,6046.6948614,8,6046.6948614,1,0,0,0,2023111253weS:8AM-8PM,,0,03/03/2025
JACK GENUS,2023111253weS:8AM-8PM,2023612531589520231126,2023,12,1589520231126010,6,6,3,5,we,8835280300,0,0,1,0,1,0,0,0,0,0,,5,11,6046.6948614,8,6046.6948614,1,0,0,1,2023111253weS:8AM-8PM,,0,03/03/2025
CREVALLE JACK,2023111253weS:8AM-8PM,2023612531589520231126,2023,12,1589520231126010,6,6,3,5,we,8835280303,0,1,0,0,0,1,0,0,0,0,,5,11,6046.6948614,8,6046.6948614,1,0,0,0,2023111253weS:8AM-8PM,,0,03/03/2025
SAILORS CHOICE,2023111253weS:8AM-8PM,2023612531589520231126,2023,12,1589520231126010,6,6,3,5,we,8835400117,0,0,1,0,1,0,0,0,222,0.22,,5,11,6046.6948614,8,6046.6948614,1,0.22,222,1,2023111253weS:8AM-8PM,,0,03/03/2025
,2023111253weS:8AM-8PM,2023612531589520231126,2023,12,1589520231126011,6,6,3,5,we,,0,0,0,0,0,0,0,0,0,0,,5,11,6046.6948614,8,6046.6948614,0,0,0,0,2023111253weS:8AM-8PM,,0,03/03/2025
,2023111253weS:8AM-8PM,2023612531589520231126,2023,12,1589520231126012,6,6,3,5,we,,0,0,0,0,0,0,0,0,0,0,,5,11,6046.6948614,8,6046.6948614,0,0,0,0,2023111253weS:8AM-8PM,,0,03/03/2025
SPOTTED SEATROUT,2023111273weS:8AM-8PM,2023612731590920231110,2023,12,1590920231110004,6,6,3,5,we,8835440102,0,1,0,0,0,1,0,0,0,0,,7,11,3427.7616086,8,3427.7616086,1,0,0,0,2023111273weS:8AM-8PM,,0,03/03/2025
SUNFISH FAMILY,2023121273weS:8AM-8PM,2023612731590920231216,2023,12,1590920231216001,6,6,3,5,we,8835160000,0,2,0,0,0,2,0,0,0,0,,7,12,6455.4687454,8,6455.4687454,2,0,0,0,2023121273weS:8AM-8PM,,0,03/03/2025
REDBREAST SUNFISH,2023121273weS:8AM-8PM,2023612731590920231216,2023,12,1590920231216001,6,6,3,5,we,8835160501,2,0,0,2,0,0,317,0.16,0,0,,7,12,6455.4687454,8,6455.4687454,2,0.16,317,2,2023121273weS:8AM-8PM,,0,03/03/2025
BLUEGILL,2023121273weS:8AM-8PM,2023612731590920231216,2023,12,1590920231216001,6,6,3,5,we,8835160504,3,0,0,3,0,0,498,0.28,0,0,,7,12,6455.4687454,8,6455.4687454,3,0.28,498,3,2023121273weS:8AM-8PM,,0,03/03/2025
GAFFTOPSAIL CATFISH,2023121273wdS:8AM-8PM,2023612731590920231218,2023,12,1590920231218001,6,6,3,5,wd,8777180101,0,1,0,0,0,1,0,0,0,0,,7,12,83305.552818,8,83305.552818,1,0,0,0,2023121273wdS:8AM-8PM,,0,03/03/2025
BLACK DRUM,2023121273wdS:8AM-8PM,2023612731590920231218,2023,12,1590920231218001,6,6,3,5,wd,8835440801,2,0,0,2,0,0,604,0.8,0,0,,7,12,83305.552818,8,83305.552818,2,0.8,604,2,2023121273wdS:8AM-8PM,,0,03/03/2025
SPOTTED SEATROUT,2023121273weS:8AM-8PM,2023612731590920231231,2023,12,1590920231231011,6,6,3,5,we,8835440102,3,0,0,3,0,0,1110,1.38,0,0,,7,12,4114.4378156,8,4114.4378156,3,1.38,1110,3,2023121273weS:8AM-8PM,,0,03/03/2025
SPOTTED SEATROUT,2023121273weS:8AM-8PM,2023612731590920231231,2023,12,1590920231231012,6,6,3,5,we,8835440102,1,2,0,1,0,2,370,0.46,0,0,,7,12,4114.4378156,8,4114.4378156,3,0.46,370,1,2023121273weS:8AM-8PM,,0,03/03/2025
,2023121273weS:8AM-8PM,2023612731590920231231,2023,12,1590920231231013,6,6,3,5,we,,0,0,0,0,0,0,0,0,0,0,,7,12,4114.4378156,8,4114.4378156,0,0,0,0,2023121273weS:8AM-8PM,,0,03/03/2025
HARDHEAD CATFISH,2023111253weS:8AM-8PM,2023612531592620231104,2023,12,1592620231104001,6,6,3,5,we,8777180202,0,1,0,0,0,1,0,0,0,0,,5,11,2988.4829304,8,2988.4829304,1,0,0,0,2023111253weS:8AM-8PM,,0,03/03/2025
GRUNT FAMILY,2023111253weS:8AM-8PM,2023612531592620231104,2023,12,1592620231104001,6,6,3,5,we,8835400000,0,1,0,0,0,1,0,0,0,0,,5,11,2988.4829304,8,2988.4829304,1,0,0,0,2023111253weS:8AM-8PM,,0,03/03/2025
,2023111253weS:8AM-8PM,2023612531592620231104,2023,12,1592620231104002,6,6,3,5,we,,0,0,0,0,0,0,0,0,0,0,,5,11,2988.4829304,8,2988.4829304,0,0,0,0,2023111253weS:8AM-8PM,,0,03/03/2025
