PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,TELEFON,COASTAL,NEW_LIST,KOD,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,MONTH,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,DATE1,DIST,PRIM1,PRIM2,AREA_NC,MODE2001,MONITOR,TOURN,TURTLE,AGE,SEX,ART_REEF,REEFCODE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,FSHINSP_A,NUM_FISH_A,ZIP,DATE_PUBLISHED
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041727620140417,2014,5,36,71,36,103,58,6,4,4,5,3.5,,3,0,1,0,0,0,1,22,2,1727620140417007,5,2,2,1,0,4.5,,N,1,wd,1727620140417,6,1727620140417001,,0,HEAD-BOAT,04,,1105,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,18.902357267,2014043604wdHEAD-BOAT,,0,1727620140417007,8,,,10940,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041727620140417,2014,5,36,5,36,103,58,6,4,4,5,3.5,,1,0,1,0,0,0,1,22,2,1727620140417008,5,2,2,1,0,4.5,,Y,1,wd,1727620140417,6,1727620140417001,,0,HEAD-BOAT,04,BRONX,1110,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,18.902357267,2014043604wdHEAD-BOAT,,0,1727620140417008,8,,,10463,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041727620140417,2014,5,34,3,36,103,58,6,4,4,5,3.5,,0,0,1,0,0,0,1,22,2,1727620140417009,5,2,2,1,0,4.5,,O,1,wd,1727620140417,6,1727620140417001,,0,HEAD-BOAT,04,BERGEN,1115,172904,,,1,1,8,0,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,18.902357267,2014043604wdHEAD-BOAT,,0,1727620140417009,8,,,07657,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041727620140417,2014,5,34,3,36,103,58,6,4,4,5,3.5,,0,0,1,0,0,0,1,22,2,1727620140417010,5,2,2,1,0,4.5,,O,1,wd,1727620140417,6,1727620140417001,,0,HEAD-BOAT,04,BERGEN,1120,172904,,,1,1,8,0,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,18.902357267,2014043604wdHEAD-BOAT,,0,1727620140417010,8,,,07657,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041727620140417,2014,5,34,3,36,103,58,6,4,4,5,3.5,,0,0,1,0,0,0,1,22,2,1727620140417011,5,2,2,1,0,4.5,,O,1,wd,1727620140417,6,1727620140417001,,0,HEAD-BOAT,04,BERGEN,1125,172904,,,1,1,8,0,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,18.902357267,2014043604wdHEAD-BOAT,,0,1727620140417011,8,,,07657,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041727620140417,2014,5,36,81,36,103,58,6,4,4,5,3.5,,0,0,1,0,0,0,1,22,2,1727620140417012,5,2,2,1,0,4.5,,Y,1,wd,1727620140417,6,1727620140417001,,0,HEAD-BOAT,04,QUEENS,1130,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,18.902357267,2014043604wdHEAD-BOAT,,0,1727620140417012,8,,,11421,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041727620140417,2014,5,36,81,36,103,58,6,4,4,5,3.5,,2,0,1,0,0,0,1,22,2,1727620140417013,5,2,2,1,0,4.5,,Y,1,wd,1727620140417,6,1727620140417001,,0,HEAD-BOAT,04,QUEENS,1135,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,18.902357267,2014043604wdHEAD-BOAT,,0,1727620140417013,8,,,11421,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041727620140417,2014,5,36,81,36,103,58,6,4,4,5,3.5,,1,0,1,0,0,0,1,22,2,1727620140417014,5,2,2,1,0,4.5,,Y,1,wd,1727620140417,6,1727620140417001,,0,HEAD-BOAT,04,QUEENS,1140,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,18.902357267,2014043604wdHEAD-BOAT,,0,1727620140417014,8,,,11421,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041727620140417,2014,5,36,81,36,103,58,6,4,4,5,3.5,,2,0,1,0,0,0,1,22,2,1727620140417015,5,2,2,1,0,4.5,,Y,1,wd,1727620140417,6,1727620140417001,,0,HEAD-BOAT,04,QUEENS,1145,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,18.902357267,2014043604wdHEAD-BOAT,,0,1727620140417015,8,,,11379,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041727620140417,2014,5,36,59,36,103,58,6,4,4,5,3.5,0,25,1,1,0,1,0,1,22,2,1727620140417016,5,2,1,1,0,4.5,,Y,1,wd,1727620140417,6,1727620140417001,1,0,HEAD-BOAT,04,NASSAU,1150,172904,,,1,1,8,1,1,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,18.902357267,2014043604wdHEAD-BOAT,,0,1727620140417016,8,1,0,11590,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041727620140417,2014,5,36,103,36,103,58,6,4,4,5,3.5,,100,0,1,0,0,0,1,22,2,1727620140417017,5,2,2,1,0,4.5,,Y,1,wd,1727620140417,6,1727620140417001,,0,HEAD-BOAT,04,SUFFOLK,1155,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,18.902357267,2014043604wdHEAD-BOAT,,0,1727620140417017,8,,,11725,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041727620140417,2014,5,36,103,36,103,58,6,4,4,5,3.5,,120,0,1,0,0,0,1,22,2,1727620140417018,5,2,2,1,0,4.5,,Y,1,wd,1727620140417,6,1727620140417001,,0,HEAD-BOAT,04,SUFFOLK,1200,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,18.902357267,2014043604wdHEAD-BOAT,,0,1727620140417018,8,,,11798,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041727620140417,2014,5,36,81,36,103,58,6,4,4,5,3.5,,95,2,1,0,0,0,1,22,2,1727620140417019,5,2,2,1,0,4.5,,Y,1,wd,1727620140417,6,1727620140417001,,0,HEAD-BOAT,04,QUEENS,1205,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,18.902357267,2014043604wdHEAD-BOAT,,0,1727620140417019,8,,,11360,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041727620140417,2014,5,36,59,36,103,58,6,4,4,5,3.5,,70,1,1,0,0,0,1,22,2,1727620140417020,5,2,2,1,0,4.5,,Y,1,wd,1727620140417,6,1727620140417001,,0,HEAD-BOAT,04,NASSAU,1210,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,18.902357267,2014043604wdHEAD-BOAT,,0,1727620140417020,8,,,11501,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041727620140417,2014,5,36,103,36,103,58,6,4,4,5,3.5,,150,7,1,0,0,0,1,22,2,1727620140417021,5,2,2,1,0,4.5,,Y,1,wd,1727620140417,6,1727620140417001,,0,HEAD-BOAT,04,SUFFOLK,1215,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,18.902357267,2014043604wdHEAD-BOAT,,0,1727620140417021,8,,,11787,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041727620140417,2014,5,36,81,36,103,58,6,4,4,5,3.5,,60,2,1,0,0,0,1,22,2,1727620140417022,5,2,2,1,0,4.5,,Y,1,wd,1727620140417,6,1727620140417001,,0,HEAD-BOAT,04,QUEENS,1220,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,18.902357267,2014043604wdHEAD-BOAT,,0,1727620140417022,8,,,11364,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041731720140414,2014,5,36,59,36,103,58,6,4,4,5,4,,40,1,1,0,0,0,0,18,1,1731720140414001,5,2,2,1,0,4.5,,Y,1,wd,1731720140414,6,1731720140414001,,0,HEAD-BOAT,04,NASSAU,1509,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,37.804714534,2014043604wdHEAD-BOAT,,0,1731720140414001,8,,,11793,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041731720140414,2014,5,36,103,36,103,58,6,4,4,5,3,,30,0,1,0,0,0,1,18,2,1731720140414002,5,2,2,1,0,4.5,,Y,1,wd,1731720140414,6,1731720140414001,,0,HEAD-BOAT,04,SUFFOLK,1513,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,37.804714534,2014043604wdHEAD-BOAT,,0,1731720140414002,8,,,11949,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041731720140414,2014,5,36,59,36,103,58,6,4,4,5,3,,45,0,1,0,0,0,1,18,2,1731720140414003,5,2,2,1,0,4.5,,Y,1,wd,1731720140414,6,1731720140414001,,0,HEAD-BOAT,04,NASSAU,1516,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,37.804714534,2014043604wdHEAD-BOAT,,0,1731720140414003,8,,,11762,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041731720140414,2014,5,36,59,36,103,58,6,4,4,5,3,,45,0,1,0,0,0,1,18,2,1731720140414004,5,2,2,1,0,4.5,,Y,1,wd,1731720140414,6,1731720140414001,,0,HEAD-BOAT,04,NASSAU,1520,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,37.804714534,2014043604wdHEAD-BOAT,,0,1731720140414004,8,,,11762,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041731720140414,2014,5,36,59,36,103,58,6,4,4,5,3,,6,0,1,0,0,0,1,18,2,1731720140414005,5,2,2,1,0,4.5,,Y,1,wd,1731720140414,6,1731720140414001,,0,HEAD-BOAT,04,NASSAU,1523,172904,,,1,1,8,0,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,37.804714534,2014043604wdHEAD-BOAT,,0,1731720140414005,8,,,11758,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041731720140414,2014,5,36,103,36,103,58,6,4,4,5,2,,6,2,1,0,0,0,1,18,2,1731720140414006,5,2,2,1,0,4.5,,Y,1,wd,1731720140414,6,1731720140414001,,0,HEAD-BOAT,04,SUFFOLK,1526,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,37.804714534,2014043604wdHEAD-BOAT,,0,1731720140414006,8,,,11754,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041731720140414,2014,5,36,103,36,103,58,6,4,4,5,3,,12,0,1,0,0,0,1,18,2,1731720140414007,5,2,2,1,0,4.5,,Y,1,wd,1731720140414,6,1731720140414001,,0,HEAD-BOAT,04,SUFFOLK,1530,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,37.804714534,2014043604wdHEAD-BOAT,,0,1731720140414007,8,,,11746,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041731720140414,2014,5,36,81,36,103,58,6,4,4,5,2,,30,0,1,0,0,0,1,18,2,1731720140414008,5,2,2,1,0,4.5,,Y,1,wd,1731720140414,6,1731720140414001,,0,HEAD-BOAT,04,QUEENS,1537,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,37.804714534,2014043604wdHEAD-BOAT,,0,1731720140414008,8,,,11426,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041731720140414,2014,5,36,103,36,103,58,6,4,4,5,2,,30,1,1,0,0,0,1,18,2,1731720140414009,5,2,2,1,0,4.5,,Y,1,wd,1731720140414,6,1731720140414001,,0,HEAD-BOAT,04,SUFFOLK,1542,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,37.804714534,2014043604wdHEAD-BOAT,,0,1731720140414009,8,,,11704,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,103,36,103,365,6,4,5,5,4,,40,3,1,0,0,0,0,22,1,1731920140426001,5,2,2,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,,0,HEAD-BOAT,04,SUFFOLK,1525,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426001,8,,,11786,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,59,36,103,365,6,4,5,5,6.5,0,30,0,1,0,1,0,1,22,2,1731920140426002,5,2,1,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,1,0,HEAD-BOAT,04,NASSAU,1526,172904,,,1,1,8,1,1,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426002,8,1,0,11709,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,59,36,103,365,6,4,5,5,7,,30,0,1,0,0,0,1,22,2,1731920140426003,5,2,2,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,,0,HEAD-BOAT,04,NASSAU,1528,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426003,8,,,11709,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,59,36,103,365,6,4,5,5,7,,45,0,1,0,0,0,1,22,2,1731920140426004,5,2,2,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,,0,HEAD-BOAT,04,NASSAU,1529,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426004,8,,,11758,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,103,36,103,365,6,4,5,5,7,,50,0,1,0,0,0,1,22,2,1731920140426005,5,2,2,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,,0,HEAD-BOAT,04,SUFFOLK,1530,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426005,8,,,11961,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,59,36,103,365,6,4,5,5,6.5,,45,1,1,0,0,0,1,22,2,1731920140426006,5,2,2,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,,0,HEAD-BOAT,04,NASSAU,1531,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426006,8,,,11566,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,103,36,103,365,6,4,5,5,7,,25,1,1,0,0,0,1,22,2,1731920140426007,5,2,2,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,,0,HEAD-BOAT,04,SUFFOLK,1533,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426007,8,,,11967,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,103,36,103,365,6,4,5,5,7,,50,0,1,0,0,0,1,22,2,1731920140426008,5,2,2,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,,0,HEAD-BOAT,04,SUFFOLK,1532,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426008,8,,,11950,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,103,36,103,365,6,4,5,5,6.5,,3,0,1,0,0,0,1,22,2,1731920140426009,5,2,2,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,,0,HEAD-BOAT,04,SUFFOLK,1536,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426009,8,,,11952,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,81,36,103,365,6,4,5,5,7,0,12,0,1,0,1,0,1,22,2,1731920140426010,5,2,1,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,1,0,HEAD-BOAT,04,QUEENS,1534,172904,,,1,1,8,1,1,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426010,8,1,0,11426,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,81,36,103,365,6,4,5,5,7,,6,0,1,0,0,0,1,22,2,1731920140426011,5,2,2,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,,0,HEAD-BOAT,04,QUEENS,1539,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426011,8,,,11357,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,81,36,103,365,6,4,5,5,7,0,6,0,1,0,1,0,1,22,2,1731920140426012,5,2,1,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,1,0,HEAD-BOAT,04,QUEENS,1537,172904,,,1,1,8,1,1,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426012,8,1,0,11358,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,103,36,103,365,6,4,5,5,7,,30,0,1,0,0,0,1,22,2,1731920140426013,5,2,2,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,,0,HEAD-BOAT,04,SUFFOLK,1541,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426013,8,,,11722,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,103,36,103,365,6,4,5,5,7,0,28,0,1,0,2,0,1,22,2,1731920140426014,5,2,1,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,1,0,HEAD-BOAT,04,SUFFOLK,1542,172904,,,1,1,8,1,1,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426014,8,2,0,11961,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,103,36,103,365,6,4,5,5,7,,30,1,1,0,0,0,1,22,2,1731920140426015,5,2,2,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,,0,HEAD-BOAT,04,SUFFOLK,1544,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426015,8,,,11769,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,81,36,103,365,6,4,5,5,7,0,11,0,1,0,1,0,1,22,2,1731920140426016,5,2,1,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,1,0,HEAD-BOAT,04,QUEENS,1545,172904,,,1,1,8,1,1,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426016,8,1,0,11402,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,59,36,103,365,6,4,5,5,7,,40,0,1,0,0,0,1,22,2,1731920140426017,5,2,2,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,,0,HEAD-BOAT,04,NASSAU,1546,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426017,8,,,11710,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,81,36,103,365,6,4,5,5,7,,9,0,1,0,0,0,1,22,2,1731920140426018,5,2,2,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,,0,HEAD-BOAT,04,QUEENS,1547,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426018,8,,,11418,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,59,36,103,365,6,4,5,5,5,,40,0,1,0,0,0,1,22,2,1731920140426019,5,2,2,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,,0,HEAD-BOAT,04,NASSAU,1550,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426019,8,,,11758,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041731920140426,2014,5,36,103,36,103,365,6,4,5,5,4,0,80,0,1,0,1,0,1,22,2,1731920140426020,5,2,1,1,0,7.5,,Y,1,we,1731920140426,6,1731920140426001,1,0,HEAD-BOAT,04,SUFFOLK,1551,172904,,,1,1,8,1,1,20MAR201511:27,8,8857042001,,,6,2,,,,,,,,,2.0792592994,2014043604weHEAD-BOAT,,0,1731920140426020,8,1,0,11778,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041732020140413,2014,5,36,103,36,103,58,6,4,4,5,2.5,,75,0,1,0,0,0,0,11,1,1732020140413001,5,2,2,1,0,4.5,,Y,1,we,1732020140413,6,1732020140413001,,0,HEAD-BOAT,04,SUFFOLK,1531,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.5990741242,2014043604weHEAD-BOAT,,0,1732020140413001,8,,,11769,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041732020140413,2014,5,36,103,36,103,58,6,4,4,5,2.5,,30,0,1,0,0,0,1,11,2,1732020140413002,5,2,2,1,0,4.5,,Y,1,we,1732020140413,6,1732020140413001,,0,HEAD-BOAT,04,SUFFOLK,1532,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.5990741242,2014043604weHEAD-BOAT,,0,1732020140413002,8,,,11716,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041732020140413,2014,5,36,103,36,103,58,6,4,4,5,2.5,,5,0,1,0,0,0,1,11,2,1732020140413003,5,2,2,1,0,4.5,,Y,1,we,1732020140413,6,1732020140413001,,0,HEAD-BOAT,04,SUFFOLK,1533,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.5990741242,2014043604weHEAD-BOAT,,0,1732020140413003,8,,,11779,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041732020140413,2014,5,36,59,36,103,58,6,4,4,5,2.5,,90,2,1,0,0,0,1,11,2,1732020140413004,5,2,2,1,0,4.5,,Y,1,we,1732020140413,6,1732020140413001,,0,HEAD-BOAT,04,NASSAU,1534,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.5990741242,2014043604weHEAD-BOAT,,0,1732020140413004,8,,,11510,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041732020140413,2014,5,36,103,36,103,58,6,4,4,5,2.5,,2,0,1,0,0,0,1,11,2,1732020140413005,5,2,2,1,0,4.5,,Y,1,we,1732020140413,6,1732020140413001,,0,HEAD-BOAT,04,SUFFOLK,1535,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.5990741242,2014043604weHEAD-BOAT,,0,1732020140413005,8,,,11779,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041732020140413,2014,5,36,61,36,103,58,6,4,4,5,2.5,,5,0,1,0,0,0,1,11,2,1732020140413006,5,2,2,1,0,4.5,,Y,1,we,1732020140413,6,1732020140413001,,0,HEAD-BOAT,04,NEW YORK,1536,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.5990741242,2014043604weHEAD-BOAT,,0,1732020140413006,8,,,10040,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041732020140413,2014,5,36,61,36,103,58,6,4,4,5,2.5,,5,0,1,0,0,0,1,11,2,1732020140413007,5,2,2,1,0,4.5,,Y,1,we,1732020140413,6,1732020140413001,,0,HEAD-BOAT,04,NEW YORK,1537,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.5990741242,2014043604weHEAD-BOAT,,0,1732020140413007,8,,,10040,03/03/2025
,WINTER FLOUNDER,2014043604weHEAD-BOAT,2014236041732020140413,2014,5,36,81,36,103,58,6,4,4,5,2.5,,30,0,1,0,0,0,1,11,2,1732020140413009,5,2,2,1,0,4.5,,Y,1,we,1732020140413,6,1732020140413001,,0,HEAD-BOAT,04,QUEENS,1538,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,2.5990741242,2014043604weHEAD-BOAT,,0,1732020140413009,8,,,11365,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041732020140427,2014,5,36,119,36,103,58,6,4,4,5,3,,2,0,1,0,0,0,0,12,1,1732020140427001,5,2,2,1,0,4.5,,Y,1,wd,1732020140427,6,1732020140427001,,0,HEAD-BOAT,04,WESTCHESTER,1232,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,37.804714534,2014043604wdHEAD-BOAT,,0,1732020140427001,8,,,10549,03/03/2025
,WINTER FLOUNDER,2014043604wdHEAD-BOAT,2014236041732020140427,2014,5,36,103,36,103,58,6,4,4,5,3,,1,0,1,0,0,0,1,12,2,1732020140427002,5,2,2,1,0,4.5,,Y,1,wd,1732020140427,6,1732020140427001,,0,HEAD-BOAT,04,SUFFOLK,1233,172904,,,1,1,8,1,8,20MAR201511:27,8,8857042001,,,6,1,,,,,,,,,37.804714534,2014043604wdHEAD-BOAT,,0,1732020140427002,8,,,11727,03/03/2025
