PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,MONTH,KOD,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,FL_REG,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,AGE,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,DATE_PUBLISHED
,SCUP,198834448306we,1124919880611941,,1,1,,2,1,9,7,Y,1,1,,3,1124919880611003,41,2,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880611,06,we,,,1124919880611003,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8835430101,,1,88,8,1030,31,955.36262718,198834448306we,,0,1124919880611003,02907,03/03/2025
,,198834448306we,1124919880611941,,1,1,,2,1,9,7,Y,1,1,,3,1124919880611004,41,2,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880611,06,we,,,1124919880611004,,,,8,1,,,07MAR92:23:45,1,8,1,,,,,,1,88,8,1050,57,955.36262718,198834448306we,,0,1124919880611004,02907,03/03/2025
TAUTOG,WINTER FLOUNDER,198834448306we,1124919880611941,,1,1,,2,1,9,7,O,2,2,,1.5,1124919880611005,41,2,3,0,0,0,,,,4,44,9,4,1,3,1988,1124919880611,06,we,,,1124919880611005,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,8839010101,1,88,8,1110,30,1838.7067801,198834448306we,,0,1124919880611005,06260,03/03/2025
,WINTER FLOUNDER,198834448306we,1124919880611955,,1,1,,2,1,9,7,Y,3,8,,6,1124919880611006,55,3,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880611,06,we,,,1124919880611006,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1130,14,955.36262718,198834448306we,,0,1124919880611006,02911,03/03/2025
,WINTER FLOUNDER,198834448306we,1124919880611955,,1,1,,2,1,9,7,Y,2,5,,6,1124919880611007,55,3,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880611,06,we,,,1124919880611007,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1140,13,955.36262718,198834448306we,,0,1124919880611007,02911,03/03/2025
,WINTER FLOUNDER,198834448306we,1124919880611955,,1,1,,2,1,9,9,Y,2,6,,2,1124919880611008,55,3,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880611,06,we,,,1124919880611008,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1150,10,955.36262718,198834448306we,,0,1124919880611008,02852,03/03/2025
,WINTER FLOUNDER,198834448306we,1124919880611955,,1,1,,2,1,9,9,Y,2,6,,2,1124919880611009,55,3,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880611,06,we,,,1124919880611009,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1200,9,955.36262718,198834448306we,,0,1124919880611009,02852,03/03/2025
,WINTER FLOUNDER,198834448306we,1124919880611955,,1,1,,2,1,9,9,Y,2,6,,2,1124919880611010,55,3,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880611,06,we,,,1124919880611010,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1214,7,955.36262718,198834448306we,,0,1124919880611010,02852,03/03/2025
,WINTER FLOUNDER,198834448306we,1124919880611955,,1,1,,2,1,9,9,Y,2,6,,2,1124919880611011,55,3,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880611,06,we,,,1124919880611011,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1225,41,955.36262718,198834448306we,,0,1124919880611011,02852,03/03/2025
,WINTER FLOUNDER,198834448306we,1124919880611955,,1,1,,2,1,9,9,Y,2,6,,2,1124919880611012,55,3,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880611,06,we,,,1124919880611012,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1237,7,955.36262718,198834448306we,,0,1124919880611012,02852,03/03/2025
WINTER FLOUNDER,TAUTOG,198834448306wd,11249198806163270,,1,1,,2,1,3,3,Y,1,40,,1.5,1124919880616001,270,5,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880616,06,wd,,,1124919880616001,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8839010101,8857042001,1,88,8,1020,71,2260.5114794,198834448306wd,,0,1124919880616001,02886,03/03/2025
,WINTER FLOUNDER,198834448306wd,11249198806163270,0,1,1,,1,1,3,7,Y,5,30,,2.5,1124919880616002,270,5,3,1,1,0,,,,4,44,44,4,2,3,1988,1124919880616,06,wd,,,1124919880616002,1,1,0,8,1,,,07MAR92:23:45,1,1,1,,,,8857042001,,1,88,8,1048,56,2260.5114794,198834448306wd,,0,1124919880616002,09999,03/03/2025
TAUTOG,WINTER FLOUNDER,198834448306wd,11249198806163270,0,1,1,,2,1,3,7,Y,2,7,,5,1124919880616003,270,5,3,1,0,0,,,,4,44,44,4,1,3,1988,1124919880616,06,wd,,,1124919880616003,1,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,8839010101,1,88,8,1105,54,2260.5114794,198834448306wd,,0,1124919880616003,02906,03/03/2025
WINTER FLOUNDER,TAUTOG,198834448306wd,11249198806163270,0,1,1,,2,1,3,7,Y,2,7,,5,1124919880616004,270,5,3,1,0,0,,,,4,44,44,4,1,3,1988,1124919880616,06,wd,,,1124919880616004,1,0,1,8,1,,,07MAR92:23:45,1,8,1,,,,8839010101,8857042001,1,88,8,1110,59,2260.5114794,198834448306wd,,0,1124919880616004,02906,03/03/2025
STRIPED BASS,TAUTOG,198834448306wd,11249198806163270,,1,1,,2,1,3,3,Y,12,50,,3,1124919880616006,270,5,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880616,06,wd,,,1124919880616006,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8839010101,8835020102,1,88,8,1355,38,2260.5114794,198834448306wd,,0,1124919880616006,02888,03/03/2025
,TAUTOG,198834448306wd,11249198806163270,,1,1,,2,1,3,3,Y,3,5,,3.5,1124919880616007,270,5,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880616,06,wd,,,1124919880616007,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8839010101,,1,88,8,1415,48,2260.5114794,198834448306wd,,0,1124919880616007,02888,03/03/2025
,,198834448306we,1124919880618941,,1,1,,2,1,9,3,O,1,1,,1,1124919880618001,41,2,3,0,0,0,,,,4,44,9,4,1,3,1988,1124919880618,06,we,,,1124919880618001,,,,8,1,,,07MAR92:23:45,1,8,1,,,,,,1,88,8,1222,36,1838.7067801,198834448306we,,0,1124919880618001,06002,03/03/2025
,,198834448306we,1124919880618941,0,1,1,,1,1,9,7,Y,10,80,,6,1124919880618002,41,1,3,1,3,0,,,,4,44,44,4,1,3,1988,1124919880618,06,we,,,1124919880618002,1,1,0,8,1,,,07MAR92:23:45,1,1,1,,,,,,1,88,8,1230,45,955.36262718,198834448306we,,0,1124919880618002,02907,03/03/2025
,,198834448306we,1124919880618941,,1,1,,2,1,9,7,Y,10,60,,6,1124919880618003,41,1,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880618,06,we,,,1124919880618003,,,,8,1,,,07MAR92:23:45,1,8,1,,,,,,1,88,8,1245,22,955.36262718,198834448306we,,0,1124919880618003,02907,03/03/2025
,WINTER FLOUNDER,198834448306we,1124919880618941,0,1,1,,1,1,9,3,Y,1,30,,1.5,1124919880618006,41,5,3,1,1,0,,,,4,44,44,4,1,3,1988,1124919880618,06,we,,,1124919880618006,1,1,0,8,1,,,07MAR92:23:45,1,1,1,,,,8857042001,,1,88,8,1315,30,955.36262718,198834448306we,,0,1124919880618006,02852,03/03/2025
,WINTER FLOUNDER,198834448306we,1124919880618955,0,1,1,,2,1,9,3,Y,30,50,,7,1124919880618007,55,3,3,1,0,0,,,,4,44,44,4,1,3,1988,1124919880618,06,we,,,1124919880618007,1,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1340,23,955.36262718,198834448306we,,0,1124919880618007,02889,03/03/2025
,WINTER FLOUNDER,198834448306we,1124919880618955,0,1,1,,2,1,9,7,Y,30,50,,7,1124919880618008,55,3,3,2,0,0,,,,4,44,44,4,1,3,1988,1124919880618,06,we,,,1124919880618008,1,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1350,22,955.36262718,198834448306we,,0,1124919880618008,02910,03/03/2025
,WINTER FLOUNDER,198834448306we,1124919880618955,0,1,1,,1,1,9,7,Y,1,1,,3,1124919880618009,55,3,3,0,1,0,,,,4,44,44,4,1,3,1988,1124919880618,06,we,,,1124919880618009,1,1,0,8,1,,,07MAR92:23:45,1,1,1,,,,8857042001,,1,88,8,1408,26,955.36262718,198834448306we,,0,1124919880618009,02908,03/03/2025
,WINTER FLOUNDER,198834448306we,1124919880618955,,1,1,,2,1,9,3,Y,1,1,,6,1124919880618010,55,5,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880618,06,we,,,1124919880618010,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1420,24,955.36262718,198834448306we,,0,1124919880618010,02886,03/03/2025
BLUEFISH,WINTER FLOUNDER,198834448306we,1124919880618955,,1,1,,2,1,9,7,Y,1,1,,6,1124919880618011,55,5,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880618,06,we,,,1124919880618011,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,8835250101,1,88,8,1430,22,955.36262718,198834448306we,,0,1124919880618011,02920,03/03/2025
TAUTOG,WINTER FLOUNDER,198834448306we,1124919880618955,0,1,1,,1,1,9,7,Y,1,4,,3,1124919880618012,55,3,3,0,1,0,,,,4,44,44,4,1,3,1988,1124919880618,06,we,,,1124919880618012,1,1,0,8,1,,,07MAR92:23:45,1,1,1,,,,8857042001,8839010101,1,88,8,1600,32,955.36262718,198834448306we,,0,1124919880618012,02920,03/03/2025
TAUTOG,WINTER FLOUNDER,198834448306we,1124919880618955,0,1,1,,2,1,9,7,Y,1,4,,3,1124919880618013,55,3,3,1,0,0,,,,4,44,44,4,1,3,1988,1124919880618,06,we,,,1124919880618013,1,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,8839010101,1,88,8,1610,13,955.36262718,198834448306we,,0,1124919880618013,02920,03/03/2025
TAUTOG,WINTER FLOUNDER,198834448306we,1124919880618955,,1,1,,2,1,9,7,Y,1,4,,3,1124919880618014,55,3,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880618,06,we,,,1124919880618014,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,8839010101,1,88,8,1615,11,955.36262718,198834448306we,,0,1124919880618014,02920,03/03/2025
,WINTER FLOUNDER,198834448306we,1124919880618955,0,1,1,,2,1,9,9,Y,1,10,,1.5,1124919880618015,55,3,3,1,0,0,,,,4,44,44,4,1,3,1988,1124919880618,06,we,,,1124919880618015,1,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1628,71,955.36262718,198834448306we,,0,1124919880618015,02879,03/03/2025
,WINTER FLOUNDER,198834448306we,1124919880618955,0,1,1,,2,1,9,3,Y,5,30,,3,1124919880618016,55,3,3,2,0,0,,,,4,44,44,4,1,3,1988,1124919880618,06,we,,,1124919880618016,1,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1635,42,955.36262718,198834448306we,,0,1124919880618016,02893,03/03/2025
,WINTER FLOUNDER,198834448306we,1124919880618955,,1,1,,2,1,9,5,Y,1,1,,1,1124919880618017,55,3,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880618,06,we,,,1124919880618017,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1648,19,955.36262718,198834448306we,,0,1124919880618017,02840,03/03/2025
,WINTER FLOUNDER,198834448306we,1124919880618955,,1,1,,2,1,9,5,Y,1,1,,1,1124919880618018,55,3,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880618,06,we,,,1124919880618018,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1655,24,955.36262718,198834448306we,,0,1124919880618018,02840,03/03/2025
,WINTER FLOUNDER,198834448306we,1124919880618955,,1,1,,2,1,9,5,Y,1,1,,1,1124919880618019,55,3,3,0,0,0,,,,4,44,44,4,1,3,1988,1124919880618,06,we,,,1124919880618019,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1710,27,955.36262718,198834448306we,,0,1124919880618019,02840,03/03/2025
,WINTER FLOUNDER,198834448305we,1125219880529931,0,1,1,,2,1,9,5,O,0,2,,2.5,1125219880529003,31,1,3,2,0,0,,,,4,44,25,4,1,3,1988,1125219880529,05,we,,,1125219880529003,1,,,8,9,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1541,23,1838.7067801,198834448305we,,0,1125219880529003,09999,03/03/2025
TAUTOG,SUMMER FLOUNDER,198834448305we,1125219880529948,0,1,1,,2,1,9,119,O,2,12,,1.5,1125219880529004,48,1,3,1,0,0,,,,5,44,36,4,1,3,1988,1125219880529,05,we,,,1125219880529004,1,,,8,2,,,07MAR92:23:45,1,8,1,,,,8857030301,8839010101,1,88,8,1712,38,2440.465252,198834448305we,,0,1125219880529004,10595,03/03/2025
,SUMMER FLOUNDER,198834448305we,1125219880529948,0,1,1,,1,1,9,21,O,0,0,,1.5,1125219880529006,48,1,3,1,2,0,,,,5,44,36,4,2,3,1988,1125219880529,05,we,,,1125219880529006,1,,,8,9,,,07MAR92:23:45,1,1,1,,,,8857030301,,1,88,8,1741,61,2440.465252,198834448305we,,0,1125219880529006,12027,03/03/2025
,SUMMER FLOUNDER,198834448305we,1125219880529948,0,1,1,,1,1,9,13,O,4,4,,4,1125219880529008,48,1,3,1,2,0,,,,4,44,25,4,1,3,1988,1125219880529,05,we,,,1125219880529008,1,1,0,8,1,,,07MAR92:23:45,1,1,1,,,,8857030301,,1,88,8,2031,25,2440.465252,198834448305we,,0,1125219880529008,01085,03/03/2025
TAUTOG,STRIPED BASS,198834448305we,1125219880530941,,1,1,,2,1,9,7,Y,5,10,,1,1125219880530001,41,3,3,0,0,0,,,,4,44,44,4,1,3,1988,1125219880530,05,we,,,1125219880530001,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8835020102,8839010101,1,88,8,1010,23,955.36262718,198834448305we,,0,1125219880530001,09999,03/03/2025
TAUTOG,WINTER FLOUNDER,198834448305we,1125219880530941,0,1,1,,2,1,9,7,Y,5,5,,3.5,1125219880530002,41,3,3,2,0,0,,,,4,44,44,4,2,3,1988,1125219880530,05,we,,,1125219880530002,1,,,8,2,,,07MAR92:23:45,1,8,1,,,,8857042001,8839010101,1,88,8,1023,27,955.36262718,198834448305we,,0,1125219880530002,02914,03/03/2025
TAUTOG,WINTER FLOUNDER,198834448305we,1125219880530941,0,1,1,,1,1,9,9,Y,3,3,,1.5,1125219880530003,41,3,3,0,1,0,,,,4,44,44,4,1,3,1988,1125219880530,05,we,,,1125219880530003,1,1,0,8,1,,,07MAR92:23:45,1,1,1,,,,8857042001,8839010101,1,88,8,1029,30,955.36262718,198834448305we,,0,1125219880530003,02852,03/03/2025
,,198834448305we,1125219880530941,,1,1,,2,1,9,121,O,0,0,,3,1125219880530004,41,3,3,0,0,0,,,,5,44,42,4,1,3,1988,1125219880530,05,we,,,1125219880530004,,,,8,9,,,07MAR92:23:45,1,8,1,,,,,,1,88,8,1035,99,1838.7067801,198834448305we,,0,1125219880530004,99998,03/03/2025
,RIGHTEYE FLOUNDER FAMILY,198834448305we,1125219880530941,,1,1,,2,1,9,7,Y,1,2,,1,1125219880530005,41,1,3,0,0,0,,,,4,44,44,4,1,3,1988,1125219880530,05,we,,,1125219880530005,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857040000,,1,88,8,1040,30,955.36262718,198834448305we,,0,1125219880530005,02906,03/03/2025
TAUTOG,WINTER FLOUNDER,198834448305we,1125219880530941,0,1,1,,1,1,9,3,Y,6,30,,3,1125219880530006,41,1,3,1,2,0,,,,4,44,44,4,1,3,1988,1125219880530,05,we,,,1125219880530006,1,2,0,8,1,,,07MAR92:23:45,1,1,1,,,,8857042001,8839010101,1,88,8,1045,64,955.36262718,198834448305we,,0,1125219880530006,02893,03/03/2025
,RIGHTEYE FLOUNDER FAMILY,198834448305we,1125219880530941,,1,1,,2,1,9,3,Y,0,0,,1,1125219880530007,41,1,3,0,0,0,,,,4,44,44,4,1,3,1988,1125219880530,05,we,,,1125219880530007,,,,8,9,,,07MAR92:23:45,1,8,1,,,,8857040000,,1,88,8,1110,22,955.36262718,198834448305we,,0,1125219880530007,02893,03/03/2025
,RIGHTEYE FLOUNDER FAMILY,198834448305we,1125219880530940,0,1,1,,1,1,9,9,Y,1,1,,6,1125219880530008,40,1,3,2,3,0,,,,4,44,44,4,1,3,1988,1125219880530,05,we,,,1125219880530008,1,,,8,9,,,07MAR92:23:45,1,1,1,,,,8857040000,,1,88,8,1239,31,1268.0267022,198834448305we,,0,1125219880530008,02898,03/03/2025
,LEFTEYE FLOUNDER FAMILY,198834448305we,11252198805309409,0,1,1,,1,1,9,9,Y,3,3,,4,1125219880530009,409,1,3,1,3,0,,,,4,44,44,4,1,3,1988,1125219880530,05,we,,,1125219880530009,1,1,0,8,2,,,07MAR92:23:45,1,1,1,,,,8857030000,,1,88,8,1354,64,1268.0267022,198834448305we,,0,1125219880530009,02852,03/03/2025
,RIGHTEYE FLOUNDER FAMILY,198834448305we,11252198805309409,0,1,1,,2,1,9,7,Y,15,90,,5,1125219880530010,409,1,3,1,0,0,,,,4,44,44,4,2,3,1988,1125219880530,05,we,,,1125219880530010,1,,,8,2,,,07MAR92:23:45,1,8,1,,,,8857040000,,1,88,8,1411,29,1268.0267022,198834448305we,,0,1125219880530010,08609,03/03/2025
,LEFTEYE FLOUNDER FAMILY,198834448306we,11252198806053242,0,1,1,,2,1,3,7,Y,4,4,,2,1125219880605001,242,2,3,2,0,0,,,,4,44,44,4,1,3,1988,1125219880605,06,we,,,1125219880605001,1,,,8,9,,,07MAR92:23:45,1,8,1,,,,8857030000,,1,88,8,1446,26,1268.0267022,198834448306we,,0,1125219880605001,02906,03/03/2025
LEFTEYE FLOUNDER FAMILY,TAUTOG,198834448306we,11252198806053246,0,1,1,,1,1,3,7,Y,12,24,,4,1125219880605004,246,1,3,3,2,0,,,,4,44,44,4,1,3,1988,1125219880605,06,we,,,1125219880605004,1,0,2,8,9,,,07MAR92:23:45,1,1,1,,,,8839010101,8857030000,1,88,8,1744,24,1268.0267022,198834448306we,,0,1125219880605004,02920,03/03/2025
,SUMMER FLOUNDER,198834448306we,1125219880612948,,1,1,,2,1,9,11,O,0,0,,2.5,1125219880612007,48,1,3,0,0,0,,,,4,44,9,4,1,3,1988,1125219880612,06,we,,,1125219880612007,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857030301,,1,88,8,1629,20,2440.465252,198834448306we,,0,1125219880612007,06351,03/03/2025
,WINTER FLOUNDER,198834448306we,1125219880625916,0,1,1,,2,1,9,9,Y,4,12,,2.5,1125219880625001,16,1,3,2,0,0,,,,4,44,44,4,1,3,1988,1125219880625,06,we,,,1125219880625001,1,0,3,8,9,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,916,23,1268.0267022,198834448306we,,0,1125219880625001,02822,03/03/2025
,WINTER FLOUNDER,198834448306we,1125219880625931,,1,1,,2,1,9,7,Y,20,40,,2,1125219880625002,31,1,3,0,0,0,,,,4,44,44,4,1,3,1988,1125219880625,06,we,,,1125219880625002,,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1022,63,955.36262718,198834448306we,,0,1125219880625002,02913,03/03/2025
,WINTER FLOUNDER,198834448306we,1125219880625931,0,1,1,,2,1,9,7,Y,20,40,,2,1125219880625003,31,1,3,1,0,0,,,,4,44,44,4,1,3,1988,1125219880625,06,we,,,1125219880625003,1,,,8,1,,,07MAR92:23:45,1,8,1,,,,8857042001,,1,88,8,1037,59,955.36262718,198834448306we,,0,1125219880625003,02860,03/03/2025
,,198834448306we,1125219880625931,0,1,1,,2,1,9,7,Y,0,0,,3.5,1125219880625004,31,1,3,1,0,0,,,,4,44,44,4,1,3,1988,1125219880625,06,we,,,1125219880625004,1,,,8,1,,,07MAR92:23:45,1,8,1,,,,,,1,88,8,1052,16,955.36262718,198834448306we,,0,1125219880625004,02861,03/03/2025
,CUNNER,198834448306we,1125219880625931,0,1,1,,2,1,9,7,Y,0,0,,1,1125219880625005,31,1,3,1,0,0,,,,4,44,44,4,1,3,1988,1125219880625,06,we,,,1125219880625005,1,,,8,9,,,07MAR92:23:45,1,8,1,,,,8839010201,,1,88,8,1103,52,955.36262718,198834448306we,,0,1125219880625005,02861,03/03/2025
,,198834448306we,112521988062599,,1,1,,2,1,9,9,Y,0,0,,2.5,1125219880625007,9,1,3,0,0,0,,,,4,44,44,4,1,3,1988,1125219880625,06,we,,,1125219880625007,,,,8,1,,,07MAR92:23:45,1,8,1,,,,,,1,88,8,1248,22,1268.0267022,198834448306we,,0,1125219880625007,02822,03/03/2025
,TAUTOG,198834448305we,1007019880528950,,4,5,,2,1,9,7,Y,0,99,,4,1007019880528001,50,2,3,0,0,0,,,,4,44,44,4,1,3,1988,1007019880528,05,we,,,1007019880528001,,,,8,9,,,07MAR92:23:45,8,8,1,,,,8839010101,,1,88,8,1450,44,1018.2996696,198834448305we,,0,1007019880528001,02916,03/03/2025
WINTER FLOUNDER,TAUTOG,198834448305we,1007019880528950,,4,5,,2,1,9,7,Y,5,75,,3.5,1007019880528002,50,2,3,0,0,0,,,,4,44,44,4,1,3,1988,1007019880528,05,we,,,1007019880528002,,,,8,9,,,07MAR92:23:45,8,8,1,,,,8839010101,8857042001,1,88,8,1510,47,1018.2996696,198834448305we,,0,1007019880528002,02914,03/03/2025
,WINTER FLOUNDER,198834448305we,1007019880528950,0,4,5,,1,2,9,15,O,0,2,,1,1007019880528003,50,1,3,1,5,0,,,,4,44,25,4,1,3,1988,1007019880528,05,we,,,1007019880528003,1,5,0,8,1,,,07MAR92:23:45,8,2,1,,,,8857042001,,1,88,2,1535,35,1959.8364573,198834448305we,,0,1007019880528003,01056,03/03/2025
,WINTER FLOUNDER,198834448305we,1007019880528950,0,4,5,,3,0,9,15,O,0,2,,4,1007019880528004,50,1,3,1,0,1,,,,4,44,25,4,1,3,1988,1007019880528,05,we,,,1007019880528003,1,,,8,1,,,07MAR92:23:45,8,8,1,,,,8857042001,,1,88,8,1545,34,1959.8364573,198834448305we,,0,1007019880528003,01056,03/03/2025
,,198834448305wd,1089619880503950,,4,5,,2,1,9,3,Y,16,50,,5.5,1089619880503001,50,2,3,0,0,0,,,,4,44,44,4,1,3,1988,1089619880503,05,wd,,,1089619880503001,,,,8,2,,,07MAR92:23:45,8,8,1,,,,,,1,88,8,1600,33,2409.4286579,198834448305wd,,0,1089619880503001,02893,03/03/2025
,WINTER FLOUNDER,198834448305we,1089619880507956,0,4,5,,2,1,9,9,Y,2,12,,2,1089619880507001,56,5,3,1,0,0,,,,4,44,44,4,1,3,1988,1089619880507,05,we,,,1089619880507001,1,,,8,2,,,07MAR92:23:45,8,8,1,,,,8857042001,,1,88,8,1725,30,1351.5613184,198834448305we,,0,1089619880507001,02880,03/03/2025
,,198834448305we,1089619880507956,0,4,5,,2,1,9,7,Y,1,4,,2.5,1089619880507002,56,5,3,1,0,0,,,,4,44,44,4,1,3,1988,1089619880507,05,we,,,1089619880507002,1,0,3,8,2,,,07MAR92:23:45,8,8,1,,,,,,1,88,8,1735,37,1351.5613184,198834448305we,,0,1089619880507002,02906,03/03/2025
,,198834448305we,10896198805157336,,4,5,,2,1,7,7,Y,1,4,,2,1089619880515001,336,5,3,0,0,0,,,,4,44,44,4,1,3,1988,1089619880515,05,we,,,1089619880515001,,,,8,2,,,07MAR92:23:45,8,8,1,,,,,,1,88,8,1435,18,1351.5613184,198834448305we,,0,1089619880515001,02860,03/03/2025
,SUMMER FLOUNDER,198834448306wd,10896198806039410,0,4,5,,2,1,9,27,O,14,30,,3,1089619880603001,410,1,3,1,0,0,,,,5,44,36,4,1,3,1988,1089619880603,06,wd,,,1089619880603001,1,,,8,1,,,07MAR92:23:45,8,8,1,,,,8857030301,,1,88,8,1430,57,6154.8638699,198834448306wd,,0,1089619880603001,12603,03/03/2025
,,198834448306wd,10896198806039410,,4,5,,2,1,9,27,O,14,30,,3,1089619880603002,410,1,3,0,0,0,,,,5,44,36,4,1,3,1988,1089619880603,06,wd,,,1089619880603002,,,,8,1,,,07MAR92:23:45,8,8,1,,,,,,1,88,8,1445,57,6154.8638699,198834448306wd,,0,1089619880603002,12603,03/03/2025
,TAUTOG,198834448306we,10896198806055404,0,4,5,,2,1,5,3,Y,1,1,,8,1089619880605001,404,5,3,1,0,0,,,,4,44,44,4,9,3,1988,1089619880605,06,we,,,1089619880605001,1,0,3,8,9,,,07MAR92:23:45,8,8,1,,,,8839010101,,1,88,8,1520,38,1351.5613184,198834448306we,,0,1089619880605001,02889,03/03/2025
,SUMMER FLOUNDER,198834448306we,10896198806055404,,4,5,,2,1,5,23,O,5,30,,1,1089619880605004,404,5,3,0,0,0,,,,4,44,25,4,1,3,1988,1089619880605,06,we,,,1089619880605004,,,,8,2,,,07MAR92:23:45,8,8,1,,,,8857030301,,1,88,8,1630,27,2601.2373617,198834448306we,,0,1089619880605004,02721,03/03/2025
,SUMMER FLOUNDER,198834448306we,10896198806055404,,4,5,,2,1,5,7,Y,6,120,,1.5,1089619880605005,404,5,3,0,0,0,,,,4,44,44,4,1,3,1988,1089619880605,06,we,,,1089619880605005,,,,8,2,,,07MAR92:23:45,8,8,1,,,,8857030301,,1,88,8,1730,42,1351.5613184,198834448306we,,0,1089619880605005,02928,03/03/2025
,SUMMER FLOUNDER,198834448306we,10896198806055404,,4,5,,2,1,5,23,O,6,100,,2,1089619880605006,404,5,3,0,0,0,,,,4,44,25,4,1,3,1988,1089619880605,06,we,,,1089619880605006,,,,8,2,,,07MAR92:23:45,8,8,1,,,,8857030301,,1,88,8,1745,23,2601.2373617,198834448306we,,0,1089619880605006,02720,03/03/2025
,,198834448306wd,10896198806073382,0,4,5,,2,1,3,7,Y,24,60,,4.5,1089619880607001,382,1,3,1,0,0,,,,4,44,44,4,1,3,1988,1089619880607,06,wd,,,1089619880607001,1,,,8,1,,,07MAR92:23:45,8,8,1,,,,,,1,88,8,1550,40,3197.9688009,198834448306wd,,0,1089619880607001,02909,03/03/2025
,SUMMER FLOUNDER,198834448306wd,10896198806073382,,4,5,,2,1,3,3,Y,10,20,,2,1089619880607002,382,1,3,0,0,0,,,,4,44,44,4,1,3,1988,1089619880607,06,wd,,,1089619880607002,,,,8,1,,,07MAR92:23:45,8,8,1,,,,8857030301,,1,88,8,1615,36,3197.9688009,198834448306wd,,0,1089619880607002,02888,03/03/2025
