PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,MONTH,KOD,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,FL_REG,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,STRAT_INTERVAL,FSHINSP_A,NUM_FISH_A,ZIP,DATE_PUBLISHED
,BLUEFIN TUNA,199716378501we,110641997012655653,,1,2,,2,1,55,97,O,2,2,2,6,1106419970126003,653,7,5,0,0,0,1,1,6,6,37,12,6,1,1,1997,1106419970126,01,we,,,1106419970126001,,8,,1,OSCEOLA,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1458,0,199716378501we,,0,1106419970126003,,,,34769,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655653,,1,2,,2,1,55,23,O,2,2,2,6,1106419970126004,653,7,5,0,0,0,1,1,6,5,37,34,6,1,1,1997,1106419970126,01,we,,,1106419970126001,,8,,1,MIDDLESEX,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1502,0,199716378501we,,0,1106419970126004,,,,08820,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655653,,1,2,,2,1,55,23,O,2,2,2,6,1106419970126005,653,7,5,0,0,0,1,2,6,5,37,34,6,1,1,1997,1106419970126,01,we,,,1106419970126001,,8,,1,MIDDLESEX,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1506,0,199716378501we,,0,1106419970126005,,,,07080,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655653,,1,2,,2,1,55,117,O,2,2,2,6,1106419970126006,653,7,5,0,0,0,1,1,6,6,37,12,6,1,1,1997,1106419970126,01,we,,,1106419970126001,,8,,1,SEMINOLE,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1510,0,199716378501we,,0,1106419970126006,,,,32751,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,,1,2,,2,1,55,21,O,2,2,1,6,1106419970126007,474,7,5,0,0,0,0,1,5,5,37,34,6,1,1,1997,1106419970126,01,we,,,1106419970126007,,8,,1,MERCER,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1528,0,199716378501we,,0,1106419970126007,,,,08628,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,0,1,2,,2,1,55,91,O,4,4,2,6,1106419970126008,474,7,5,1,0,0,1,1,5,5,37,42,6,1,1,1997,1106419970126,01,we,,,1106419970126007,1,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1532,0,199716378501we,,0,1106419970126008,,,,19046,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,,1,2,,2,1,55,17,O,2,2,2,6,1106419970126009,474,7,5,0,0,0,1,1,5,5,37,42,6,1,1,1997,1106419970126,01,we,,,1106419970126007,,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1536,0,199716378501we,,0,1106419970126009,,,,18977,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,,1,2,,2,1,55,9,O,2,2,2,6,1106419970126010,474,7,5,0,0,0,1,1,5,5,37,34,6,1,1,1997,1106419970126,01,we,,,1106419970126007,,8,,1,CAPE MAY,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1540,0,199716378501we,,0,1106419970126010,,,,08226,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,,1,2,,2,1,55,101,O,2,2,2,6,1106419970126011,474,7,5,0,0,0,1,1,5,5,37,42,6,1,1,1997,1106419970126,01,we,,,1106419970126007,,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1544,0,199716378501we,,0,1106419970126011,,,,19127,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,0,1,2,,2,1,55,107,O,3,3,1,6,1106419970126012,474,7,5,1,0,0,0,1,5,5,37,51,6,1,1,1997,1106419970126,01,we,,,1106419970126012,1,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1558,0,199716378501we,,0,1106419970126012,,,,99998,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,,1,2,,2,1,55,15,O,6,6,2,6,1106419970126013,474,7,5,0,0,0,1,1,5,5,37,51,6,1,1,1997,1106419970126,01,we,,,1106419970126012,,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1602,0,199716378501we,,0,1106419970126013,,,,24401,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,,1,2,,2,1,55,15,O,5,5,2,6,1106419970126014,474,7,5,0,0,0,1,1,5,5,37,51,6,1,1,1997,1106419970126,01,we,,,1106419970126012,,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1606,0,199716378501we,,0,1106419970126014,,,,24467,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,0,1,2,,2,1,55,15,O,5,5,2,6,1106419970126015,474,7,5,1,0,0,1,1,5,5,37,51,6,2,1,1997,1106419970126,01,we,,,1106419970126012,1,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1610,0,199716378501we,,0,1106419970126015,,,,24467,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,,1,2,,2,1,55,15,O,5,5,2,6,1106419970126016,474,7,5,0,0,0,1,1,5,5,37,51,6,2,1,1997,1106419970126,01,we,,,1106419970126012,,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1614,0,199716378501we,,0,1106419970126016,,,,24467,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,,1,2,,2,1,55,87,O,0,0,1,6,1106419970126017,474,7,5,0,0,0,0,1,6,5,37,51,6,1,1,1997,1106419970126,01,we,,,1106419970126017,,8,,1,HENRICO,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1638,0,199716378501we,,0,1106419970126017,,,,23075,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,0,1,2,,1,1,55,75,O,1,1,2,6,1106419970126018,474,7,5,0,1,0,1,1,6,5,37,51,6,1,1,1997,1106419970126,01,we,,,1106419970126017,1,8,,1,,02APR97:14:41,2,1,1,,,,8850030402,0,1,,8,1642,0,199716378501we,,0,1106419970126018,,1,0,23233,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,,1,2,,2,1,55,85,O,1,1,2,6,1106419970126019,474,7,5,0,0,0,1,1,6,5,37,51,6,1,1,1997,1106419970126,01,we,,,1106419970126017,,8,,1,HANOVER,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1646,0,199716378501we,,0,1106419970126019,,,,23069,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,,1,2,,2,1,55,159,O,1,1,2,6,1106419970126020,474,7,5,0,0,0,1,1,6,5,37,51,6,1,1,1997,1106419970126,01,we,,,1106419970126017,,8,,1,RICHMOND,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1650,0,199716378501we,,0,1106419970126020,,,,23235,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,,1,2,,2,1,55,101,O,1,1,2,6,1106419970126021,474,7,5,0,0,0,1,1,6,5,37,51,6,1,1,1997,1106419970126,01,we,,,1106419970126017,,8,,1,KING WILLIAM,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1654,0,199716378501we,,0,1106419970126021,,,,23009,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,,1,2,,2,1,55,85,O,3,3,2,6,1106419970126022,474,7,5,0,0,0,1,1,6,5,37,51,6,1,1,1997,1106419970126,01,we,,,1106419970126017,,8,,1,HANOVER,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1658,0,199716378501we,,0,1106419970126022,,,,23116,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,0,1,2,,2,1,55,3,O,0,0,1,6,1106419970126023,474,7,5,1,0,0,0,1,6,5,37,24,6,1,1,1997,1106419970126,01,we,,,1106419970126023,1,8,,1,ANNE ARUNDEL,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1710,0,199716378501we,,0,1106419970126023,,,,21122,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,,1,2,,2,1,55,3,O,0,0,2,6,1106419970126024,474,7,5,0,0,0,1,1,6,5,37,24,6,1,1,1997,1106419970126,01,we,,,1106419970126023,,8,,1,ANNE ARUNDEL,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1714,0,199716378501we,,0,1106419970126024,,,,21122,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,0,1,2,,2,1,55,3,O,0,0,2,6,1106419970126025,474,7,5,1,0,0,1,1,6,5,37,24,6,1,1,1997,1106419970126,01,we,,,1106419970126023,1,8,,1,ANNE ARUNDEL,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1718,0,199716378501we,,0,1106419970126025,,,,21146,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,,1,2,,2,1,55,3,O,0,0,2,6,1106419970126026,474,7,5,0,0,0,1,1,6,5,37,24,6,1,1,1997,1106419970126,01,we,,,1106419970126023,,8,,1,ANNE ARUNDEL,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1722,0,199716378501we,,0,1106419970126026,,,,21122,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,0,1,2,,2,1,55,3,O,0,0,2,6,1106419970126027,474,7,5,1,0,0,1,1,6,5,37,24,6,1,1,1997,1106419970126,01,we,,,1106419970126023,1,8,,1,ANNE ARUNDEL,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1726,0,199716378501we,,0,1106419970126027,,,,21122,03/03/2025
,BLUEFIN TUNA,199716378501we,110641997012655474,0,1,2,,1,1,55,3,O,0,0,2,6,1106419970126028,474,7,5,1,1,0,1,1,6,5,37,24,6,1,1,1997,1106419970126,01,we,,,1106419970126023,1,8,,1,ANNE ARUNDEL,02APR97:14:41,2,1,1,,,,8850030402,0,1,,8,1730,0,199716378501we,,0,1106419970126028,,1,0,21122,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,810,O,7,51,1,3,1106419970127001,474,7,5,1,0,0,0,1,4,5,37,51,6,1,1,1997,1106419970127,01,wd,,,1106419970127001,1,8,,1,VIRGINIA BEACH CITY,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1506,0,199716378501wd,,0,1106419970127001,,,,23451,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,5,O,0,0,2,3,1106419970127002,474,7,5,1,0,0,1,1,4,4,37,23,6,1,1,1997,1106419970127,01,wd,,,1106419970127001,1,8,,1,CUMBERLAND,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1510,0,199716378501wd,,0,1106419970127002,,,,04102,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,1,1,55,23,O,0,0,2,3,1106419970127003,474,7,5,1,1,0,1,1,4,4,37,23,6,1,1,1997,1106419970127,01,wd,,,1106419970127001,1,8,,1,SAGADAHOC,02APR97:14:41,2,1,1,,,,8850030402,0,1,,8,1514,0,199716378501wd,,0,1106419970127003,,1,0,04086,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,1,O,0,0,2,3,1106419970127004,474,7,5,1,0,0,1,1,4,4,37,23,6,1,1,1997,1106419970127,01,wd,,,1106419970127001,1,8,,1,ANDROSCOGGIN,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1518,0,199716378501wd,,0,1106419970127004,,,,04530,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,21,O,3,3,1,6,1106419970127005,474,7,5,1,0,0,0,1,5,5,37,34,6,1,1,1997,1106419970127,01,wd,,,1106419970127005,1,8,,1,MERCER,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1528,0,199716378501wd,,0,1106419970127005,,,,08628,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,91,O,5,5,2,6,1106419970127006,474,7,5,1,0,0,1,1,5,5,37,42,6,1,1,1997,1106419970127,01,wd,,,1106419970127005,1,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1532,0,199716378501wd,,0,1106419970127006,,,,19046,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,17,O,3,3,2,6,1106419970127007,474,7,5,1,0,0,1,1,5,5,37,42,6,1,1,1997,1106419970127,01,wd,,,1106419970127005,1,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1536,0,199716378501wd,,0,1106419970127007,,,,18977,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,1,1,55,9,O,3,3,2,6,1106419970127008,474,7,5,1,1,0,1,1,5,5,37,34,6,1,1,1997,1106419970127,01,wd,,,1106419970127005,1,8,,1,CAPE MAY,02APR97:14:41,2,1,1,,,,8850030402,0,1,,8,1540,0,199716378501wd,,0,1106419970127008,,1,0,08226,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,101,O,3,3,2,6,1106419970127009,474,7,5,1,0,0,1,1,5,5,37,42,6,1,1,1997,1106419970127,01,wd,,,1106419970127005,1,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1544,0,199716378501wd,,0,1106419970127009,,,,19127,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,57,O,8,8,1,3,1106419970127010,474,7,5,1,0,0,0,3,6,5,37,51,6,1,1,1997,1106419970127,01,wd,,,1106419970127010,1,8,,1,ESSEX,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1548,0,199716378501wd,,0,1106419970127010,,,,23115,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,107,O,1,1,2,3,1106419970127011,474,7,5,1,0,0,1,3,6,5,37,51,6,1,1,1997,1106419970127,01,wd,,,1106419970127010,1,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1552,0,199716378501wd,,0,1106419970127011,,,,22164,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,153,O,8,11,2,3,1106419970127012,474,7,5,1,0,0,1,3,6,5,37,51,6,1,1,1997,1106419970127,01,wd,,,1106419970127010,1,8,,1,PRINCE WILLIAM,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1556,0,199716378501wd,,0,1106419970127012,,,,20181,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,153,O,6,6,2,3,1106419970127013,474,7,5,1,0,0,1,3,6,5,37,51,6,1,1,1997,1106419970127,01,wd,,,1106419970127010,1,8,,1,PRINCE WILLIAM,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1600,0,199716378501wd,,0,1106419970127013,,,,22110,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,41,O,3,3,2,3,1106419970127014,474,7,5,1,0,0,1,3,6,5,37,51,6,1,1,1997,1106419970127,01,wd,,,1106419970127010,1,8,,1,CHESTERFIELD,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1604,0,199716378501wd,,0,1106419970127014,,,,23225,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,1,1,55,153,O,10,45,2,3,1106419970127015,474,7,5,1,1,0,1,3,6,5,37,51,6,1,1,1997,1106419970127,01,wd,,,1106419970127010,1,8,,1,PRINCE WILLIAM,02APR97:14:41,2,1,1,,,,8850030402,0,1,,8,1608,0,199716378501wd,,0,1106419970127015,,1,0,22111,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,55,Y,8,20,1,6,1106419970127016,474,7,5,1,0,0,0,1,5,6,37,37,6,1,1,1997,1106419970127,01,wd,,,1106419970127016,1,8,,1,DARE,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1612,0,199716378501wd,,0,1106419970127016,,,,27936,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,55,Y,8,20,2,6,1106419970127017,474,7,5,1,0,0,1,1,5,6,37,37,6,1,1,1997,1106419970127,01,wd,,,1106419970127016,1,8,,1,DARE,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1616,0,199716378501wd,,0,1106419970127017,,,,27936,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,187,Y,3,3,2,6,1106419970127018,474,7,5,1,0,0,1,1,5,6,37,37,6,1,1,1997,1106419970127,01,wd,,,1106419970127016,1,8,,1,WASHINGTON,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1620,0,199716378501wd,,0,1106419970127018,,,,27970,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,187,O,1,1,2,6,1106419970127019,474,7,5,1,0,0,1,1,5,5,37,51,6,1,1,1997,1106419970127,01,wd,,,1106419970127016,1,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1624,0,199716378501wd,,0,1106419970127019,,,,22630,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,187,O,3,3,2,6,1106419970127020,474,7,5,1,0,0,1,1,5,5,37,51,6,1,1,1997,1106419970127,01,wd,,,1106419970127016,1,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1628,0,199716378501wd,,0,1106419970127020,,,,22657,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,1,1,55,51,O,0,0,1,6.5,1106419970127021,474,7,5,1,1,0,0,1,5,7,37,22,6,1,1,1997,1106419970127,01,wd,,,1106419970127021,1,8,,1,JEFFERSON,02APR97:14:41,2,1,1,,,,8850030402,0,1,,8,1632,0,199716378501wd,,0,1106419970127021,,1,0,70062,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,89,O,0,0,2,6.5,1106419970127022,474,7,5,1,0,0,1,1,5,7,37,22,6,1,1,1997,1106419970127,01,wd,,,1106419970127021,1,8,,1,ST CHARLES,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1636,0,199716378501wd,,0,1106419970127022,,,,70070,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,89,O,0,0,2,6.5,1106419970127023,474,7,5,1,0,0,1,1,5,7,37,22,6,1,1,1997,1106419970127,01,wd,,,1106419970127021,1,8,,1,ST CHARLES,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1640,0,199716378501wd,,0,1106419970127023,,,,70070,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,57,O,0,0,2,6.5,1106419970127024,474,7,5,1,0,0,1,1,5,7,37,22,6,1,1,1997,1106419970127,01,wd,,,1106419970127021,1,8,,1,LAFOURCHE,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1644,0,199716378501wd,,0,1106419970127024,,,,70357,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,57,O,1,1,2,6.5,1106419970127025,474,7,5,1,0,0,1,1,5,7,37,22,6,1,1,1997,1106419970127,01,wd,,,1106419970127021,1,8,,1,LAFOURCHE,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1648,0,199716378501wd,,0,1106419970127025,,,,70373,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,1,1,55,85,O,30,45,1,6,1106419970127026,474,7,5,1,1,0,0,2,3,6,37,12,6,1,1,1997,1106419970127,01,wd,,,1106419970127026,1,8,,1,MARTIN,02APR97:14:41,2,1,1,,,,8850030402,0,1,,8,1652,0,199716378501wd,,0,1106419970127026,,1,0,34997,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,103,O,2,2,2,6,1106419970127027,474,7,5,1,0,0,1,2,3,7,37,12,6,1,1,1997,1106419970127,01,wd,,,1106419970127026,1,8,,1,PINELLAS,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1656,0,199716378501wd,,0,1106419970127027,,,,33706,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755474,0,1,2,,2,1,55,85,O,2,2,2,6,1106419970127028,474,7,5,1,0,0,1,2,3,6,37,12,6,1,1,1997,1106419970127,01,wd,,,1106419970127026,1,8,,1,MARTIN,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1700,0,199716378501wd,,0,1106419970127028,,,,34997,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755653,0,1,2,,2,1,55,19,O,8,8,1,6.5,1106419970127029,653,7,5,1,0,0,0,2,5,5,37,34,6,1,1,1997,1106419970127,01,wd,,,1106419970127029,1,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1729,0,199716378501wd,,0,1106419970127029,,,,08802,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755653,0,1,2,,1,1,55,97,O,2,2,2,6.5,1106419970127030,653,7,5,1,1,0,1,2,5,0,37,17,6,2,1,1997,1106419970127,01,wd,,,1106419970127029,1,8,,1,,02APR97:14:41,2,1,1,,,,8850030402,0,1,,8,1733,0,199716378501wd,,0,1106419970127030,,1,0,60044,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755653,0,1,2,,2,1,55,125,O,2,2,2,6.5,1106419970127031,653,7,5,1,0,0,1,2,5,0,37,27,6,1,1,1997,1106419970127,01,wd,,,1106419970127029,1,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1737,0,199716378501wd,,0,1106419970127031,,,,56750,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755653,0,1,2,,2,1,55,125,O,2,2,2,6.5,1106419970127032,653,7,5,1,0,0,1,2,5,0,37,27,6,1,1,1997,1106419970127,01,wd,,,1106419970127029,1,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1741,0,199716378501wd,,0,1106419970127032,,,,56750,03/03/2025
,BLUEFIN TUNA,199716378501wd,110641997012755653,0,1,2,,2,1,55,19,O,2,2,2,6.5,1106419970127033,653,7,5,1,0,0,1,2,5,5,37,34,6,1,1,1997,1106419970127,01,wd,,,1106419970127029,1,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1745,0,199716378501wd,,0,1106419970127033,,,,08833,03/03/2025
,BLUEFIN TUNA,199716378501wd,110671997011355474,0,1,2,,2,1,55,27,O,1,10,1,4.5,1106719970113001,474,7,5,1,0,0,0,1,4,5,37,24,6,1,1,1997,1106719970113,01,wd,,,1106719970113001,1,8,,1,HOWARD,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1345,0,199716378501wd,,0,1106719970113001,,,,21771,03/03/2025
,BLUEFIN TUNA,199716378501wd,110671997011355474,0,1,2,,1,1,55,21,O,1,2,2,4.5,1106719970113002,474,7,5,1,1,0,1,1,4,5,37,24,6,1,1,1997,1106719970113,01,wd,,,1106719970113001,1,8,,1,,02APR97:14:41,2,1,1,,,,8850030402,0,1,,8,1347,0,199716378501wd,,0,1106719970113002,,1,0,21774,03/03/2025
,BLUEFIN TUNA,199716378501wd,110671997011355474,0,1,2,,2,1,55,53,Y,4,30,2,4.5,1106719970113003,474,7,5,2,0,0,1,1,4,6,37,37,6,1,1,1997,1106719970113,01,wd,,,1106719970113001,1,8,,1,CURRITUCK,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1349,0,199716378501wd,,0,1106719970113003,,,,27915,03/03/2025
,BLUEFIN TUNA,199716378501wd,110671997011355474,0,1,2,,2,1,55,95,O,0,4,2,4.5,1106719970113004,474,7,5,2,0,0,1,1,4,5,37,51,6,1,1,1997,1106719970113,01,wd,,,1106719970113001,1,8,,1,JAMES CITY,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1356,0,199716378501wd,,0,1106719970113004,,,,23188,03/03/2025
,BLUEFIN TUNA,199716378501wd,110671997011355474,0,1,2,,1,1,55,135,O,0,1,1,6,1106719970113005,474,7,5,1,1,0,0,1,5,6,37,13,6,1,1,1997,1106719970113,01,wd,,,1106719970113005,1,8,,1,,02APR97:14:41,2,1,1,,,,8850030402,0,1,,8,1530,0,199716378501wd,,0,1106719970113005,,1,0,30202,03/03/2025
,BLUEFIN TUNA,199716378501wd,110671997011355474,0,1,2,,2,1,55,135,O,0,3,2,6,1106719970113006,474,7,5,1,0,0,1,1,5,6,37,13,6,1,1,1997,1106719970113,01,wd,,,1106719970113005,1,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1533,0,199716378501wd,,0,1106719970113006,,,,30244,03/03/2025
,BLUEFIN TUNA,199716378501wd,110671997011355474,0,1,2,,2,1,55,760,O,0,7,2,6,1106719970113007,474,7,5,1,0,0,1,1,5,5,37,51,6,1,1,1997,1106719970113,01,wd,,,1106719970113005,1,8,,1,RICHMOND CITY,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1535,0,199716378501wd,,0,1106719970113007,,,,23236,03/03/2025
,BLUEFIN TUNA,199716378501wd,110671997011355474,0,1,2,,2,1,55,145,O,0,7,2,6,1106719970113008,474,7,5,1,0,0,1,1,5,5,37,51,6,1,1,1997,1106719970113,01,wd,,,1106719970113005,1,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1536,0,199716378501wd,,0,1106719970113008,,,,23139,03/03/2025
,BLUEFIN TUNA,199716378501wd,110671997011355474,0,1,2,,2,1,55,145,O,0,12,2,6,1106719970113009,474,7,5,1,0,0,1,1,5,5,37,51,6,1,1,1997,1106719970113,01,wd,,,1106719970113005,1,8,,1,,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1540,0,199716378501wd,,0,1106719970113009,,,,23139,03/03/2025
,BLUEFIN TUNA,199716378501wd,110671997011455474,0,1,2,,1,1,55,31,O,0,0,1,6,1106719970114001,474,7,5,1,1,0,0,1,3,0,37,30,6,1,1,1997,1106719970114,01,wd,,,1106719970114001,1,8,,1,,02APR97:14:41,2,1,1,,,,8850030402,0,1,,8,1415,0,199716378501wd,,0,1106719970114001,,1,0,59741,03/03/2025
,BLUEFIN TUNA,199716378501wd,110671997011455474,0,1,2,,2,1,55,95,Y,10,60,2,6,1106719970114002,474,7,5,1,0,0,1,1,3,6,37,37,6,1,1,1997,1106719970114,01,wd,,,1106719970114001,1,8,,1,HYDE,02APR97:14:41,2,8,1,,,,8850030402,0,1,,8,1420,0,199716378501wd,,0,1106719970114002,,,,27960,03/03/2025
,BLUEFIN TUNA,199716378501wd,110671997011455206,0,1,2,,1,1,55,37,O,0,0,1,5.5,1106719970114003,206,7,5,1,1,0,0,1,2,1,37,6,6,1,1,1997,1106719970114,01,wd,,,1106719970114003,1,8,,1,LOS ANGELES,02APR97:14:41,2,1,1,,,,8850030402,0,1,,8,1506,0,199716378501wd,,0,1106719970114003,,1,0,90048,03/03/2025
