PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,SAILFISH,200816128701we,152152008012699920,2008,6,12,99,12,99,920,8,7,1,1,4,,30,0,2,1,0,0,0,1,4,2,1521520080126030,6,1,2,,,,Y,,1521520080126,,01,we,1521520080126027,,,,PALM BEACH,1433,172488,0,1,1,1,8,2,8,,1,19FEB200808:08,1,8850060101,,,,,,,,846.81204649,200816128701we,,0,1521520080126030,8,33403,03/03/2025
KING MACKEREL,SNAPPER FAMILY,200816128701we,152152008012699920,2008,6,12,99,12,99,920,8,7,1,1,3,0,100,16,1,3,5,9,0,0,3,1,1521520080126038,6,1,1,,,,Y,,1521520080126,,01,we,1521520080126038,1,2,0,PALM BEACH,1507,168845,172435,1,1,1,2,2,2,,1,19FEB200808:08,1,8835360000,8850030501,,,,,,,846.81204649,200816128701we,,0,1521520080126038,8,33404,03/03/2025
KING MACKEREL,SNAPPER FAMILY,200816128701we,152152008012699920,2008,3,53,63,12,99,920,8,7,1,1,3,0,0,0,1,0,5,0,1,1,3,2,1521520080126039,6,1,3,,,,O,,1521520080126,,01,we,1521520080126038,1,,,,1508,168845,172435,1,1,1,8,2,8,,2,19FEB200808:08,1,8835360000,8850030501,,,,,,,776.12694758,200816128701we,,0,1521520080126038,8,99224,03/03/2025
KING MACKEREL,SNAPPER FAMILY,200816128701we,152152008012699920,2008,6,12,99,12,99,920,8,7,1,1,3,0,100,16,2,0,5,0,1,1,3,2,1521520080126040,6,1,3,,,,Y,,1521520080126,,01,we,1521520080126038,1,,,PALM BEACH,1509,168845,172435,1,1,1,8,2,8,,1,19FEB200808:08,1,8835360000,8850030501,,,,,,,846.81204649,200816128701we,,0,1521520080126038,8,99998,03/03/2025
,SPANISH MACKEREL,200816128702we,152152008020285314,2008,6,12,99,12,85,314,8,7,1,1,4,0,12,0,1,1,1,0,0,0,2,1,1521520080202001,6,1,2,,,,Y,,1521520080202,,02,we,1521520080202001,1,0,15,PALM BEACH,1157,172436,0,1,1,1,8,2,8,,1,20MAR200815:26,1,8850030502,,,,,,,,1443.9863169,200816128702we,,0,1521520080202001,8,33461,03/03/2025
,SPANISH MACKEREL,200816128702we,152152008020285314,2008,6,12,99,12,85,314,8,7,1,1,4,0,12,0,1,1,1,0,0,1,2,2,1521520080202002,6,1,2,,,,Y,,1521520080202,,02,we,1521520080202001,1,0,15,PALM BEACH,1158,172436,0,1,1,1,8,2,8,,1,20MAR200815:26,1,8850030502,,,,,,,,1443.9863169,200816128702we,,0,1521520080202002,8,33463,03/03/2025
,SPANISH MACKEREL,200816128702we,152152008020285314,2008,6,12,111,12,85,314,8,7,1,1,4,0,50,8,1,4,3,1,0,0,4,1,1521520080202004,6,1,1,,,,Y,,1521520080202,,02,we,1521520080202004,1,,,ST LUCIE,1217,172436,0,1,1,1,2,2,2,,1,20MAR200815:26,1,8850030502,,,,,,,,1443.9863169,200816128702we,,0,1521520080202004,8,99998,03/03/2025
,SPANISH MACKEREL,200816128702we,152152008020285314,2008,6,12,111,12,85,314,8,7,1,1,4,0,50,8,1,0,3,0,1,1,4,2,1521520080202005,6,1,3,,,,Y,,1521520080202,,02,we,1521520080202004,1,,,ST LUCIE,1218,172436,0,1,1,1,8,2,8,,1,20MAR200815:26,1,8850030502,,,,,,,,1443.9863169,200816128702we,,0,1521520080202004,8,34983,03/03/2025
,SPANISH MACKEREL,200816128702we,152152008020285314,2008,6,12,111,12,85,314,8,7,1,1,4,0,50,8,1,0,2,0,1,1,4,2,1521520080202006,6,1,3,,,,Y,,1521520080202,,02,we,1521520080202004,1,0,9,ST LUCIE,1219,172436,0,1,1,1,8,2,8,,1,20MAR200815:26,1,8850030502,,,,,,,,1443.9863169,200816128702we,,0,1521520080202004,8,34983,03/03/2025
,SPANISH MACKEREL,200816128702we,152152008020285314,2008,6,12,99,12,85,314,8,7,1,1,4,0,50,8,1,0,2,0,1,1,4,2,1521520080202007,6,1,3,,,,Y,,1521520080202,,02,we,1521520080202004,1,0,9,PALM BEACH,1220,172436,0,1,1,1,8,2,8,,2,20MAR200815:26,1,8850030502,,,,,,,,1443.9863169,200816128702we,,0,1521520080202004,8,33461,03/03/2025
,SPANISH MACKEREL,200816128702we,152152008020285314,2008,6,12,93,12,85,314,8,7,1,1,5,0,6,1,1,5,0,21,0,0,5,1,1521520080202016,6,1,1,,,,Y,,1521520080202,,02,we,1521520080202016,1,1,0,OKEECHOBEE,1252,172436,0,1,1,1,2,2,2,,2,20MAR200815:26,1,8850030502,,,,,,,,1443.9863169,200816128702we,,0,1521520080202016,8,34972,03/03/2025
,SPANISH MACKEREL,200816128702we,152152008020285314,2008,6,12,93,12,85,314,8,7,1,1,5,,6,1,1,0,0,0,1,1,5,2,1521520080202017,6,1,3,,,,Y,,1521520080202,,02,we,1521520080202016,,,,OKEECHOBEE,1253,172436,0,1,1,1,8,2,8,,1,20MAR200815:26,1,8850030502,,,,,,,,1443.9863169,200816128702we,,0,1521520080202016,8,34972,03/03/2025
,SPANISH MACKEREL,200816128702we,152152008020285314,2008,6,12,93,12,85,314,8,7,1,1,5,,6,1,1,0,0,0,1,1,5,2,1521520080202018,6,1,3,,,,Y,,1521520080202,,02,we,1521520080202016,,,,OKEECHOBEE,1254,172436,0,1,1,1,8,2,8,,2,20MAR200815:26,1,8850030502,,,,,,,,1443.9863169,200816128702we,,0,1521520080202016,8,34972,03/03/2025
,SPANISH MACKEREL,200816128702we,152152008020285314,2008,6,12,93,12,85,314,8,7,1,1,5,,6,1,1,0,0,0,1,1,5,2,1521520080202019,6,1,3,,,,Y,,1521520080202,,02,we,1521520080202016,,,,OKEECHOBEE,1255,172436,0,1,1,1,8,2,8,,2,20MAR200815:26,1,8850030502,,,,,,,,1443.9863169,200816128702we,,0,1521520080202016,8,34972,03/03/2025
,SPANISH MACKEREL,200816128702we,152152008020285314,2008,6,12,93,12,85,314,8,7,1,1,5,,6,1,1,0,0,0,1,1,5,2,1521520080202020,6,1,3,,,,Y,,1521520080202,,02,we,1521520080202016,,,,OKEECHOBEE,1256,172436,0,1,1,1,8,2,8,,1,20MAR200815:26,1,8850030502,,,,,,,,1443.9863169,200816128702we,,0,1521520080202016,8,34974,03/03/2025
,SPANISH MACKEREL,200816128702we,152152008020285314,2008,6,12,99,12,85,314,8,7,1,1,4.5,0,24,8,1,1,3,0,0,0,2,1,1521520080202024,6,1,2,,,,Y,,1521520080202,,02,we,1521520080202024,1,,,PALM BEACH,1310,172436,0,1,1,1,8,2,8,,1,20MAR200815:26,1,8850030502,,,,,,,,1443.9863169,200816128702we,,0,1521520080202024,8,33467,03/03/2025
,SPANISH MACKEREL,200816128702we,152152008020285314,2008,6,12,99,12,85,314,8,7,1,1,4.5,0,24,8,1,1,3,0,0,1,2,2,1521520080202025,6,1,2,,,,Y,,1521520080202,,02,we,1521520080202024,1,,,PALM BEACH,1311,172436,0,1,1,1,8,2,8,,2,20MAR200815:26,1,8850030502,,,,,,,,1443.9863169,200816128702we,,0,1521520080202025,8,33467,03/03/2025
,SAILFISH,200816128702we,152152008021099308,2008,6,12,99,12,99,308,8,7,1,1,7,0,150,24,1,1,2,1,0,0,3,1,1521520080210004,6,1,1,,,,Y,,1521520080210,,02,we,1521520080210004,1,1,0,PALM BEACH,1604,172488,0,1,1,1,8,2,1,,1,20MAR200815:26,1,8850060101,,,,,,,,615.17405297,200816128702we,,0,1521520080210004,8,33414,03/03/2025
,SAILFISH,200816128702we,152152008021099308,2008,6,12,85,12,99,308,8,7,1,1,7,0,36,6,1,1,3,0,0,1,3,2,1521520080210005,6,1,2,,,,Y,,1521520080210,,02,we,1521520080210004,1,,,MARTIN,1605,172488,0,1,1,1,8,2,8,,1,20MAR200815:26,1,8850060101,,,,,,,,615.17405297,200816128702we,,0,1521520080210005,8,99998,03/03/2025
,SAILFISH,200816128702we,152152008021099308,2008,6,12,99,12,99,308,8,7,1,1,7,0,50,8,1,1,2,0,0,1,3,2,1521520080210006,6,1,2,,,,Y,,1521520080210,,02,we,1521520080210004,1,,,PALM BEACH,1606,172488,0,1,1,1,8,2,8,,1,20MAR200815:26,1,8850060101,,,,,,,,615.17405297,200816128702we,,0,1521520080210006,8,33414,03/03/2025
BLACK DRUM,SHEEPSHEAD,200816128701wd,15342200801109146,2008,6,12,95,12,9,146,8,7,1,1,3,0,24,5,1,1,0,2,0,0,1,8,1534220080110003,6,1,1,,,,Y,,1534220080110,,01,wd,1534220080110003,1,2,0,ORANGE,1040,169189,169288,1,1,1,8,1,1,,1,19FEB200808:08,1,8835430301,8835440801,,,,,,,935.57127203,200816128701wd,,0,1534220080110003,8,32806,03/03/2025
,TRIPLETAIL,200816128701wd,15342200801109146,2008,6,12,9,12,9,146,8,7,1,1,3.5,0,30,4,1,1,2,0,0,0,2,1,1534220080110004,6,1,2,,,,Y,,1534220080110,,01,wd,1534220080110004,1,,,BREVARD,1106,169007,0,1,1,1,8,1,8,,1,19FEB200808:08,1,8835380101,,,,,,,,935.57127203,200816128701wd,,0,1534220080110004,8,32780,03/03/2025
,TRIPLETAIL,200816128701wd,15342200801109146,2008,6,12,9,12,9,146,8,7,1,1,3.5,0,30,3,1,1,2,0,0,1,2,2,1534220080110005,6,1,2,,,,Y,,1534220080110,,01,wd,1534220080110004,1,,,BREVARD,1107,169007,0,1,1,1,8,2,8,,1,19FEB200808:08,1,8835380101,,,,,,,,935.57127203,200816128701wd,,0,1534220080110005,8,32780,03/03/2025
,TRIPLETAIL,200816128701wd,15342200801109146,2008,6,12,9,12,9,146,8,7,1,1,5,0,50,2,1,1,5,0,0,0,3,1,1534220080110008,6,1,2,,,,Y,,1534220080110,,01,wd,1534220080110008,1,,,BREVARD,1336,169007,0,1,1,1,8,2,8,,1,19FEB200808:08,1,8835380101,,,,,,,,935.57127203,200816128701wd,,0,1534220080110008,8,32926,03/03/2025
,TRIPLETAIL,200816128701wd,15342200801109146,2008,6,12,9,12,9,146,8,7,1,1,5,0,50,2,1,1,5,1,0,1,3,2,1534220080110009,6,1,1,,,,Y,,1534220080110,,01,wd,1534220080110008,1,,,BREVARD,1337,169007,0,1,1,1,8,2,1,,1,19FEB200808:08,1,8835380101,,,,,,,,935.57127203,200816128701wd,,0,1534220080110009,8,32926,03/03/2025
,TRIPLETAIL,200816128701wd,15342200801109146,2008,6,12,9,12,9,146,8,7,1,1,5,0,50,2,1,1,5,0,0,1,3,2,1534220080110010,6,1,2,,,,Y,,1534220080110,,01,wd,1534220080110008,1,,,BREVARD,1338,169007,0,1,1,1,8,2,8,,2,19FEB200808:08,1,8835380101,,,,,,,,935.57127203,200816128701wd,,0,1534220080110010,8,32754,03/03/2025
,KINGFISH GENUS,200816128701wd,15342200801109146,2008,6,12,9,12,9,146,8,7,1,1,7,0,40,2,1,3,4,2,0,0,3,1,1534220080110011,6,1,1,,,,Y,,1534220080110,,01,wd,1534220080110011,1,,,BREVARD,1404,169273,0,1,1,1,2,1,2,,2,19FEB200808:08,1,8835440600,,,,,,,,935.57127203,200816128701wd,,0,1534220080110011,8,32955,03/03/2025
,KINGFISH GENUS,200816128701wd,15342200801109146,2008,6,12,9,12,9,146,8,7,1,1,7,0,40,2,1,0,4,0,1,1,3,2,1534220080110012,6,1,3,,,,Y,,1534220080110,,01,wd,1534220080110011,1,,,BREVARD,1405,169273,0,1,1,1,8,2,8,,2,19FEB200808:08,1,8835440600,,,,,,,,935.57127203,200816128701wd,,0,1534220080110011,8,32955,03/03/2025
,KINGFISH GENUS,200816128701wd,15342200801109146,2008,6,12,9,12,9,146,8,7,1,1,7,0,40,2,1,0,4,0,1,1,3,2,1534220080110013,6,1,3,,,,Y,,1534220080110,,01,wd,1534220080110011,1,,,BREVARD,1406,169273,0,1,1,1,8,2,8,,2,19FEB200808:08,1,8835440600,,,,,,,,935.57127203,200816128701wd,,0,1534220080110011,8,32955,03/03/2025
,TRIPLETAIL,200816128701wd,15342200801109146,2008,6,12,9,12,9,146,8,7,1,1,1.5,,50,0,2,1,0,0,0,0,2,1,1534220080110016,6,1,2,,,,Y,,1534220080110,,01,wd,1534220080110016,,,,BREVARD,1449,169007,0,1,1,1,8,1,8,,1,19FEB200808:08,1,8835380101,,,,,,,,935.57127203,200816128701wd,,0,1534220080110016,8,32926,03/03/2025
,TRIPLETAIL,200816128701wd,15342200801109146,2008,6,12,9,12,9,146,8,7,1,1,1.5,,50,10,2,1,0,0,0,1,2,2,1534220080110017,6,1,2,,,,Y,,1534220080110,,01,wd,1534220080110016,,,,BREVARD,1450,169007,0,1,1,1,8,2,8,,1,19FEB200808:08,1,8835380101,,,,,,,,935.57127203,200816128701wd,,0,1534220080110017,8,32926,03/03/2025
,FLORIDA POMPANO,200816128701we,15342200801129146,2008,6,12,9,12,9,146,8,7,1,1,5,0,51,25,1,2,3,12,0,0,2,1,1534220080112002,6,1,1,,,,Y,,1534220080112,,01,we,1534220080112002,1,,,BREVARD,1150,168708,0,1,1,1,2,1,2,,1,19FEB200808:08,1,8835280901,,,,,,,,825.77056443,200816128701we,,0,1534220080112002,8,32780,03/03/2025
,FLORIDA POMPANO,200816128701we,15342200801129146,2008,6,12,9,12,9,146,8,7,1,1,5,0,26,25,1,0,4,0,1,1,2,2,1534220080112003,6,1,3,,,,Y,,1534220080112,,01,we,1534220080112002,1,,,BREVARD,1151,168708,0,1,1,1,8,2,8,,1,19FEB200808:08,1,8835280901,,,,,,,,825.77056443,200816128701we,,0,1534220080112002,8,32780,03/03/2025
,,200816128701we,15342200801129146,2008,6,12,95,12,9,146,8,7,1,1,5,,8,5,2,1,0,0,0,0,2,1,1534220080112004,6,1,2,,,,Y,,1534220080112,,01,we,1534220080112004,,,,ORANGE,1221,0,0,1,1,1,8,1,8,,1,19FEB200808:08,1,,,,,,,,,825.77056443,200816128701we,,0,1534220080112004,8,32822,03/03/2025
,,200816128701we,15342200801129146,2008,6,12,95,12,9,146,8,7,1,1,5,0,8,5,2,1,1,0,0,1,2,2,1534220080112005,6,1,2,,,,Y,,1534220080112,,01,we,1534220080112004,1,,,ORANGE,1222,0,0,1,1,1,8,2,8,,2,19FEB200808:08,1,,,,,,,,,825.77056443,200816128701we,,0,1534220080112005,8,32822,03/03/2025
,,200816128701we,15342200801129146,2008,6,12,9,12,9,146,8,7,1,1,6,0,50,10,1,1,2,2,0,0,2,1,1534220080112011,6,1,1,,,,Y,,1534220080112,,01,we,1534220080112011,1,,,BREVARD,1304,0,0,1,1,1,8,1,1,,1,19FEB200808:08,1,,,,,,,,,825.77056443,200816128701we,,0,1534220080112011,8,32926,03/03/2025
,,200816128701we,15342200801129146,2008,6,12,9,12,9,146,8,7,1,1,6,0,50,10,1,1,2,0,0,1,2,2,1534220080112012,6,1,2,,,,Y,,1534220080112,,01,we,1534220080112011,1,,,BREVARD,1305,0,0,1,1,1,8,2,8,,1,19FEB200808:08,1,,,,,,,,,825.77056443,200816128701we,,0,1534220080112012,8,32955,03/03/2025
,COMMON SNOOK,200816128701we,15342200801129146,2008,6,12,95,12,9,146,8,7,1,1,6,0,35,4,2,1,2,0,0,0,1,8,1534220080112022,6,1,2,,,,Y,,1534220080112,,01,we,1534220080112022,1,,,ORANGE,1354,167648,0,1,1,1,8,1,8,,1,19FEB200808:08,1,8835010105,,,,,,,,825.77056443,200816128701we,,0,1534220080112022,8,32712,03/03/2025
,,200816128702we,15342200802029146,2008,6,12,9,12,9,146,8,7,1,1,5,,20,1,1,1,0,0,0,0,2,1,1534220080202024,6,1,2,,,,Y,,1534220080202,,02,we,1534220080202024,,,,BREVARD,1339,0,0,1,1,1,8,1,8,,1,20MAR200815:26,1,,,,,,,,,771.3636659,200816128702we,,0,1534220080202024,8,32955,03/03/2025
,,200816128702we,15342200802029146,2008,6,12,9,12,9,146,8,7,1,1,5,0,20,1,1,1,1,0,0,1,2,2,1534220080202025,6,1,2,,,,Y,,1534220080202,,02,we,1534220080202024,1,,,BREVARD,1340,0,0,1,1,1,8,2,8,,1,20MAR200815:26,1,,,,,,,,,771.3636659,200816128702we,,0,1534220080202025,8,32955,03/03/2025
,,200816128702wd,15342200802159146,2008,6,12,9,12,9,146,8,7,1,1,4,0,20,10,1,1,2,0,0,0,2,1,1534220080215006,6,1,2,,,,Y,,1534220080215,,02,wd,1534220080215006,1,,,BREVARD,1302,0,0,1,1,1,8,1,8,,1,20MAR200815:26,1,,,,,,,,,1233.060713,200816128702wd,,0,1534220080215006,8,32926,03/03/2025
,,200816128702wd,15342200802159146,2008,6,12,9,12,9,146,8,7,1,1,4,0,20,10,1,1,2,0,0,1,2,2,1534220080215007,6,1,2,,,,Y,,1534220080215,,02,wd,1534220080215006,1,,,BREVARD,1303,0,0,1,1,1,8,2,8,,1,20MAR200815:26,1,,,,,,,,,1233.060713,200816128702wd,,0,1534220080215007,8,32926,03/03/2025
COBIA,TRIPLETAIL,200816128702wd,15342200802159146,2008,6,12,9,12,9,146,8,7,1,1,4.5,0,6,0,1,1,2,0,0,0,1,8,1534220080215012,6,1,2,,,,Y,,1534220080215,,02,wd,1534220080215012,1,0,10,BREVARD,1432,169007,168566,1,1,1,8,1,8,,2,20MAR200815:26,1,8835380101,8835260101,,,,,,,1233.060713,200816128702wd,,0,1534220080215012,8,32953,03/03/2025
,COBIA,200816128702wd,15342200802159146,2008,6,12,9,12,9,146,8,7,1,1,2,,100,10,2,1,0,0,0,0,2,1,1534220080215025,6,1,2,,,,Y,,1534220080215,,02,wd,1534220080215025,,,,BREVARD,1604,168566,0,1,1,1,8,1,8,,1,20MAR200815:26,1,8835260101,,,,,,,,1233.060713,200816128702wd,,0,1534220080215025,8,32940,03/03/2025
,COBIA,200816128702wd,15342200802159146,2008,6,12,9,12,9,146,8,7,1,1,2,,100,10,2,1,0,0,0,1,2,2,1534220080215026,6,1,2,,,,Y,,1534220080215,,02,wd,1534220080215025,,,,BREVARD,1605,168566,0,1,1,1,8,2,8,,1,20MAR200815:26,1,8835260101,,,,,,,,1233.060713,200816128702wd,,0,1534220080215026,8,32940,03/03/2025
,,200816128702wd,15342200802159146,2008,6,12,9,12,9,146,8,7,1,1,8,0,998,10,1,1,4,0,0,0,2,1,1534220080215029,6,1,2,,,,Y,,1534220080215,,02,wd,1534220080215029,1,,,BREVARD,1622,0,0,1,1,1,8,2,8,,1,20MAR200815:26,1,,,,,,,,,1233.060713,200816128702wd,,0,1534220080215029,8,32955,03/03/2025
,,200816128702wd,15342200802159146,2008,6,12,9,12,9,146,8,7,1,1,8,0,998,10,1,1,3,0,0,1,2,2,1534220080215030,6,1,2,,,,Y,,1534220080215,,02,wd,1534220080215029,1,,,BREVARD,1623,0,0,1,1,1,8,2,8,,1,20MAR200815:26,1,,,,,,,,,1233.060713,200816128702wd,,0,1534220080215030,8,32955,03/03/2025
,,200816128701we,153472008012699278,2008,6,12,99,12,99,278,8,7,1,1,5,,200,30,1,1,0,0,0,0,3,1,1534720080126001,6,1,2,,,,Y,,1534720080126,,01,we,1534720080126001,,,,PALM BEACH,1229,0,0,1,1,1,8,2,8,,1,19FEB200808:08,1,,,,,,,,,358.52717681,200816128701we,,0,1534720080126001,8,33406,03/03/2025
,,200816128701we,153472008012699278,2008,6,12,99,12,99,278,8,7,1,1,5,,200,30,1,1,0,0,0,1,3,2,1534720080126002,6,1,2,,,,Y,,1534720080126,,01,we,1534720080126001,,,,PALM BEACH,1230,0,0,1,1,1,8,2,8,,1,19FEB200808:08,1,,,,,,,,,358.52717681,200816128701we,,0,1534720080126002,8,33461,03/03/2025
,,200816128701we,153472008012699278,2008,6,12,99,12,99,278,8,7,1,1,5,,200,30,1,1,0,0,0,1,3,2,1534720080126003,6,1,2,,,,Y,,1534720080126,,01,we,1534720080126001,,,,PALM BEACH,1231,0,0,1,1,1,8,2,8,,2,19FEB200808:08,1,,,,,,,,,358.52717681,200816128701we,,0,1534720080126003,8,33415,03/03/2025
,GAG,200816128701we,153472008012699278,2008,6,12,99,12,99,278,8,7,1,1,3.5,0,50,98,1,1,1,0,0,0,1,8,1534720080126010,6,1,2,,,,Y,,1534720080126,,01,we,1534720080126010,1,,,PALM BEACH,1330,167759,0,1,1,1,8,2,8,,1,19FEB200808:08,1,8835020501,,,,,,,,358.52717681,200816128701we,,0,1534720080126010,8,33417,03/03/2025
,GAG,200816128701we,153472008012699278,2008,6,12,99,12,99,278,8,7,1,1,7,,40,20,1,1,0,0,0,0,4,1,1534720080126011,6,1,2,,,,Y,,1534720080126,,01,we,1534720080126011,,,,PALM BEACH,1416,167759,0,1,8,1,8,2,8,,1,19FEB200808:08,1,8835020501,,,,,,,,358.52717681,200816128701we,,0,1534720080126011,8,33458,03/03/2025
,GAG,200816128701we,153472008012699278,2008,6,12,99,12,99,278,8,7,1,1,7,,40,20,1,1,0,0,0,1,4,2,1534720080126012,6,1,2,,,,Y,,1534720080126,,01,we,1534720080126011,,,,PALM BEACH,1417,167759,0,1,8,1,8,2,8,,1,19FEB200808:08,1,8835020501,,,,,,,,358.52717681,200816128701we,,0,1534720080126012,8,33411,03/03/2025
,GAG,200816128701we,153472008012699278,2008,6,12,99,12,99,278,8,7,1,1,7,,40,20,1,1,0,0,0,1,4,2,1534720080126013,6,1,2,,,,Y,,1534720080126,,01,we,1534720080126011,,,,PALM BEACH,1418,167759,0,1,8,1,8,2,8,,1,19FEB200808:08,1,8835020501,,,,,,,,358.52717681,200816128701we,,0,1534720080126013,8,99998,03/03/2025
,GAG,200816128701we,153472008012699278,2008,6,12,99,12,99,278,8,7,1,1,7,,40,20,1,1,0,0,0,1,4,2,1534720080126014,6,1,2,,,,Y,,1534720080126,,01,we,1534720080126011,,,,PALM BEACH,1419,167759,0,1,8,1,8,2,8,,1,19FEB200808:08,1,8835020501,,,,,,,,358.52717681,200816128701we,,0,1534720080126014,8,99998,03/03/2025
,SAILFISH,200816128701we,153472008012699278,2008,6,12,11,12,99,278,8,7,1,1,6,0,12,98,1,1,1,0,0,0,4,1,1534720080126020,6,1,2,,,,Y,,1534720080126,,01,we,1534720080126020,1,,,BROWARD,1433,172488,0,1,1,1,8,2,8,,1,19FEB200808:08,1,8850060101,,,,,,,,358.52717681,200816128701we,,0,1534720080126020,8,33073,03/03/2025
,SAILFISH,200816128701we,153472008012699278,2008,6,12,99,12,99,278,8,7,1,1,6,,6,98,1,1,0,0,0,1,4,2,1534720080126021,6,1,2,,,,Y,,1534720080126,,01,we,1534720080126020,,,,PALM BEACH,1434,172488,0,1,1,1,8,2,8,,2,19FEB200808:08,1,8850060101,,,,,,,,358.52717681,200816128701we,,0,1534720080126021,8,33470,03/03/2025
,SAILFISH,200816128701we,153472008012699278,2008,6,12,99,12,99,278,8,7,1,1,6,,6,98,1,1,0,0,0,1,4,2,1534720080126022,6,1,2,,,,Y,,1534720080126,,01,we,1534720080126020,,,,PALM BEACH,1435,172488,0,1,1,1,8,2,8,,1,19FEB200808:08,1,8850060101,,,,,,,,358.52717681,200816128701we,,0,1534720080126022,8,33470,03/03/2025
,SAILFISH,200816128701we,153472008012699278,2008,7,12,55,12,99,278,8,7,1,1,6,,0,0,1,1,0,0,0,1,4,2,1534720080126023,6,1,2,,,,O,,1534720080126,,01,we,1534720080126020,,,,HIGHLANDS,1436,172488,0,1,1,1,8,2,8,,1,19FEB200808:08,1,8850060101,,,,,,,,328.60019471,200816128701we,,0,1534720080126023,8,33852,03/03/2025
,,200816128701we,153472008012699278,2008,6,12,99,12,99,278,8,7,1,1,8.5,0,8,2,1,1,3,0,0,0,3,1,1534720080126027,6,1,2,,,,Y,,1534720080126,,01,we,1534720080126027,1,,,PALM BEACH,1451,0,0,1,1,1,8,2,8,,1,19FEB200808:08,1,,,,,,,,,358.52717681,200816128701we,,0,1534720080126027,8,33406,03/03/2025
,,200816128701we,153472008012699278,2008,6,12,99,12,99,278,8,7,1,1,8.5,0,4,0,1,1,3,0,0,1,3,2,1534720080126028,6,1,2,,,,Y,,1534720080126,,01,we,1534720080126027,1,,,PALM BEACH,1452,0,0,1,1,1,8,2,8,,1,19FEB200808:08,1,,,,,,,,,358.52717681,200816128701we,,0,1534720080126028,8,33406,03/03/2025
,,200816128701we,153472008012699278,2008,6,12,99,12,99,278,8,7,1,1,8.5,0,998,98,1,1,3,0,0,1,3,2,1534720080126029,6,1,2,,,,Y,,1534720080126,,01,we,1534720080126027,1,,,PALM BEACH,1453,0,0,1,1,1,8,2,8,,1,19FEB200808:08,1,,,,,,,,,358.52717681,200816128701we,,0,1534720080126029,8,33411,03/03/2025
,,200816128701wd,153472008013099214,2008,6,12,99,12,99,214,8,7,1,1,4,,4,0,1,1,0,0,0,0,3,1,1534720080130001,6,1,2,,,,Y,,1534720080130,,01,wd,1534720080130001,,,,PALM BEACH,1126,0,0,1,1,1,8,2,8,,1,19FEB200808:08,1,,,,,,,,,1037.4788897,200816128701wd,,0,1534720080130001,8,33436,03/03/2025
,,200816128701wd,153472008013099214,2008,6,12,99,12,99,214,8,7,1,1,4,,11,0,1,1,0,0,0,1,3,2,1534720080130002,6,1,2,,,,Y,,1534720080130,,01,wd,1534720080130001,,,,PALM BEACH,1127,0,0,1,1,1,8,2,8,,1,19FEB200808:08,1,,,,,,,,,1037.4788897,200816128701wd,,0,1534720080130002,8,33444,03/03/2025
,,200816128701wd,153472008013099214,2008,6,12,99,12,99,214,8,7,1,1,4,,8,0,1,1,0,0,0,1,3,2,1534720080130003,6,1,2,,,,Y,,1534720080130,,01,wd,1534720080130001,,,,PALM BEACH,1128,0,0,1,1,1,8,2,8,,1,19FEB200808:08,1,,,,,,,,,1037.4788897,200816128701wd,,0,1534720080130003,8,33484,03/03/2025
,,200816128701wd,153472008013099214,2008,0,31,29,12,99,214,8,7,1,1,4,,0,0,1,1,0,0,0,0,2,1,1534720080130006,6,1,2,,,,O,,1534720080130,,01,wd,1534720080130006,,,,,1425,0,0,1,1,1,8,2,8,,2,19FEB200808:08,1,,,,,,,,,950.8784472,200816128701wd,,0,1534720080130006,8,99998,03/03/2025
,,200816128701wd,153472008013099214,2008,5,34,29,12,99,214,8,7,1,1,4,,4,4,1,1,0,0,0,1,2,2,1534720080130007,6,1,2,,,,O,,1534720080130,,01,wd,1534720080130006,,,,OCEAN,1426,0,0,1,1,1,8,2,8,,1,19FEB200808:08,1,,,,,,,,,950.8784472,200816128701wd,,0,1534720080130007,8,08050,03/03/2025
,,200816128701wd,153472008013099214,2008,6,12,99,12,99,214,8,7,1,1,3,0,100,15,1,1,0,1,0,0,1,8,1534720080130008,6,1,1,,,,Y,,1534720080130,,01,wd,1534720080130008,1,1,0,PALM BEACH,1431,0,0,1,1,1,8,1,1,,1,19FEB200808:08,1,,,,,,,,,1037.4788897,200816128701wd,,0,1534720080130008,8,33463,03/03/2025
