PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,MONTH,KOD,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,FL_REG,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,TOURN,TURTLE,AGE,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,DATE_PUBLISHED
,TAUTOG,199025248304wd,114831990043047906,,5,5,,2,1,47,3,O,0,5,,2,1148319900430003,906,2,3,0,0,0,,,,5,24,10,5,1,2,1990,1148319900430,04,wd,,,1148319900430003,,,,8,1,,New Castle,08AUG91:08:40,8,8,1,,,,8839010101,0,1,88,8,1415,8,8,35,5723.5276009,199025248304wd,,0,1148319900430003,19702,03/03/2025
,,199025248304wd,114831990043047906,,5,5,,2,1,47,5,Y,0,3,,2,1148319900430004,906,2,3,0,0,0,,,,5,24,24,5,1,2,1990,1148319900430,04,wd,,,1148319900430004,,,,8,1,,Baltimore,08AUG91:08:40,8,8,1,,,,0,0,1,88,8,1430,8,8,33,8412.7365742,199025248304wd,,0,1148319900430004,21214,03/03/2025
,TAUTOG,199025248304wd,114831990043047906,,5,5,,2,1,47,47,Y,0,60,,3,1148319900430005,906,2,3,0,0,0,,,,5,24,24,5,1,2,1990,1148319900430,04,wd,,,1148319900430005,,,,8,1,,Worcester,08AUG91:08:40,8,8,1,,,,8839010101,0,1,88,8,1515,8,8,66,8412.7365742,199025248304wd,,0,1148319900430005,21842,03/03/2025
,,199025248304wd,114831990043047906,0,5,5,,2,1,47,5,Y,8,70,,5,1148319900430006,906,2,3,3,0,0,,,,5,24,24,5,1,2,1990,1148319900430,04,wd,,,1148319900430006,2,,,8,1,,Baltimore,08AUG91:08:40,8,8,1,,,,0,0,1,88,8,1520,8,8,29,8412.7365742,199025248304wd,,0,1148319900430006,21236,03/03/2025
,,199025248304wd,114831990043047906,0,5,5,,2,1,47,5,Y,5,10,,5,1148319900430007,906,2,3,1,0,0,,,,5,24,24,5,1,2,1990,1148319900430,04,wd,,,1148319900430007,2,,,8,1,,Baltimore,08AUG91:08:40,8,8,1,,,,0,0,1,88,8,1525,8,8,21,8412.7365742,199025248304wd,,0,1148319900430007,21162,03/03/2025
,TAUTOG,199025248304wd,114831990043047906,,5,5,,2,1,47,5,Y,0,7,,2,1148319900430008,906,2,3,0,0,0,,,,5,24,24,5,1,2,1990,1148319900430,04,wd,,,1148319900430008,,,,8,1,,Baltimore,08AUG91:08:40,8,8,1,,,,8839010101,0,1,88,8,1650,8,8,62,8412.7365742,199025248304wd,,0,1148319900430008,21230,03/03/2025
,TAUTOG,199025248304wd,114831990043047906,,5,5,,2,1,47,5,Y,0,7,,2,1148319900430009,906,2,3,0,0,0,,,,5,24,24,5,1,2,1990,1148319900430,04,wd,,,1148319900430009,,,,8,1,,Baltimore,08AUG91:08:40,8,8,1,,,,8839010101,0,1,88,8,1655,8,8,65,8412.7365742,199025248304wd,,0,1148319900430009,21230,03/03/2025
,,199025248304wd,114831990043047906,,5,5,,2,1,47,5,Y,0,0,,2,1148319900430010,906,2,3,0,0,0,,,,5,24,24,5,1,2,1990,1148319900430,04,wd,,,1148319900430010,,,,8,9,,Baltimore,08AUG91:08:40,8,8,1,,,,0,0,1,88,8,1730,8,8,38,8412.7365742,199025248304wd,,0,1148319900430010,21206,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11433199004084721,0,1,2,,1,4,47,25,Y,0,30,,5,1143319900408001,21,6,6,1,15,0,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408001,1,78,0,8,1,,Harford,08AUG91:08:40,2,2,1,,,,8850030302,0,1,1,2,1345,8,8,38,58.360887274,199025248604we,,0,1143319900408001,21085,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11433199004084721,,1,2,,3,0,47,25,Y,0,4,,5,1143319900408002,21,6,6,0,0,1,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408002,,,,8,1,,Harford,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1340,8,8,10,58.360887274,199025248604we,,0,1143319900408001,21085,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11433199004084721,,1,2,,3,0,47,25,Y,0,4,,5,1143319900408003,21,6,6,0,0,1,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408003,,,,8,1,,Harford,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1335,8,8,8,58.360887274,199025248604we,,0,1143319900408001,21085,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11433199004084721,0,1,2,,1,3,47,47,Y,35,230,,1.5,1143319900408004,21,6,6,1,15,0,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408004,1,46,0,8,1,,Worcester,08AUG91:08:40,2,2,1,,,,8850030302,0,1,1,2,1305,8,8,28,58.360887274,199025248604we,,0,1143319900408004,21863,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11433199004084721,0,1,2,,1,3,47,3,Y,0,2,,4.5,1143319900408005,21,6,6,1,15,0,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408005,1,96,0,8,1,,Anne Arundel,08AUG91:08:40,2,2,1,,,,8850030302,0,1,1,2,1205,8,8,27,58.360887274,199025248604we,,0,1143319900408005,21401,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11433199004084721,0,1,2,,3,0,47,3,Y,0,6,,4.5,1143319900408006,21,6,6,1,0,1,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408006,1,,,8,1,,Anne Arundel,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1215,8,8,31,58.360887274,199025248604we,,0,1143319900408005,21403,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11433199004084721,0,1,2,,1,2,47,3,Y,0,2,,4.5,1143319900408007,21,6,6,1,15,0,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408007,1,37,0,8,1,,Anne Arundel,08AUG91:08:40,2,2,1,,,,8850030302,0,1,1,2,1220,8,8,46,58.360887274,199025248604we,,0,1143319900408007,21146,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11433199004084721,0,1,2,,3,0,47,3,Y,0,2,,4.5,1143319900408008,21,6,6,1,0,1,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408008,1,,,8,1,,Anne Arundel,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1230,8,8,14,58.360887274,199025248604we,,0,1143319900408007,21146,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11433199004084721,0,1,2,,1,1,47,3,Y,0,4,,4.5,1143319900408009,21,6,6,1,15,0,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408009,1,32,0,8,1,,Anne Arundel,08AUG91:08:40,2,1,1,,,,8850030302,0,1,1,8,1235,8,8,39,58.360887274,199025248604we,,0,1143319900408009,20733,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11433199004084721,0,1,2,,1,2,47,3,Y,0,6,,4.5,1143319900408010,21,6,6,1,15,0,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408010,1,75,0,8,1,,Anne Arundel,08AUG91:08:40,2,2,1,,,,8850030302,0,1,1,2,1245,8,8,39,58.360887274,199025248604we,,0,1143319900408010,20751,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11433199004084721,0,1,2,,3,0,47,3,Y,0,0,,4,1143319900408011,21,6,6,1,0,1,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408011,1,,,8,1,,Anne Arundel,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1250,8,8,38,58.360887274,199025248604we,,0,1143319900408010,20751,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11433199004084721,0,1,2,,1,3,47,31,Y,0,45,,5,1143319900408012,21,6,6,1,15,0,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408012,1,73,0,8,1,,Montegomery,08AUG91:08:40,2,2,1,,,,8850030302,0,1,1,2,1255,8,8,55,58.360887274,199025248604we,,0,1143319900408012,20850,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11433199004084721,0,1,2,,3,0,47,17,Y,0,8,,5,1143319900408013,21,6,6,1,0,1,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408013,1,,,8,1,,Charles,21AUG91:15:40,2,8,1,,,,8850030302,0,1,1,8,1305,8,8,40,58.360887274,199025248604we,,0,1143319900408012,20675,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11433199004084721,0,1,2,,3,0,47,31,Y,0,15,,5,1143319900408014,21,6,6,1,0,1,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408014,1,,,8,1,,Montegomery,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1305,8,8,45,58.360887274,199025248604we,,0,1143319900408012,20805,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11433199004084721,0,1,2,,1,1,47,9,Y,0,130,,4,1143319900408015,21,7,6,0,15,0,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408015,1,34,0,8,1,,Calvert,21AUG91:15:40,2,1,1,,,,8850030302,0,1,1,8,1310,8,8,36,383.38331698,199025248604we,,0,1143319900408015,20736,03/03/2025
,,199025248604we,11433199004084721,0,1,2,,1,1,47,3,Y,0,6,,5,1143319900408016,21,6,6,1,15,0,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408016,1,46,0,8,1,,Anne Arundel,08AUG91:08:40,2,1,1,,,,0,0,1,1,8,1320,8,8,65,58.360887274,199025248604we,,0,1143319900408016,21144,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11433199004084721,0,1,2,,1,2,47,59,O,2,50,,4.5,1143319900408017,21,6,6,1,15,0,,,,5,24,51,5,1,2,1990,1143319900408,04,we,,,1143319900408017,1,16,0,8,1,,,08AUG91:08:40,2,2,1,,,,8850030302,0,1,1,2,1330,8,8,58,32.744712736,199025248604we,,0,1143319900408017,22180,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11433199004084721,0,1,2,,1,2,47,59,O,2,20,,4.5,1143319900408018,21,6,6,2,15,0,,,,5,24,51,5,1,2,1990,1143319900408,04,we,,,1143319900408018,1,,,8,1,,,08AUG91:08:40,2,2,1,,,,8850030302,0,1,1,2,1345,8,8,57,32.744712736,199025248604we,,0,1143319900408018,22310,03/03/2025
,,199025248604we,11433199004084721,0,1,2,,1,1,47,5,Y,0,30,,4.5,1143319900408019,21,6,6,1,15,0,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408019,1,26,0,8,1,,Baltimore,08AUG91:08:40,2,1,1,,,,0,0,1,1,8,1355,8,8,68,58.360887274,199025248604we,,0,1143319900408019,21221,03/03/2025
,,199025248604we,11433199004084721,0,1,2,,3,0,47,3,Y,0,1,,4.5,1143319900408020,21,6,6,1,0,1,,,,5,24,24,5,1,2,1990,1143319900408,04,we,,,1143319900408020,1,,,8,1,,Anne Arundel,08AUG91:08:40,2,8,1,,,,0,0,1,1,8,1400,8,8,29,58.360887274,199025248604we,,0,1143319900408005,21122,03/03/2025
,ATLANTIC MACKEREL,199025248603wd,11483199003224724,0,1,2,,2,1,47,5,Y,0,10,,3,1148319900322003,24,6,6,2,0,0,,,,5,24,24,5,1,2,1990,1148319900322,03,wd,,,1148319900322003,1,0,3,8,1,,Baltimore,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1355,8,8,40,67.741662924,199025248603wd,,0,1148319900322003,21224,03/03/2025
,ATLANTIC MACKEREL,199025248603wd,11483199003224724,0,1,2,,2,1,47,41,Y,0,10,,3,1148319900322004,24,6,6,2,0,0,,,,5,24,24,5,1,2,1990,1148319900322,03,wd,,,1148319900322004,1,0,2,8,1,,Talbot,21AUG91:15:40,2,8,1,,,,8850030302,0,1,1,8,1400,8,8,49,67.741662924,199025248603wd,,0,1148319900322004,21122,03/03/2025
,ATLANTIC MACKEREL,199025248603wd,11483199003224724,0,1,2,,2,1,47,3,Y,0,0,,3,1148319900322005,24,6,6,2,0,0,,,,5,24,24,5,1,2,1990,1148319900322,03,wd,,,1148319900322005,1,0,2,8,1,,Anne Arundel,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1405,8,8,70,67.741662924,199025248603wd,,0,1148319900322005,21401,03/03/2025
,ATLANTIC MACKEREL,199025248603wd,11483199003224724,0,1,2,,2,1,47,3,Y,0,4,,3,1148319900322006,24,6,6,2,0,0,,,,5,24,24,5,1,2,1990,1148319900322,03,wd,,,1148319900322006,1,0,1,8,1,,Anne Arundel,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1410,8,8,74,67.741662924,199025248603wd,,0,1148319900322006,21401,03/03/2025
,ATLANTIC MACKEREL,199025248603wd,11483199003224721,0,1,2,,3,0,47,5,Y,0,3,,5,1148319900322007,21,6,6,1,0,1,,,,5,24,24,5,1,2,1990,1148319900322,03,wd,,,1148319900322007,1,,,8,1,,Baltimore,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1420,8,8,68,67.741662924,199025248603wd,,0,1148319900322009,21200,03/03/2025
,,199025248603wd,11483199003224721,0,1,2,,3,0,47,5,Y,0,11,,3.5,1148319900322008,21,6,6,2,0,1,,,,5,24,24,5,1,2,1990,1148319900322,03,wd,,,1148319900322008,1,,,8,1,,Baltimore,08AUG91:08:40,2,8,1,,,,0,0,1,1,8,1425,8,8,69,67.741662924,199025248603wd,,0,1148319900322009,21216,03/03/2025
,ATLANTIC MACKEREL,199025248603wd,11483199003224721,0,1,2,,1,4,47,5,Y,0,5,,4,1148319900322009,21,6,6,2,17,0,,,,5,24,24,5,1,2,1990,1148319900322,03,wd,,,1148319900322009,1,2,0,8,1,,Baltimore,08AUG91:08:40,2,2,1,,,,8850030302,0,1,1,2,1445,8,8,33,67.741662924,199025248603wd,,0,1148319900322009,21222,03/03/2025
,ATLANTIC MACKEREL,199025248603wd,11483199003224721,0,1,2,,3,0,47,5,Y,0,1,,4,1148319900322010,21,6,6,2,0,1,,,,5,24,24,5,1,2,1990,1148319900322,03,wd,,,1148319900322010,1,,,8,1,,Baltimore,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1450,8,8,34,67.741662924,199025248603wd,,0,1148319900322009,21222,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11483199004074721,0,1,2,,2,1,47,71,O,0,0,,3.5,1148319900407001,21,6,6,1,0,0,,,,5,24,42,5,1,2,1990,1148319900407,04,we,,,1148319900407001,1,0,25,8,1,,,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1305,8,8,19,32.744712736,199025248604we,,0,1148319900407001,17512,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11483199004074721,0,1,2,,1,5,47,37,O,0,2,,2.5,1148319900407002,21,6,6,2,18,0,,,,5,24,42,5,1,2,1990,1148319900407,04,we,,,1148319900407002,1,3,12,8,1,,,08AUG91:08:40,2,2,1,,,,8850030302,0,1,1,2,1315,8,8,37,32.744712736,199025248604we,,0,1148319900407002,17820,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11483199004074721,0,1,2,,3,0,47,37,O,2,5,,3,1148319900407003,21,6,6,2,0,1,,,,5,24,42,5,1,2,1990,1148319900407,04,we,,,1148319900407003,1,0,15,8,1,,,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1330,8,8,60,32.744712736,199025248604we,,0,1148319900407002,17820,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11483199004074721,0,1,2,,3,0,47,37,O,0,4,,3,1148319900407004,21,6,6,3,0,1,,,,5,24,42,5,1,2,1990,1148319900407,04,we,,,1148319900407004,1,0,6,8,1,,,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1340,8,8,43,32.744712736,199025248604we,,0,1148319900407002,17820,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11483199004074721,,1,2,,3,0,47,37,O,0,0,,3.5,1148319900407005,21,6,6,0,0,1,,,,5,24,42,5,1,2,1990,1148319900407,04,we,,,1148319900407005,,,,8,1,,,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1350,8,8,36,32.744712736,199025248604we,,0,1148319900407002,17815,03/03/2025
,ATLANTIC MACKEREL,199025248604we,11483199004074724,0,1,2,,1,1,47,11,O,0,35,,3.5,1148319900407006,24,6,6,1,17,0,,,,5,24,42,5,1,2,1990,1148319900407,04,we,,,1148319900407006,1,2,0,8,1,,,08AUG91:08:40,2,1,1,,,,8850030302,0,1,1,8,1355,8,8,42,32.744712736,199025248604we,,0,1148319900407006,19567,03/03/2025
,,199025248604we,11483199004074724,0,1,2,,1,3,47,15,Y,3,6,,4,1148319900407007,24,7,6,1,21,0,,,,5,24,24,5,1,2,1990,1148319900407,04,we,,,1148319900407007,1,6,0,8,1,,Cecil,08AUG91:08:40,2,2,1,,,,0,0,1,1,2,1415,8,8,30,159.19596734,199025248604we,,0,1148319900407007,21921,03/03/2025
,,199025248604we,11483199004074724,0,1,2,,3,0,47,15,Y,0,0,,4,1148319900407008,24,7,6,1,0,1,,,,5,24,24,5,1,2,1990,1148319900407,04,we,,,1148319900407008,1,,,8,1,,Cecil,08AUG91:08:40,2,8,1,,,,0,0,1,1,8,1425,8,8,21,159.19596734,199025248604we,,0,1148319900407007,21921,03/03/2025
,,199025248604wd,11483199004164721,0,1,2,,1,3,47,67,O,0,0,,3,1148319900416005,21,6,6,1,17,0,,,,5,24,36,5,1,2,1990,1148319900416,04,wd,,,1148319900416005,1,1,0,8,1,,,08AUG91:08:40,2,2,1,,,,0,0,1,1,2,1400,8,8,35,38.008011809,199025248604wd,,0,1148319900416005,13205,03/03/2025
,,199025248604wd,11483199004164721,0,1,2,,3,0,47,67,O,0,0,,3,1148319900416006,21,6,6,1,0,1,,,,5,24,36,5,1,2,1990,1148319900416,04,wd,,,1148319900416006,1,,,8,1,,,08AUG91:08:40,2,8,1,,,,0,0,1,1,8,1410,8,8,8,38.008011809,199025248604wd,,0,1148319900416005,13205,03/03/2025
,,199025248604wd,11483199004164721,0,1,2,,3,0,47,67,O,0,0,,3,1148319900416007,21,6,6,1,0,1,,,,5,24,36,5,1,2,1990,1148319900416,04,wd,,,1148319900416007,1,,,8,1,,,08AUG91:08:40,2,8,1,,,,0,0,1,1,8,1415,8,8,10,38.008011809,199025248604wd,,0,1148319900416005,13205,03/03/2025
,ATLANTIC MACKEREL,199025248604wd,11483199004164721,0,1,2,,2,1,47,47,Y,2,15,,3,1148319900416008,21,6,6,3,0,0,,,,5,24,24,5,1,2,1990,1148319900416,04,wd,,,1148319900416008,1,,,8,9,,Worcester,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1420,8,8,43,67.741662924,199025248604wd,,0,1148319900416008,21811,03/03/2025
,,199025248604wd,11483199004164724,0,1,2,,1,1,47,5,Y,0,0,,3,1148319900416009,24,6,6,1,15,0,,,,5,24,24,5,1,2,1990,1148319900416,04,wd,,,1148319900416009,1,15,60,8,9,,Baltimore,08AUG91:08:40,2,1,1,,,,0,0,1,1,8,1425,8,8,35,67.741662924,199025248604wd,,0,1148319900416009,21093,03/03/2025
,ATLANTIC MACKEREL,199025248604wd,11483199004164724,0,1,2,,1,1,47,33,Y,0,0,,4,1148319900416010,24,6,6,2,16,0,,,,5,24,24,5,1,2,1990,1148319900416,04,wd,,,1148319900416010,1,1,0,8,1,,Prince Georges,08AUG91:08:40,2,1,1,,,,8850030302,0,1,1,8,1445,8,8,53,67.741662924,199025248604wd,,0,1148319900416010,20743,03/03/2025
,ATLANTIC MACKEREL,199025248703wd,114831990032347856,0,1,2,,1,3,47,33,Y,0,3,,1,1148319900323001,856,8,7,0,11,0,,,,5,24,24,5,1,2,1990,1148319900323,03,wd,,,1148319900323001,1,1,0,8,1,,Prince Georges,08AUG91:08:40,2,2,1,,,,8850030302,0,1,1,2,1600,8,8,50,2011.4501728,199025248703wd,,0,1148319900323001,21061,03/03/2025
,ATLANTIC MACKEREL,199025248703wd,114831990032347856,,1,2,,3,0,47,33,Y,0,4,,1,1148319900323002,856,8,7,0,0,1,,,,5,24,24,5,1,2,1990,1148319900323,03,wd,,,1148319900323002,,,,8,1,,Prince Georges,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1600,8,8,40,2011.4501728,199025248703wd,,0,1148319900323001,20715,03/03/2025
,ATLANTIC MACKEREL,199025248703wd,114831990032347856,,1,2,,3,0,47,33,Y,0,4,,1,1148319900323003,856,8,7,0,0,1,,,,5,24,24,5,1,2,1990,1148319900323,03,wd,,,1148319900323003,,,,8,1,,Prince Georges,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1610,8,8,10,2011.4501728,199025248703wd,,0,1148319900323001,20715,03/03/2025
,ATLANTIC MACKEREL,199025248703we,114831990032547856,0,1,2,,1,4,47,5,Y,1,12,,3,1148319900325001,856,8,7,0,33,0,,,,5,24,24,5,1,2,1990,1148319900325,03,we,,,1148319900325001,1,3,0,8,1,,Baltimore,08AUG91:08:40,2,2,1,,,,8850030302,0,1,1,2,1245,8,8,33,1299.8641198,199025248703we,,0,1148319900325001,21236,03/03/2025
,ATLANTIC MACKEREL,199025248703we,114831990032547856,,1,2,,3,0,47,5,Y,0,3,,3,1148319900325002,856,8,7,0,0,1,,,,5,24,24,5,1,2,1990,1148319900325,03,we,,,1148319900325002,,,,8,1,,Baltimore,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1310,8,8,38,1299.8641198,199025248703we,,0,1148319900325001,21209,03/03/2025
,ATLANTIC MACKEREL,199025248703we,114831990032547856,,1,2,,3,0,47,5,Y,1,8,,3,1148319900325003,856,8,7,0,0,1,,,,5,24,24,5,1,2,1990,1148319900325,03,we,,,1148319900325003,,,,8,1,,Baltimore,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1315,8,8,38,1299.8641198,199025248703we,,0,1148319900325001,21218,03/03/2025
,ATLANTIC MACKEREL,199025248703we,114831990032547856,,1,2,,3,0,47,5,Y,1,10,,3,1148319900325004,856,8,7,0,0,1,,,,5,24,24,5,1,2,1990,1148319900325,03,we,,,1148319900325004,,,,8,1,,Baltimore,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1320,8,8,34,1299.8641198,199025248703we,,0,1148319900325001,21234,03/03/2025
,ATLANTIC MACKEREL,199025248703we,114831990032547856,0,1,2,,1,5,47,31,Y,0,15,,3,1148319900325005,856,8,7,6,15,0,,,,5,24,24,5,1,2,1990,1148319900325,03,we,,,1148319900325005,1,0,1,8,1,,Montegomery,08AUG91:08:40,2,2,1,,,,8850030302,0,1,1,2,1330,8,8,29,1299.8641198,199025248703we,,0,1148319900325005,20905,03/03/2025
,ATLANTIC MACKEREL,199025248703we,114831990032547856,0,1,2,,3,0,47,31,Y,0,15,,3,1148319900325006,856,8,7,5,0,1,,,,5,24,24,5,1,2,1990,1148319900325,03,we,,,1148319900325006,1,,,8,1,,Montegomery,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1340,8,8,22,1299.8641198,199025248703we,,0,1148319900325005,20905,03/03/2025
,ATLANTIC MACKEREL,199025248703we,114831990032547856,0,1,2,,3,0,47,21,N,0,3,,3,1148319900325007,856,8,7,5,0,1,,,,5,24,24,5,1,2,1990,1148319900325,03,we,,,1148319900325007,1,,,8,1,,,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1345,8,8,23,1484.2401061,199025248703we,,0,1148319900325005,21701,03/03/2025
,ATLANTIC MACKEREL,199025248704wd,114831990041647856,,1,2,,2,1,47,41,O,0,15,,3,1148319900416003,856,8,7,0,0,0,,,,5,24,42,5,1,2,1990,1148319900416,04,wd,,,1148319900416003,,,,8,1,,,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1330,8,8,43,2738.1917523,199025248704wd,,0,1148319900416003,17013,03/03/2025
,ATLANTIC MACKEREL,199025248704wd,114831990041647856,0,1,2,,1,1,47,41,O,0,0,,3,1148319900416004,856,8,7,0,2,0,,,,5,24,42,5,1,2,1990,1148319900416,04,wd,,,1148319900416004,1,2,0,8,1,,,08AUG91:08:40,2,1,1,,,,8850030302,0,1,1,8,1325,8,8,38,2738.1917523,199025248704wd,,0,1148319900416004,17013,03/03/2025
,ATLANTIC MACKEREL,199025248704wd,114831990041647856,0,1,2,,1,3,47,3,Y,0,35,,5,1148319900416011,856,8,7,0,12,0,,,,5,24,24,5,1,2,1990,1148319900416,04,wd,,,1148319900416011,1,12,0,8,1,,Anne Arundel,08AUG91:08:40,2,2,1,,,,8850030302,0,1,1,2,1615,8,8,41,2011.4501728,199025248704wd,,0,1148319900416011,21037,03/03/2025
,ATLANTIC MACKEREL,199025248704wd,114831990041647856,0,1,2,,3,0,47,3,Y,0,35,,5,1148319900416012,856,8,7,2,0,1,,,,5,24,24,5,1,2,1990,1148319900416,04,wd,,,1148319900416012,1,0,3,8,1,,Anne Arundel,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1625,8,8,10,2011.4501728,199025248704wd,,0,1148319900416011,21037,03/03/2025
,ATLANTIC MACKEREL,199025248704wd,114831990041647856,,1,2,,3,0,47,9,Y,0,75,,5,1148319900416013,856,8,7,0,0,1,,,,5,24,24,5,1,2,1990,1148319900416,04,wd,,,1148319900416013,,,,8,1,,Calvert,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1635,8,8,62,2011.4501728,199025248704wd,,0,1148319900416011,20685,03/03/2025
,ATLANTIC MACKEREL,199025248704wd,114831990041647856,0,1,2,,1,4,47,29,O,3,25,,4,1148319900416014,856,8,7,1,17,0,,,,5,24,42,5,1,2,1990,1148319900416,04,wd,,,1148319900416014,1,1,0,8,1,,,08AUG91:08:40,2,2,1,,,,8850030302,0,1,1,2,1645,8,8,53,2738.1917523,199025248704wd,,0,1148319900416014,19348,03/03/2025
,ATLANTIC MACKEREL,199025248704wd,114831990041647856,0,1,2,,3,0,47,29,O,4,25,,4,1148319900416015,856,8,7,1,0,1,,,,5,24,42,5,1,2,1990,1148319900416,04,wd,,,1148319900416015,1,,,8,9,,,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1650,8,8,10,2738.1917523,199025248704wd,,0,1148319900416014,19390,03/03/2025
,ATLANTIC MACKEREL,199025248704wd,114831990041647856,0,1,2,,3,0,47,29,O,4,25,,4,1148319900416016,856,8,7,2,0,1,,,,5,24,42,5,1,2,1990,1148319900416,04,wd,,,1148319900416016,1,,,8,1,,,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1655,8,8,12,2738.1917523,199025248704wd,,0,1148319900416014,19390,03/03/2025
,ATLANTIC MACKEREL,199025248704wd,114831990041647856,0,1,2,,3,0,47,47,Y,3,25,,4,1148319900416017,856,8,7,1,0,1,,,,5,24,24,5,1,2,1990,1148319900416,04,wd,,,1148319900416017,1,,,8,1,,Worcester,08AUG91:08:40,2,8,1,,,,8850030302,0,1,1,8,1700,8,8,61,2011.4501728,199025248704wd,,0,1148319900416014,21842,03/03/2025
