PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,PRIM1,PRIM2,DIST,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,DATE1,MODE2001,AREA_NC,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,STRIPED BASS,200425248504we,16329200404259144,2004,5,24,3,24,9,144,7,5,F,5,2,0,0,0,1,0,1,0,1,1,6,2,1632920040425003,5,2,3,1,0,3,Y,1,1632920040425,2,04,we,1632920040425001,1,,,ANNE ARUNDEL,930,8835020102,,8,1,1,8,1,8,,20040720,7,,,,100.32357976,200425248504we,,0,1632920040425001,8,,03/03/2025
,STRIPED BASS,200425248504we,16329200404259144,2004,5,24,3,24,9,144,7,5,F,5,2,,1,1,1,0,0,0,1,1,6,2,1632920040425004,5,2,3,1,0,3,Y,1,1632920040425,2,04,we,1632920040425001,,,,ANNE ARUNDEL,935,8835020102,,8,1,1,8,1,8,,20040720,7,,,,100.32357976,200425248504we,,0,1632920040425001,8,,03/03/2025
,STRIPED BASS,200425248504we,16329200404259144,2004,5,24,33,24,9,144,7,5,F,5,2,,1,1,1,0,0,0,1,1,6,2,1632920040425005,5,2,3,1,0,3,Y,1,1632920040425,2,04,we,1632920040425001,,,,PRINCE GEORGES,940,8835020102,,8,1,1,8,1,8,,20040720,7,,,,100.32357976,200425248504we,,0,1632920040425001,8,,03/03/2025
,STRIPED BASS,200425248504we,16329200404259144,2004,5,24,9,24,9,144,7,5,F,5,2,,3,1,1,0,0,0,1,1,6,2,1632920040425006,5,2,3,1,0,3,Y,1,1632920040425,2,04,we,1632920040425001,,,,CALVERT,945,8835020102,,8,1,1,8,1,8,,20040720,7,,,,100.32357976,200425248504we,,0,1632920040425001,8,,03/03/2025
,STRIPED BASS,200425248504we,16329200404259144,2004,5,42,101,24,9,144,7,5,F,5,2.5,0,20,2,1,6,1,6,0,0,6,1,1632920040425007,5,2,1,1,0,4,O,1,1632920040425,2,04,we,1632920040425007,1,6,0,,1015,8835020102,,8,1,1,2,1,2,,20040720,7,,,,154.98270197,200425248504we,,0,1632920040425007,8,,03/03/2025
,STRIPED BASS,200425248504we,16329200404259144,2004,5,34,15,24,9,144,7,5,F,5,2.5,0,35,5,1,0,1,0,1,1,6,2,1632920040425008,5,2,3,1,0,4,O,1,1632920040425,2,04,we,1632920040425007,1,,,GLOUCESTER,1020,8835020102,,8,1,1,8,1,8,,20040720,7,,,,154.98270197,200425248504we,,0,1632920040425007,8,,03/03/2025
,STRIPED BASS,200425248504we,16329200404259144,2004,5,42,91,24,9,144,7,5,F,5,2.5,0,64,0,1,0,1,0,1,1,6,2,1632920040425009,5,2,3,1,0,4,O,1,1632920040425,2,04,we,1632920040425007,1,,,,1025,8835020102,,8,1,1,8,1,8,,20040720,7,,,,154.98270197,200425248504we,,0,1632920040425007,8,,03/03/2025
,STRIPED BASS,200425248504we,16329200404259144,2004,5,42,91,24,9,144,7,5,F,5,2.5,0,1,0,1,0,1,0,1,1,6,2,1632920040425010,5,2,3,1,0,4,O,1,1632920040425,2,04,we,1632920040425007,1,,,,1030,8835020102,,8,1,1,8,1,8,,20040720,7,,,,154.98270197,200425248504we,,0,1632920040425007,8,,03/03/2025
,STRIPED BASS,200425248504we,16329200404259144,2004,5,34,15,24,9,144,7,5,F,5,2.5,0,1,1,1,0,1,0,1,1,6,2,1632920040425011,5,2,3,1,0,4,O,1,1632920040425,2,04,we,1632920040425007,1,,,GLOUCESTER,1035,8835020102,,8,1,1,8,1,8,,20040720,7,,,,154.98270197,200425248504we,,0,1632920040425007,8,,03/03/2025
,STRIPED BASS,200425248504we,16329200404259144,2004,5,34,15,24,9,144,7,5,F,5,2.5,0,20,4,1,0,1,0,1,1,6,2,1632920040425012,5,2,3,1,0,4,O,1,1632920040425,2,04,we,1632920040425007,1,,,GLOUCESTER,1040,8835020102,,8,1,1,8,1,8,,20040720,7,,,,154.98270197,200425248504we,,0,1632920040425007,8,,03/03/2025
,STRIPED BASS,200425248504we,16329200404259144,2004,5,24,3,24,9,144,7,5,F,5,4.5,0,18,0,1,6,0,6,0,0,6,1,1632920040425013,5,2,1,1,0,5,Y,1,1632920040425,2,04,we,1632920040425013,1,6,0,ANNE ARUNDEL,1115,8835020102,,8,1,1,2,1,2,,20040720,7,,,,100.32357976,200425248504we,,0,1632920040425013,8,,03/03/2025
,STRIPED BASS,200425248504we,16329200404259144,2004,5,24,3,24,9,144,7,5,F,5,4.5,0,2,0,1,0,1,0,1,1,6,2,1632920040425014,5,2,3,1,0,5,Y,1,1632920040425,2,04,we,1632920040425013,1,,,ANNE ARUNDEL,1120,8835020102,,8,1,1,8,1,8,,20040720,7,,,,100.32357976,200425248504we,,0,1632920040425013,8,,03/03/2025
,STRIPED BASS,200425248504we,16329200404259144,2004,5,24,3,24,9,144,7,5,F,5,4.5,,10,0,1,0,0,0,1,1,6,2,1632920040425015,5,2,3,1,0,5,Y,1,1632920040425,2,04,we,1632920040425013,,,,ANNE ARUNDEL,1125,8835020102,,8,1,1,8,1,8,,20040720,7,,,,100.32357976,200425248504we,,0,1632920040425013,8,,03/03/2025
,STRIPED BASS,200425248504we,16329200404259144,2004,5,24,3,24,9,144,7,5,F,5,4.5,0,24,0,1,0,1,0,1,1,6,2,1632920040425016,5,2,3,1,0,5,Y,1,1632920040425,2,04,we,1632920040425013,1,,,ANNE ARUNDEL,1130,8835020102,,8,1,1,8,1,8,,20040720,7,,,,100.32357976,200425248504we,,0,1632920040425013,8,,03/03/2025
,STRIPED BASS,200425248504we,16329200404259144,2004,5,24,3,24,9,144,7,5,F,5,4.5,0,12,1,1,0,1,0,1,1,6,2,1632920040425017,5,2,3,1,0,5,Y,1,1632920040425,2,04,we,1632920040425013,1,,,ANNE ARUNDEL,1135,8835020102,,8,1,1,8,1,8,,20040720,7,,,,100.32357976,200425248504we,,0,1632920040425013,8,,03/03/2025
,STRIPED BASS,200425248504we,16329200404259144,2004,5,24,3,24,9,144,7,5,F,5,4.5,0,4,0,1,0,1,0,1,1,6,2,1632920040425018,5,2,3,1,0,5,Y,1,1632920040425,2,04,we,1632920040425013,1,,,ANNE ARUNDEL,1145,8835020102,,8,1,1,8,1,8,,20040720,7,,,,100.32357976,200425248504we,,0,1632920040425013,8,,03/03/2025
,STRIPED BASS,200425248504wd,164002004042091968,2004,5,24,33,24,9,1968,7,5,F,5,3,0,2,1,1,2,1,2,0,0,8,1,1640020040420001,5,2,1,2,0,4,Y,2,1640020040420,2,04,wd,1640020040420001,1,2,0,PRINCE GEORGES,1125,8835020102,,8,1,1,2,1,2,,20040720,7,,,,39.068740704,200425248504wd,,0,1640020040420001,8,,03/03/2025
,STRIPED BASS,200425248504wd,164002004042091968,2004,5,24,3,24,9,1968,7,5,F,5,3,0,12,1,1,0,1,0,1,1,8,2,1640020040420002,5,2,3,2,0,4,Y,2,1640020040420,2,04,wd,1640020040420001,1,,,ANNE ARUNDEL,1135,8835020102,,8,1,1,8,1,8,,20040720,7,,,,39.068740704,200425248504wd,,0,1640020040420001,8,,03/03/2025
,STRIPED BASS,200425248504wd,164002004042091968,2004,5,24,3,24,9,1968,7,5,F,5,4,0,4,2,1,7,0,8,0,0,7,1,1640020040420003,5,2,1,2,0,6,Y,2,1640020040420,2,04,wd,1640020040420003,1,8,0,ANNE ARUNDEL,1151,8835020102,,8,1,1,2,1,2,,20040720,7,,,,13.674059246,200425248504wd,,0,1640020040420003,8,,03/03/2025
,STRIPED BASS,200425248504wd,164002004042091968,2004,5,24,3,24,9,1968,7,5,F,5,4,0,2,1,1,0,1,0,1,1,7,2,1640020040420004,5,2,3,2,0,6,Y,2,1640020040420,2,04,wd,1640020040420003,1,,,ANNE ARUNDEL,1156,8835020102,,8,1,1,8,1,8,,20040720,7,,,,13.674059246,200425248504wd,,0,1640020040420003,8,,03/03/2025
,STRIPED BASS,200425248504wd,164002004042091968,2004,5,24,3,24,9,1968,7,5,F,5,4,,6,2,1,0,0,0,1,1,7,2,1640020040420005,5,2,3,2,0,6,Y,2,1640020040420,2,04,wd,1640020040420003,,,,ANNE ARUNDEL,1205,8835020102,,8,1,1,8,1,8,,20040720,7,,,,13.674059246,200425248504wd,,0,1640020040420003,8,,03/03/2025
,STRIPED BASS,200425248504wd,164002004042091968,2004,5,24,33,24,9,1968,7,5,F,5,4,,1,0,1,0,0,0,1,1,7,2,1640020040420006,5,2,3,2,0,6,Y,2,1640020040420,2,04,wd,1640020040420003,,,,PRINCE GEORGES,1213,8835020102,,8,1,1,8,1,8,,20040720,7,,,,13.674059246,200425248504wd,,0,1640020040420003,8,,03/03/2025
,STRIPED BASS,200425248504wd,164002004042091968,2004,5,24,31,24,9,1968,7,5,F,5,4,,998,0,1,0,0,0,1,1,7,2,1640020040420007,5,2,3,2,0,6,Y,2,1640020040420,2,04,wd,1640020040420003,,,,MONTGOMERY,1220,8835020102,,8,1,1,8,1,8,,20040720,7,,,,13.674059246,200425248504wd,,0,1640020040420003,8,,03/03/2025
,STRIPED BASS,200425248504wd,16400200404209986,2004,5,24,9,24,9,986,7,5,F,5,2,0,3,1,1,6,1,5,0,0,6,1,1640020040420008,5,2,1,1,0,4,Y,1,1640020040420,2,04,wd,1640020040420008,1,6,0,CALVERT,1345,8835020102,,8,1,1,2,1,2,,20040720,7,,,,110.86974997,200425248504wd,,0,1640020040420008,8,,03/03/2025
,STRIPED BASS,200425248504wd,16400200404209986,2004,5,24,37,24,9,986,7,5,F,5,2,0,2,1,1,0,1,0,1,1,6,2,1640020040420009,5,2,3,1,0,4,Y,1,1640020040420,2,04,wd,1640020040420008,1,,,ST MARYS,1350,8835020102,,8,1,1,8,1,8,,20040720,7,,,,110.86974997,200425248504wd,,0,1640020040420008,8,,03/03/2025
,STRIPED BASS,200425248504wd,16400200404209986,2004,5,24,9,24,9,986,7,5,F,5,2,0,0,0,1,0,1,0,1,1,6,2,1640020040420010,5,2,3,1,0,4,Y,1,1640020040420,2,04,wd,1640020040420008,1,,,CALVERT,1355,8835020102,,8,1,1,8,1,8,,20040720,7,,,,110.86974997,200425248504wd,,0,1640020040420008,8,,03/03/2025
,,200425248703wd,16095200403045865,2004,5,24,33,24,5,865,8,7,F,5,2,,0,0,1,1,0,0,0,0,2,1,1609520040304001,5,2,2,,0,3.5,Y,,1609520040304,3,03,wd,1609520040304001,,,,PRINCE GEORGES,1545,,,8,1,1,8,1,8,,20040720,8,,,,1666.0893259,200425248703wd,,0,1609520040304001,8,20708,03/03/2025
,,200425248703wd,16095200403045865,2004,5,24,510,24,5,865,8,7,F,5,2,,0,0,1,1,0,0,0,1,2,2,1609520040304002,5,2,2,,0,3.5,Y,,1609520040304,3,03,wd,1609520040304001,,,,BALTIMORE CITY,1550,,,8,1,1,8,1,8,,20040720,8,,,,1666.0893259,200425248703wd,,0,1609520040304002,8,21230,03/03/2025
,STRIPED BASS,200425248703wd,16095200403045865,2004,5,24,3,24,5,865,8,7,F,5,2,0,100,1,1,1,1,0,0,0,1,8,1609520040304006,5,2,2,,0,3,Y,,1609520040304,3,03,wd,1609520040304006,1,,,ANNE ARUNDEL,1620,8835020102,,8,1,1,8,2,8,,20040720,8,,,,1666.0893259,200425248703wd,,0,1609520040304006,8,21060,03/03/2025
,STRIPED BASS,200425248703wd,16095200403045865,2004,5,24,25,24,5,865,8,7,F,5,2,0,100,0,1,1,2,0,0,0,2,1,1609520040304010,5,2,2,,0,3.5,Y,,1609520040304,3,03,wd,1609520040304010,1,,,HARFORD,1755,8835020102,,8,1,1,8,1,8,,20040720,8,,,,1666.0893259,200425248703wd,,0,1609520040304010,8,21014,03/03/2025
,STRIPED BASS,200425248703wd,16095200403045865,2004,5,24,3,24,5,865,8,7,F,5,2.5,0,50,0,1,1,2,0,0,1,2,2,1609520040304011,5,2,2,,0,3,Y,,1609520040304,3,03,wd,1609520040304010,1,,,ANNE ARUNDEL,1800,8835020102,,8,1,1,8,1,8,,20040720,8,,,,1666.0893259,200425248703wd,,0,1609520040304011,8,21041,03/03/2025
,STRIPED BASS,200425248703wd,16095200403045865,2004,5,24,3,24,5,865,8,7,F,5,3,0,50,0,1,1,2,0,0,0,2,1,1609520040304013,5,2,2,,0,3.5,Y,,1609520040304,3,03,wd,1609520040304013,1,,,ANNE ARUNDEL,1810,8835020102,,8,1,1,8,1,8,,20040720,8,,,,1666.0893259,200425248703wd,,0,1609520040304013,8,21403,03/03/2025
,STRIPED BASS,200425248703wd,16095200403045865,2004,5,24,3,24,5,865,8,7,F,5,3,0,70,2,1,1,1,0,0,1,2,2,1609520040304014,5,2,2,,0,3.5,Y,,1609520040304,3,03,wd,1609520040304013,1,,,ANNE ARUNDEL,1815,8835020102,,8,1,1,8,1,8,,20040720,8,,,,1666.0893259,200425248703wd,,0,1609520040304014,8,21403,03/03/2025
,STRIPED BASS,200425248703we,160952004032025789,2004,5,24,25,24,25,789,8,7,F,5,2,,20,1,1,1,0,0,0,0,2,1,1609520040320001,5,2,2,,0,4,Y,,1609520040320,3,03,we,1609520040320001,,,,HARFORD,1350,8835020102,,8,1,1,8,1,8,,20040720,8,,,,2342.8807069,200425248703we,,0,1609520040320001,8,21078,03/03/2025
,STRIPED BASS,200425248703we,160952004032025789,2004,5,24,25,24,25,789,8,7,F,5,2,,20,1,1,1,0,0,0,1,2,2,1609520040320002,5,2,2,,0,4,Y,,1609520040320,3,03,we,1609520040320001,,,,HARFORD,1355,8835020102,,8,1,1,8,1,8,,20040720,8,,,,2342.8807069,200425248703we,,0,1609520040320002,8,21078,03/03/2025
,STRIPED BASS,200425248703we,160952004032025789,2004,5,42,11,24,25,789,8,7,F,5,3.5,,8,0,1,1,0,0,0,0,2,1,1609520040320003,5,2,2,,0,4.5,O,,1609520040320,3,03,we,1609520040320003,,,,,1405,8835020102,,8,1,1,8,1,8,,20040720,8,,,,3082.102099,200425248703we,,0,1609520040320003,8,19540,03/03/2025
,STRIPED BASS,200425248703we,160952004032025789,2004,5,42,11,24,25,789,8,7,F,5,3.5,0,8,0,1,1,1,0,0,1,2,2,1609520040320004,5,2,2,,0,4.5,O,,1609520040320,3,03,we,1609520040320003,1,,,,1410,8835020102,,8,1,1,8,1,8,,20040720,8,,,,3082.102099,200425248703we,,0,1609520040320004,8,19540,03/03/2025
,STRIPED BASS,200425248703we,160952004032025789,2004,5,42,75,24,25,789,8,7,F,5,4,,12,0,1,1,0,0,0,0,2,1,1609520040320005,5,2,2,,0,6,O,,1609520040320,3,03,we,1609520040320005,,,,,1415,8835020102,,8,1,1,8,1,8,,20040720,8,,,,3082.102099,200425248703we,,0,1609520040320005,8,17042,03/03/2025
,STRIPED BASS,200425248703we,160952004032025789,2004,5,42,75,24,25,789,8,7,F,5,4,0,6,0,1,1,1,0,0,1,2,2,1609520040320006,5,2,2,,0,6,O,,1609520040320,3,03,we,1609520040320005,1,,,,1420,8835020102,,8,1,1,8,1,8,,20040720,8,,,,3082.102099,200425248703we,,0,1609520040320006,8,17026,03/03/2025
,LARGEMOUTH BASS,200425248704wd,16095200404195865,2004,5,24,3,24,5,865,8,7,F,5,2.5,0,50,10,1,1,1,0,0,0,1,8,1609520040419001,5,2,2,,0,3,Y,,1609520040419,3,04,wd,1609520040419001,1,,,ANNE ARUNDEL,1525,8835160602,,8,1,1,8,1,8,,20040720,8,,,,2052.062606,200425248704wd,,0,1609520040419001,8,21054,03/03/2025
,STRIPED BASS,200425248704wd,16095200404195865,2004,5,24,510,24,5,865,8,7,F,5,6,,12,3,1,1,0,0,0,0,1,8,1609520040419002,5,2,2,,0,8,Y,,1609520040419,3,04,wd,1609520040419002,,,,BALTIMORE CITY,1730,8835020102,,8,1,1,8,1,8,,20040720,8,,,,2052.062606,200425248704wd,,0,1609520040419002,8,21229,03/03/2025
,,200425248704wd,16095200404195865,2004,5,24,510,24,5,865,8,7,F,5,2,0,200,5,1,1,2,0,0,0,2,1,1609520040419003,5,2,2,,0,4,Y,,1609520040419,3,04,wd,1609520040419003,1,,,BALTIMORE CITY,1755,,,8,1,1,8,1,8,,20040720,8,,,,2052.062606,200425248704wd,,0,1609520040419003,8,21230,03/03/2025
,,200425248704wd,16095200404195865,2004,5,24,510,24,5,865,8,7,F,5,2,,200,5,1,1,0,0,0,1,2,2,1609520040419004,5,2,2,,0,4,Y,,1609520040419,3,04,wd,1609520040419003,,,,BALTIMORE CITY,1800,,,8,1,1,8,1,8,,20040720,8,,,,2052.062606,200425248704wd,,0,1609520040419004,8,21230,03/03/2025
,HICKORY SHAD,200425248704wd,160952004042125811,2004,5,42,71,24,25,811,8,7,F,5,3,,4,0,1,1,0,0,0,0,2,1,1609520040421001,5,2,2,,0,4,O,,1609520040421,3,04,wd,1609520040421001,,,,,1430,8747010103,,8,1,1,8,1,8,,20040720,8,,,,2471.834104,200425248704wd,,0,1609520040421001,8,17543,03/03/2025
,HICKORY SHAD,200425248704wd,160952004042125811,2004,5,42,71,24,25,811,8,7,F,5,3,0,1,0,1,1,1,0,0,1,2,2,1609520040421002,5,2,2,,0,4,O,,1609520040421,3,04,wd,1609520040421001,1,,,,1435,8747010103,,8,1,1,8,1,8,,20040720,8,,,,2471.834104,200425248704wd,,0,1609520040421002,8,17543,03/03/2025
,HICKORY SHAD,200425248704wd,160952004042125811,2004,5,10,3,24,25,811,8,7,F,5,2.5,,1,1,1,1,0,0,0,0,2,1,1609520040421003,5,2,2,,0,3,O,,1609520040421,3,04,wd,1609520040421003,,,,NEW CASTLE,1455,8747010103,,8,1,1,8,1,8,,20040720,8,,,,2471.834104,200425248704wd,,0,1609520040421003,8,19709,03/03/2025
,HICKORY SHAD,200425248704wd,160952004042125811,2004,5,10,3,24,25,811,8,7,F,5,2.5,0,4,1,1,1,1,0,0,1,2,2,1609520040421004,5,2,2,,0,3.5,O,,1609520040421,3,04,wd,1609520040421003,1,,,NEW CASTLE,1500,8747010103,,8,1,1,8,1,8,,20040720,8,,,,2471.834104,200425248704wd,,0,1609520040421004,8,19711,03/03/2025
,WHITE PERCH,200425248704wd,160952004042125811,2004,5,24,25,24,25,811,8,7,F,5,6,0,15,1,1,1,1,15,0,0,1,8,1609520040421005,5,2,1,,0,7,Y,,1609520040421,3,04,wd,1609520040421005,1,14,0,HARFORD,1550,8835020101,,8,1,1,8,1,1,,20040720,8,,,,1878.9813727,200425248704wd,,0,1609520040421005,8,21050,03/03/2025
,SMALLMOUTH BASS,200425248704wd,160952004042125811,2004,5,24,5,24,25,811,8,7,F,5,1,,50,2,1,1,0,0,0,0,1,8,1609520040421006,5,2,2,,0,1.5,Y,,1609520040421,3,04,wd,1609520040421006,,,,BALTIMORE,1655,8835160601,,8,1,1,8,1,8,,20040720,8,,,,1878.9813727,200425248704wd,,0,1609520040421006,8,21236,03/03/2025
,HICKORY SHAD,200425248704wd,160952004042125811,2004,5,24,5,24,25,811,8,7,F,5,3.5,0,50,8,1,1,1,0,0,0,2,1,1609520040421007,5,2,2,,0,4,Y,,1609520040421,3,04,wd,1609520040421007,1,,,BALTIMORE,1800,8747010103,,8,1,1,8,2,8,,20040720,8,,,,1878.9813727,200425248704wd,,0,1609520040421007,8,21136,03/03/2025
,HICKORY SHAD,200425248704wd,160952004042125811,2004,5,24,5,24,25,811,8,7,F,5,3.5,0,7,1,1,1,1,0,0,1,2,2,1609520040421008,5,2,2,,0,4,Y,,1609520040421,3,04,wd,1609520040421007,1,,,BALTIMORE,1805,8747010103,,8,1,1,8,1,8,,20040720,8,,,,1878.9813727,200425248704wd,,0,1609520040421008,8,21136,03/03/2025
,WHITE PERCH,200425248704wd,160952004042125811,2004,5,24,5,24,25,811,8,7,F,5,5,0,50,10,1,1,2,9,0,0,1,8,1609520040421009,5,2,1,,0,6,Y,,1609520040421,3,04,wd,1609520040421009,1,,,BALTIMORE,1815,8835020101,,8,1,1,8,1,1,,20040720,8,,,,1878.9813727,200425248704wd,,0,1609520040421009,8,21221,03/03/2025
WHITE PERCH,HICKORY SHAD,200425248704wd,160952004042125811,2004,5,42,133,24,25,811,8,7,F,5,5,0,20,0,1,1,2,0,0,0,2,1,1609520040421010,5,2,2,,0,5.5,O,,1609520040421,3,04,wd,1609520040421010,1,,,,1840,8747010103,8835020101,8,1,1,8,1,8,,20040720,8,,,,2471.834104,200425248704wd,,0,1609520040421010,8,17356,03/03/2025
WHITE PERCH,HICKORY SHAD,200425248704wd,160952004042125811,2004,5,42,71,24,25,811,8,7,F,5,5,0,4,0,1,1,2,0,0,1,2,2,1609520040421011,5,2,2,,0,5.5,O,,1609520040421,3,04,wd,1609520040421010,1,,,,1845,8747010103,8835020101,8,1,1,8,1,8,,20040720,8,,,,2471.834104,200425248704wd,,0,1609520040421011,8,17545,03/03/2025
WHITE PERCH,HICKORY SHAD,200425248704wd,160952004042125811,2004,5,24,25,24,25,811,8,7,F,5,1,,60,12,1,1,0,0,0,0,1,8,1609520040421012,5,2,2,,0,1,Y,,1609520040421,3,04,wd,1609520040421012,,,,HARFORD,1855,8747010103,8835020101,8,1,1,8,1,8,,20040720,8,,,,1878.9813727,200425248704wd,,0,1609520040421012,8,21050,03/03/2025
,STRIPED BASS,200425248704wd,160952004042931463,2004,5,24,15,24,3,1463,8,7,F,5,6,,6,0,1,1,0,0,0,0,2,1,1609520040429001,5,2,2,,0,7,Y,,1609520040429,3,04,wd,1609520040429001,,,,CECIL,1440,8835020102,,8,1,1,8,1,8,,20040720,8,,,,963.01539832,200425248704wd,,0,1609520040429001,8,21901,03/03/2025
,STRIPED BASS,200425248704wd,160952004042931463,2004,5,24,15,24,3,1463,8,7,F,5,6,,6,0,1,1,0,0,0,1,2,2,1609520040429002,5,2,2,,0,7,Y,,1609520040429,3,04,wd,1609520040429001,,,,CECIL,1445,8835020102,,8,1,1,8,1,8,,20040720,8,,,,963.01539832,200425248704wd,,0,1609520040429002,8,21918,03/03/2025
,STRIPED BASS,200425248704wd,160952004042931463,2004,5,24,3,24,3,1463,8,7,F,5,7.5,,30,6,1,1,0,0,0,0,2,1,1609520040429003,5,2,2,,0,8,Y,,1609520040429,3,04,wd,1609520040429003,,,,ANNE ARUNDEL,1500,8835020102,,8,1,1,8,1,8,,20040720,8,,,,963.01539832,200425248704wd,,0,1609520040429003,8,21122,03/03/2025
,STRIPED BASS,200425248704wd,160952004042931463,2004,5,24,11,24,3,1463,8,7,F,5,7.5,,30,6,1,1,0,0,0,1,2,2,1609520040429004,5,2,2,,0,8,Y,,1609520040429,3,04,wd,1609520040429003,,,,CAROLINE,1505,8835020102,,8,1,1,8,1,8,,20040720,8,,,,963.01539832,200425248704wd,,0,1609520040429004,8,21532,03/03/2025
,STRIPED BASS,200425248704wd,160952004042931463,2004,5,24,3,24,3,1463,8,7,F,5,3,,15,0,1,1,0,0,0,0,1,8,1609520040429005,5,2,2,,0,4,Y,,1609520040429,3,04,wd,1609520040429005,,,,ANNE ARUNDEL,1510,8835020102,,8,1,1,8,1,8,,20040720,8,,,,963.01539832,200425248704wd,,0,1609520040429005,8,21122,03/03/2025
,STRIPED BASS,200425248704wd,160952004042931463,2004,5,24,43,24,3,1463,8,7,F,5,3,0,50,4,1,3,0,3,0,0,3,1,1609520040429006,5,2,1,,0,4,N,,1609520040429,3,04,wd,1609520040429006,1,3,0,,1515,8835020102,,8,1,1,2,1,2,,20040720,8,,,,965.2798536,200425248704wd,,0,1609520040429006,8,21756,03/03/2025
,STRIPED BASS,200425248704wd,160952004042931463,2004,5,24,21,24,3,1463,8,7,F,5,3,,10,1,1,0,0,0,1,1,3,2,1609520040429007,5,2,3,,0,4,N,,1609520040429,3,04,wd,1609520040429006,,,,,1520,8835020102,,8,1,1,8,1,8,,20040720,8,,,,965.2798536,200425248704wd,,0,1609520040429006,8,21770,03/03/2025
,STRIPED BASS,200425248704wd,160952004042931463,2004,5,42,55,24,3,1463,8,7,F,5,3,,1,1,1,0,0,0,1,1,3,2,1609520040429008,5,2,3,,0,4,O,,1609520040429,3,04,wd,1609520040429006,,,,,1525,8835020102,,8,1,1,8,1,8,,20040720,8,,,,1266.8642376,200425248704wd,,0,1609520040429006,8,17201,03/03/2025
,STRIPED BASS,200425248704wd,160952004042931463,2004,5,51,59,24,3,1463,8,7,F,5,8,,25,5,1,1,0,0,0,0,2,1,1609520040429009,5,2,2,,0,8.5,O,,1609520040429,3,04,wd,1609520040429009,,,,,1540,8835020102,,8,1,1,8,1,8,,20040720,8,,,,1266.8642376,200425248704wd,,0,1609520040429009,8,22003,03/03/2025
,STRIPED BASS,200425248704wd,160952004042931463,2004,5,51,59,24,3,1463,8,7,F,5,8,,15,3,1,1,0,0,0,1,2,2,1609520040429010,5,2,2,,0,8.5,O,,1609520040429,3,04,wd,1609520040429009,,,,,1545,8835020102,,8,1,1,8,1,8,,20040720,8,,,,1266.8642376,200425248704wd,,0,1609520040429010,8,22043,03/03/2025
,STRIPED BASS,200425248704wd,160952004042931463,2004,0,50,1,24,3,1463,8,7,F,5,2.5,,0,0,1,1,0,0,0,0,2,1,1609520040429011,5,2,2,,0,3,O,,1609520040429,3,04,wd,1609520040429011,,,,,1550,8835020102,,8,1,1,8,2,8,,20040720,8,,,,1266.8642376,200425248704wd,,0,1609520040429011,8,05443,03/03/2025
,STRIPED BASS,200425248704wd,160952004042931463,2004,5,24,31,24,3,1463,8,7,F,5,2.5,,4,0,1,1,0,0,0,1,2,2,1609520040429012,5,2,2,,0,3,Y,,1609520040429,3,04,wd,1609520040429011,,,,MONTGOMERY,1555,8835020102,,8,1,1,8,1,8,,20040720,8,,,,963.01539832,200425248704wd,,0,1609520040429012,8,20910,03/03/2025
,STRIPED BASS,200425248704wd,160952004042931463,2004,5,24,5,24,3,1463,8,7,F,5,7,,15,0,1,1,0,0,0,0,4,1,1609520040429013,5,2,2,,0,9,Y,,1609520040429,3,04,wd,1609520040429013,,,,BALTIMORE,1610,8835020102,,8,1,1,8,1,8,,20040720,8,,,,963.01539832,200425248704wd,,0,1609520040429013,8,21087,03/03/2025
,STRIPED BASS,200425248704wd,160952004042931463,2004,5,24,3,24,3,1463,8,7,F,5,7,,0,0,1,1,0,0,0,1,4,2,1609520040429014,5,2,2,,0,9,Y,,1609520040429,3,04,wd,1609520040429013,,,,ANNE ARUNDEL,1615,8835020102,,8,1,1,8,1,8,,20040720,8,,,,963.01539832,200425248704wd,,0,1609520040429014,8,21108,03/03/2025
,STRIPED BASS,200425248704wd,160952004042931463,2004,5,24,31,24,3,1463,8,7,F,5,7,0,0,0,1,2,0,2,0,1,4,2,1609520040429015,5,2,1,,0,9,Y,,1609520040429,3,04,wd,1609520040429013,1,2,0,MONTGOMERY,1620,8835020102,,8,1,1,2,1,2,,20040720,8,,,,963.01539832,200425248704wd,,0,1609520040429015,8,20904,03/03/2025
,STRIPED BASS,200425248704wd,160952004042931463,2004,5,24,5,24,3,1463,8,7,F,5,7,,15,0,1,0,0,0,1,1,4,2,1609520040429016,5,2,3,,0,9,Y,,1609520040429,3,04,wd,1609520040429013,,,,BALTIMORE,1625,8835020102,,8,1,1,8,1,8,,20040720,8,,,,963.01539832,200425248704wd,,0,1609520040429015,8,21087,03/03/2025
