YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,KOD,SP_CODE,IMP_REC,LNGTH,WGT,LNGTH_IMP,WGT_IMP,MONTH,STRAT_ID,PSU_ID,COMMON,WP_SIZE,L_IN_BIN,L_CM_BIN,VAR_ID,ARX_METHOD,ALT_FLAG,DATE_PUBLISHED
2021,12,3,1,1586920210205012,6,1,we,8850030502,,420,0.50,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,SPANISH MACKEREL,2111.5171734,16,42,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205012,6,1,we,8850030502,,355,0.35,1,1,02,2021021253weS:8AM-8PM,2021112531586920210205,SPANISH MACKEREL,2111.5171734,13,35,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205013,6,1,we,8850030502,,351,0.34,1,1,02,2021021253weS:8AM-8PM,2021112531586920210205,SPANISH MACKEREL,2111.5171734,13,35,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205013,6,1,we,8850030502,,373,0.36,1,1,02,2021021253weS:8AM-8PM,2021112531586920210205,SPANISH MACKEREL,2111.5171734,14,37,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205014,6,1,we,8850030502,,429,1.02,1,1,02,2021021253weS:8AM-8PM,2021112531586920210205,SPANISH MACKEREL,2111.5171734,16,42,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205014,6,1,we,8850030502,,430,0.68,1,1,02,2021021253weS:8AM-8PM,2021112531586920210205,SPANISH MACKEREL,2111.5171734,16,43,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205015,6,1,we,8850030502,,429,1.02,1,1,02,2021021253weS:8AM-8PM,2021112531586920210205,SPANISH MACKEREL,2111.5171734,16,42,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205015,6,1,we,8850030502,,345,0.32,1,1,02,2021021253weS:8AM-8PM,2021112531586920210205,SPANISH MACKEREL,2111.5171734,13,34,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205015,6,1,we,8850030502,,385,0.38,1,1,02,2021021253weS:8AM-8PM,2021112531586920210205,SPANISH MACKEREL,2111.5171734,15,38,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205016,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,,2111.5171734,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205017,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,,2111.5171734,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205018,6,1,we,8835441101,,250,0.28,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,SAND DRUM,2111.5171734,9,25,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205018,6,1,we,8835441101,,231,0.16,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,SAND DRUM,2111.5171734,9,23,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205018,6,1,we,8835441101,,223,0.27,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,SAND DRUM,2111.5171734,8,22,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205018,6,1,we,8835441101,,205,0.12,0,1,02,2021021253weS:8AM-8PM,2021112531586920210205,SAND DRUM,2111.5171734,8,20,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205018,6,1,we,8835441101,,290,0.32,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,SAND DRUM,2111.5171734,11,29,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205018,6,1,we,8835441101,,236,0.32,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,SAND DRUM,2111.5171734,9,23,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205018,6,1,we,8835441101,,235,0.28,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,SAND DRUM,2111.5171734,9,23,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205018,6,1,we,8835440602,,280,0.24,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,GULF KINGFISH,2111.5171734,11,28,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205018,6,1,we,8835430401,,192,0.20,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,SPOTTAIL PINFISH,2111.5171734,7,19,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205018,6,1,we,8835390201,,260,0.36,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,IRISH POMPANO,2111.5171734,10,26,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205018,6,1,we,8835390201,,198,0.21,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,IRISH POMPANO,2111.5171734,7,19,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205018,6,1,we,8835390201,,235,0.28,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,IRISH POMPANO,2111.5171734,9,23,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205018,6,1,we,8835390201,,255,0.46,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,IRISH POMPANO,2111.5171734,10,25,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205019,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,,2111.5171734,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205020,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,,2111.5171734,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205021,6,1,we,8850030502,,375,0.40,1,1,02,2021021253weS:8AM-8PM,2021112531586920210205,SPANISH MACKEREL,2533.8206081,14,37,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205021,6,1,we,8850030502,,450,0.66,1,1,02,2021021253weS:8AM-8PM,2021112531586920210205,SPANISH MACKEREL,2533.8206081,17,45,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205021,6,1,we,8850030502,,420,0.50,1,1,02,2021021253weS:8AM-8PM,2021112531586920210205,SPANISH MACKEREL,2533.8206081,16,42,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205021,6,1,we,8850030502,,360,0.38,1,1,02,2021021253weS:8AM-8PM,2021112531586920210205,SPANISH MACKEREL,2533.8206081,14,36,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205021,6,1,we,8850030502,,380,0.40,1,1,02,2021021253weS:8AM-8PM,2021112531586920210205,SPANISH MACKEREL,2533.8206081,14,38,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205022,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,,2111.5171734,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210205023,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,,2111.5171734,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210207001,6,1,we,8835360000,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210207,SNAPPER FAMILY,81425.046004,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210207001,6,1,we,8850030102,,546,2.22,1,1,02,2021021253weS:8AM-8PM,2021112531586920210207,LITTLE TUNNY,27141.682001,21,54,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210207001,6,1,we,8850030102,,339,0.66,1,1,02,2021021253weS:8AM-8PM,2021112531586920210207,LITTLE TUNNY,27141.682001,13,33,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210207002,6,1,we,8747010804,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210207,SCALED SARDINE,1085667.2801,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210215001,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210215,,60217.349276,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210215002,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210215,,60217.349276,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210222001,6,1,wd,8835250101,,410,0.72,0,0,02,2021021253wdS:8AM-8PM,2021112531586920210222,BLUEFISH,19076.396069,16,41,2021021253wdS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210222002,6,1,wd,8835280306,,540,1.64,1,1,02,2021021253wdS:8AM-8PM,2021112531586920210222,BLUE RUNNER,19076.396069,21,54,2021021253wdS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210222002,6,1,wd,8835280901,,355,1.06,1,1,02,2021021253wdS:8AM-8PM,2021112531586920210222,FLORIDA POMPANO,19076.396069,13,35,2021021253wdS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210222003,6,1,wd,8835250101,,360,0.54,0,0,02,2021021253wdS:8AM-8PM,2021112531586920210222,BLUEFISH,19076.396069,14,36,2021021253wdS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210222004,6,1,wd,,,,,0,0,02,2021021253wdS:8AM-8PM,2021112531586920210222,,19076.396069,,,2021021253wdS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210222005,6,1,wd,8835280306,,540,1.64,0,0,02,2021021253wdS:8AM-8PM,2021112531586920210222,BLUE RUNNER,19076.396069,21,54,2021021253wdS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210222006,6,1,wd,,,,,0,0,02,2021021253wdS:8AM-8PM,2021112531586920210222,,9224.0175928,,,2021021253wdS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210222007,6,1,wd,,,,,0,0,02,2021021253wdS:8AM-8PM,2021112531586920210222,,9224.0175928,,,2021021253wdS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210222008,6,1,wd,,,,,0,0,02,2021021253wdS:8AM-8PM,2021112531586920210222,,9224.0175928,,,2021021253wdS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210222009,6,1,wd,,,,,0,0,02,2021021253wdS:8AM-8PM,2021112531586920210222,,9224.0175928,,,2021021253wdS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210222010,6,1,wd,,,,,0,0,02,2021021253wdS:8AM-8PM,2021112531586920210222,,9224.0175928,,,2021021253wdS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210222011,6,1,wd,,,,,0,0,02,2021021253wdS:8AM-8PM,2021112531586920210222,,9224.0175928,,,2021021253wdS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228001,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,,4733.4674928,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228002,6,1,we,8835280901,,315,0.38,1,1,02,2021021253weS:8AM-8PM,2021112531586920210228,FLORIDA POMPANO,4733.4674928,12,31,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228003,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,,4733.4674928,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228004,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,,4733.4674928,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228005,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,,4733.4674928,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228006,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,,4733.4674928,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228007,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,,4733.4674928,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228008,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,,4733.4674928,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228009,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,,4733.4674928,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228010,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,,4733.4674928,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228011,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,,4733.4674928,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228012,6,1,we,8835280901,,315,0.38,1,1,02,2021021253weS:8AM-8PM,2021112531586920210228,FLORIDA POMPANO,4733.4674928,12,31,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228013,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,,2728.8768858,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228014,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,,2728.8768858,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228015,6,1,we,8835280901,,400,1.48,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,FLORIDA POMPANO,2728.8768858,15,40,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228015,6,1,we,8835280901,,380,1.24,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,FLORIDA POMPANO,2728.8768858,14,38,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228015,6,1,we,8835280901,,385,1.24,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,FLORIDA POMPANO,2728.8768858,15,38,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228015,6,1,we,8835280901,,385,1.34,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,FLORIDA POMPANO,2728.8768858,15,38,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228015,6,1,we,8835280901,,395,1.30,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,FLORIDA POMPANO,2728.8768858,15,39,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,1,1586920210228016,6,1,we,,,,,0,0,02,2021021253weS:8AM-8PM,2021112531586920210228,,2728.8768858,,,2021021253weS:8AM-8PM,,0,03/03/2025
2021,12,3,5,2585820210219001,6,1,we,,,,,0,0,02,2021021263weS:8AM-8PM,2021112632585820210219,,33065.787711,,,2021021263weS:8AM-8PM,,0,03/03/2025
2021,12,3,5,2585820210219002,6,1,we,,,,,0,0,02,2021021263weS:8AM-8PM,2021112632585820210219,,33065.787711,,,2021021263weS:8AM-8PM,,0,03/03/2025
2021,12,5,5,1515620210119005,6,1,wd,8835440106,,339,0.36,0,0,01,2021011275wdS:8AM-8PM,2021112751515620210119,SAND SEATROUT,1041.5562589,13,33,2021011275wdS:8AM-8PM,,0,03/03/2025
2021,12,5,5,1515620210119005,6,1,wd,8835440106,,327,0.38,1,1,01,2021011275wdS:8AM-8PM,2021112751515620210119,SAND SEATROUT,1041.5562589,12,32,2021011275wdS:8AM-8PM,,0,03/03/2025
2021,12,5,5,1515620210119005,6,1,wd,8835440106,,327,0.38,0,0,01,2021011275wdS:8AM-8PM,2021112751515620210119,SAND SEATROUT,1041.5562589,12,32,2021011275wdS:8AM-8PM,,0,03/03/2025
2021,12,5,5,1515620210119005,6,1,wd,8835440106,,311,0.30,1,1,01,2021011275wdS:8AM-8PM,2021112751515620210119,SAND SEATROUT,1041.5562589,12,31,2021011275wdS:8AM-8PM,,0,03/03/2025
2021,12,5,5,1515620210119005,6,1,wd,8835440106,,311,0.30,0,0,01,2021011275wdS:8AM-8PM,2021112751515620210119,SAND SEATROUT,1041.5562589,12,31,2021011275wdS:8AM-8PM,,0,03/03/2025
2021,12,5,5,1515620210119005,6,1,wd,8835440106,,286,0.22,1,1,01,2021011275wdS:8AM-8PM,2021112751515620210119,SAND SEATROUT,1041.5562589,11,28,2021011275wdS:8AM-8PM,,0,03/03/2025
2021,12,5,5,1515620210119005,6,1,wd,8835440106,,357,0.44,1,1,01,2021011275wdS:8AM-8PM,2021112751515620210119,SAND SEATROUT,1041.5562589,14,35,2021011275wdS:8AM-8PM,,0,03/03/2025
2021,12,5,5,1543720210227007,6,1,we,,,,,0,0,02,2021021255weS:8AM-8PM,2021112551543720210227,,203.38418708,,,2021021255weS:8AM-8PM,,0,03/03/2025
2021,12,5,5,1543720210227008,6,1,we,,,,,0,0,02,2021021255weS:8AM-8PM,2021112551543720210227,,203.38418708,,,2021021255weS:8AM-8PM,,0,03/03/2025
2021,12,5,5,1543720210227009,6,1,we,,,,,0,0,02,2021021255weS:8AM-8PM,2021112551543720210227,,203.38418708,,,2021021255weS:8AM-8PM,,0,03/03/2025
2021,12,5,5,1543720210227010,6,1,we,,,,,0,0,02,2021021255weS:8AM-8PM,2021112551543720210227,,203.38418708,,,2021021255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210123009,6,1,we,8850030501,,626,1.80,0,0,01,2021011255weS:8AM-8PM,2021112551554220210123,KING MACKEREL,470.42894295,24,62,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210123009,6,1,we,8850030501,,699,2.36,0,0,01,2021011255weS:8AM-8PM,2021112551554220210123,KING MACKEREL,470.42894295,27,69,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210123009,6,1,we,8850030501,,719,2.70,0,0,01,2021011255weS:8AM-8PM,2021112551554220210123,KING MACKEREL,470.42894295,28,71,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210123009,6,1,we,8850030501,,696,2.46,0,0,01,2021011255weS:8AM-8PM,2021112551554220210123,KING MACKEREL,470.42894295,27,69,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210123009,6,1,we,8835360401,,299,0.38,0,0,01,2021011255weS:8AM-8PM,2021112551554220210123,YELLOWTAIL SNAPPER,470.42894295,11,29,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210123010,6,1,we,,,,,0,0,01,2021011255weS:8AM-8PM,2021112551554220210123,,470.40451419,,,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210123011,6,1,we,,,,,0,0,01,2021011255weS:8AM-8PM,2021112551554220210123,,470.40451419,,,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210123012,6,1,we,,,,,0,0,01,2021011255weS:8AM-8PM,2021112551554220210123,,470.40451419,,,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210215001,6,1,we,8850030404,,638,5.04,1,1,02,2021021255weS:8AM-8PM,2021112551554220210215,BLACKFIN TUNA,112.82127946,25,63,2021021255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210215002,6,1,we,8850030102,,634,3.86,1,1,02,2021021255weS:8AM-8PM,2021112551554220210215,LITTLE TUNNY,112.8154208,24,63,2021021255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210215003,6,1,we,8850030404,,417,1.48,1,1,02,2021021255weS:8AM-8PM,2021112551554220210215,BLACKFIN TUNA,112.82127946,16,41,2021021255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210215004,6,1,we,,,,,0,0,02,2021021255weS:8AM-8PM,2021112551554220210215,,112.8154208,,,2021021255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210215005,6,1,we,,,,,0,0,02,2021021255weS:8AM-8PM,2021112551554220210215,,112.8154208,,,2021021255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210215006,6,1,we,,,,,0,0,02,2021021255weS:8AM-8PM,2021112551554220210215,,112.8154208,,,2021021255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210215007,6,1,we,,,,,0,0,02,2021021255weS:8AM-8PM,2021112551554220210215,,112.8154208,,,2021021255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210215008,6,1,we,,,,,0,0,02,2021021255weS:8AM-8PM,2021112551554220210215,,112.8154208,,,2021021255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210215009,6,1,we,,,,,0,0,02,2021021255weS:8AM-8PM,2021112551554220210215,,112.8154208,,,2021021255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210215010,6,1,we,,,,,0,0,02,2021021255weS:8AM-8PM,2021112551554220210215,,112.8154208,,,2021021255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210215011,6,1,we,,,,,0,0,02,2021021255weS:8AM-8PM,2021112551554220210215,,112.8154208,,,2021021255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1554220210215012,6,1,we,,,,,0,0,02,2021021255weS:8AM-8PM,2021112551554220210215,,112.8154208,,,2021021255weS:8AM-8PM,,0,03/03/2025
2021,12,5,2,1562720210224001,6,1,wd,8835360401,,276,0.32,0,0,02,2021021265wdS:8AM-8PM,2021112651562720210224,YELLOWTAIL SNAPPER,379.7277357,10,27,2021021265wdS:8AM-8PM,,0,03/03/2025
2021,12,5,2,1562720210224001,6,1,wd,8835360401,,280,0.34,0,0,02,2021021265wdS:8AM-8PM,2021112651562720210224,YELLOWTAIL SNAPPER,379.7277357,11,28,2021021265wdS:8AM-8PM,,0,03/03/2025
2021,12,5,2,1562720210224001,6,1,wd,8835360401,,262,0.28,0,0,02,2021021265wdS:8AM-8PM,2021112651562720210224,YELLOWTAIL SNAPPER,379.7277357,10,26,2021021265wdS:8AM-8PM,,0,03/03/2025
2021,12,5,2,1562720210224001,6,1,wd,8835400102,,256,0.32,0,0,02,2021021265wdS:8AM-8PM,2021112651562720210224,WHITE GRUNT,379.7277357,10,25,2021021265wdS:8AM-8PM,,0,03/03/2025
2021,12,5,2,1562720210224001,6,1,wd,8835360112,,229,0.20,0,0,02,2021021265wdS:8AM-8PM,2021112651562720210224,LANE SNAPPER,379.7277357,9,22,2021021265wdS:8AM-8PM,,0,03/03/2025
2021,12,5,2,1562720210224001,6,1,wd,8835360102,,277,0.34,0,0,02,2021021265wdS:8AM-8PM,2021112651562720210224,GRAY SNAPPER,379.7277357,10,27,2021021265wdS:8AM-8PM,,0,03/03/2025
2021,12,5,2,1562720210224001,6,1,wd,8835260101,,817,5.68,0,0,02,2021021265wdS:8AM-8PM,2021112651562720210224,COBIA,379.7277357,32,81,2021021265wdS:8AM-8PM,,0,03/03/2025
2021,12,5,2,1562720210224001,6,1,wd,8835260101,,810,4.70,0,0,02,2021021265wdS:8AM-8PM,2021112651562720210224,COBIA,379.7277357,31,81,2021021265wdS:8AM-8PM,,0,03/03/2025
2021,12,5,2,1562720210224002,6,1,wd,,,,,0,0,02,2021021265wdS:8AM-8PM,2021112651562720210224,,379.7277357,,,2021021265wdS:8AM-8PM,,0,03/03/2025
2021,12,5,2,1562720210224003,6,1,wd,,,,,0,0,02,2021021265wdS:8AM-8PM,2021112651562720210224,,379.7277357,,,2021021265wdS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1563620210117001,6,1,we,8850030501,,620,1.58,0,0,01,2021011255weS:8AM-8PM,2021112551563620210117,KING MACKEREL,85.969857706,24,62,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1563620210117001,6,1,we,8850030501,,688,2.54,0,0,01,2021011255weS:8AM-8PM,2021112551563620210117,KING MACKEREL,85.969857706,27,68,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1563620210117001,6,1,we,8850030501,,614,1.54,0,0,01,2021011255weS:8AM-8PM,2021112551563620210117,KING MACKEREL,85.969857706,24,61,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1563620210117001,6,1,we,8850030501,,845,4.78,0,0,01,2021011255weS:8AM-8PM,2021112551563620210117,KING MACKEREL,85.969857706,33,84,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1563620210117002,6,1,we,,,,,0,0,01,2021011255weS:8AM-8PM,2021112551563620210117,,85.965393404,,,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1563620210117003,6,1,we,,,,,0,0,01,2021011255weS:8AM-8PM,2021112551563620210117,,85.965393404,,,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1563620210117004,6,1,we,,,,,0,0,01,2021011255weS:8AM-8PM,2021112551563620210117,,85.965393404,,,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1563620210117005,6,1,we,8850030501,,861,5.08,0,0,01,2021011255weS:8AM-8PM,2021112551563620210117,KING MACKEREL,85.969857706,33,86,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1563620210117005,6,1,we,8837010104,,475,0.64,0,0,01,2021011255weS:8AM-8PM,2021112551563620210117,GREAT BARRACUDA,85.969857706,18,47,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1563620210117006,6,1,we,8850030501,,955,7.28,0,0,01,2021011255weS:8AM-8PM,2021112551563620210117,KING MACKEREL,85.969857706,37,95,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1563620210117007,6,1,we,8850030501,,683,2.88,0,0,01,2021011255weS:8AM-8PM,2021112551563620210117,KING MACKEREL,85.969857706,26,68,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1563620210117008,6,1,we,8850030503,,334,0.42,0,0,01,2021011255weS:8AM-8PM,2021112551563620210117,CERO,85.969857706,13,33,2021011255weS:8AM-8PM,,0,03/03/2025
2021,12,5,2,1563620210122004,6,1,we,8835280801,,938,10.46,1,1,01,2021011265weS:8AM-8PM,2021112651563620210122,GREATER AMBERJACK,101.7172161,36,93,2021011265weS:8AM-8PM,,0,03/03/2025
2021,12,5,2,1563620210122005,6,1,we,8850030501,,936,6.30,0,0,01,2021011265weS:8AM-8PM,2021112651563620210122,KING MACKEREL,101.7172161,36,93,2021011265weS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1563620210210001,6,1,wd,8850030501,,685,2.88,0,0,02,2021021255wdS:8AM-8PM,2021112551563620210210,KING MACKEREL,202.84129404,26,68,2021021255wdS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1563620210210001,6,1,wd,8850030501,,696,2.46,1,1,02,2021021255wdS:8AM-8PM,2021112551563620210210,KING MACKEREL,202.84129404,27,69,2021021255wdS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1563620210210001,6,1,wd,8850030501,,845,4.78,0,0,02,2021021255wdS:8AM-8PM,2021112551563620210210,KING MACKEREL,202.84129404,33,84,2021021255wdS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1563620210210001,6,1,wd,8850030501,,614,1.80,0,0,02,2021021255wdS:8AM-8PM,2021112551563620210210,KING MACKEREL,202.84129404,24,61,2021021255wdS:8AM-8PM,,0,03/03/2025
2021,12,5,1,1563620210210001,6,1,wd,8850030102,,540,2.28,0,0,02,2021021255wdS:8AM-8PM,2021112551563620210210,LITTLE TUNNY,202.84129404,21,54,2021021255wdS:8AM-8PM,,0,03/03/2025
