PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,MONTH,KOD,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,FL_REG,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,DATE,TURTLE,TOURN,AGE,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,DATE_PUBLISHED
,STRIPED BASS,199165348711we,115221991112425100,0,1,1,,2,1,25,25,Y,45,120,2,5,1152219911124009,100,8,7,1,0,0,1,,4,5,34,34,5,1,6,1991,1152219911124,11,we,,,1152219911124006,1,,,8,9,,Monmouth,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1915,911124,3,2,29,812.91639932,199165348711we,,0,1152219911124009,07753,03/03/2025
,STRIPED BASS,199165348711we,115221991113025100,0,1,1,,2,1,25,25,Y,20,150,1,4,1152219911130001,100,8,7,1,0,0,0,,4,5,34,34,5,1,6,1991,1152219911130,11,we,,,1152219911130001,1,,,8,9,,Monmouth,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1000,911130,3,2,19,812.91639932,199165348711we,,0,1152219911130001,07740,03/03/2025
,STRIPED BASS,199165348711we,115221991113025100,0,1,1,,2,1,25,25,Y,0,0,2,4,1152219911130002,100,8,7,1,0,0,1,,4,5,34,34,5,1,6,1991,1152219911130,11,we,,,1152219911130001,1,,,8,9,,Monmouth,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1015,911130,3,2,25,812.91639932,199165348711we,,0,1152219911130002,07757,03/03/2025
,STRIPED BASS,199165348711we,115221991113025100,0,1,1,,2,1,25,25,Y,10,50,2,4,1152219911130003,100,8,7,1,0,0,1,,4,5,34,34,5,1,6,1991,1152219911130,11,we,,,1152219911130001,1,,,8,9,,Monmouth,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1030,911130,3,2,35,812.91639932,199165348711we,,0,1152219911130003,07740,03/03/2025
,STRIPED BASS,199165348711we,115221991113025100,0,1,1,,2,1,25,25,Y,60,100,8,4,1152219911130004,100,8,7,1,0,0,0,,1,5,34,34,5,1,6,1991,1152219911130,11,we,,,1152219911130004,1,,,8,9,,Monmouth,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1045,911130,3,2,41,812.91639932,199165348711we,,0,1152219911130004,07764,03/03/2025
BLUEFISH,STRIPED BASS,199165348711wd,115481991112029860,,1,1,,2,1,29,5,Y,0,0,8,4.5,1154819911120001,860,8,7,0,0,0,0,,1,5,34,34,5,1,6,1991,1154819911120,11,wd,,,1154819911120001,,,,8,1,,Burlington,14OCT92:18:08,1,8,1,,,,8835020102,8835250101,1,1,8,1200,911120,3,2,43,1239.8931185,199165348711wd,,0,1154819911120001,08505,03/03/2025
,STRIPED BASS,199165348711wd,115481991112029860,0,1,1,,2,1,29,7,Y,4,15,1,6,1154819911120002,860,8,7,2,0,0,0,,3,5,34,34,5,1,6,1991,1154819911120,11,wd,,,1154819911120002,1,,,8,1,,Camden,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1230,911120,3,2,40,1239.8931185,199165348711wd,,0,1154819911120002,08030,03/03/2025
,STRIPED BASS,199165348711wd,115481991112029860,0,1,1,,2,1,29,7,Y,4,30,2,6,1154819911120003,860,8,7,1,0,0,1,,3,5,34,34,5,1,6,1991,1154819911120,11,wd,,,1154819911120002,1,,,8,1,,Camden,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1240,911120,3,2,37,1239.8931185,199165348711wd,,0,1154819911120003,08030,03/03/2025
,STRIPED BASS,199165348711wd,115481991112029860,0,1,1,,2,1,29,15,Y,3,12,2,6,1154819911120004,860,8,7,2,0,0,1,,3,5,34,34,5,1,6,1991,1154819911120,11,wd,,,1154819911120002,1,,,8,1,,Gloucester,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1250,911120,3,2,41,1239.8931185,199165348711wd,,0,1154819911120004,08012,03/03/2025
,STRIPED BASS,199165348711wd,115481991112029860,0,1,1,,1,1,29,5,Y,20,60,1,5,1154819911120005,860,8,7,2,1,0,0,,4,5,34,34,5,1,6,1991,1154819911120,11,wd,,,1154819911120005,1,1,0,8,1,,Burlington,14OCT92:18:08,1,2,1,,,,8835020102,,1,1,1,1320,911120,3,2,34,1239.8931185,199165348711wd,,0,1154819911120005,08075,03/03/2025
,STRIPED BASS,199165348711wd,115481991112029860,0,1,1,,2,1,29,5,Y,15,25,2,5,1154819911120006,860,8,7,1,0,0,1,,4,5,34,34,5,1,6,1991,1154819911120,11,wd,,,1154819911120005,1,,,8,1,,Burlington,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1325,911120,3,2,22,1239.8931185,199165348711wd,,0,1154819911120006,08075,03/03/2025
,STRIPED BASS,199165348711wd,115481991112029860,0,1,1,,1,1,29,5,Y,15,25,2,5,1154819911120007,860,8,7,2,1,0,1,,4,5,34,34,5,1,6,1991,1154819911120,11,wd,,,1154819911120005,1,,,8,1,,Burlington,14OCT92:18:08,1,2,1,,,,8835020102,,1,1,1,1335,911120,3,2,27,1239.8931185,199165348711wd,,0,1154819911120007,08075,03/03/2025
,STRIPED BASS,199165348711wd,115481991112029860,0,1,1,,1,1,29,5,Y,2,4,2,5,1154819911120008,860,8,7,2,1,0,1,,4,5,34,34,5,1,6,1991,1154819911120,11,wd,,,1154819911120005,1,,,8,1,,Burlington,14OCT92:18:08,1,2,1,,,,8835020102,,1,1,1,1345,911120,3,2,36,1239.8931185,199165348711wd,,0,1154819911120008,08075,03/03/2025
,BLUEFISH,199165348711we,119081991111625101,0,1,1,,1,3,25,5,Y,1,3,1,4,1190819911116003,101,8,7,1,12,0,0,,3,5,34,34,5,1,6,1991,1190819911116,11,we,,,1190819911116003,1,12,0,8,1,,Burlington,14OCT92:18:08,1,2,1,,,,8835250101,,1,1,2,1240,911116,3,2,36,812.91639932,199165348711we,,0,1190819911116003,08505,03/03/2025
,BLUEFISH,199165348711we,119081991111625101,0,1,1,,3,0,25,5,Y,1,3,2,4,1190819911116004,101,8,7,3,0,1,1,,3,5,34,34,5,1,6,1991,1190819911116,11,we,,,1190819911116003,1,,,8,1,,Burlington,14OCT92:18:08,1,8,1,,,,8835250101,,1,1,8,1250,911116,3,2,14,812.91639932,199165348711we,,0,1190819911116003,08505,03/03/2025
,BLUEFISH,199165348711we,119081991111625101,,1,1,,3,0,25,5,Y,0,0,2,4,1190819911116005,101,8,7,0,0,1,1,,3,5,34,34,5,1,6,1991,1190819911116,11,we,,,1190819911116003,,,,8,9,,Burlington,14OCT92:18:08,1,8,1,,,,8835250101,,1,1,8,1255,911116,3,2,15,812.91639932,199165348711we,,0,1190819911116003,08505,03/03/2025
,TAUTOG,199165348711we,119081991111625101,0,1,1,,1,2,25,17,O,12,100,1,6,1190819911116009,101,8,7,2,7,0,0,,2,5,34,42,5,1,6,1991,1190819911116,11,we,,,1190819911116009,1,1,0,8,1,,,14OCT92:18:08,1,2,1,,,,8839010101,,1,1,2,1400,911116,3,2,60,671.82038695,199165348711we,,0,1190819911116009,19067,03/03/2025
,TAUTOG,199165348711we,119081991111625101,0,1,1,,3,0,25,17,O,11,100,2,6,1190819911116010,101,8,7,2,0,1,1,,2,5,34,42,5,1,6,1991,1190819911116,11,we,,,1190819911116009,1,,,8,1,,,14OCT92:18:08,1,8,1,,,,8839010101,,1,1,8,1405,911116,3,2,47,671.82038695,199165348711we,,0,1190819911116009,19054,03/03/2025
,BLUEFISH,199165348711we,119081991111625101,0,1,1,,1,3,25,21,Y,5,6,1,6,1190819911116015,101,8,7,0,3,0,0,,3,5,34,34,5,1,6,1991,1190819911116,11,we,,,1190819911116015,1,3,0,8,1,,Mercer,14OCT92:18:08,1,2,1,,,,8835250101,,1,1,2,1450,911116,3,2,61,812.91639932,199165348711we,,0,1190819911116015,08619,03/03/2025
,BLUEFISH,199165348711we,119081991111625101,,1,1,,3,0,25,21,Y,1,3,2,6,1190819911116016,101,8,7,0,0,1,1,,3,5,34,34,5,1,6,1991,1190819911116,11,we,,,1190819911116015,,,,8,9,,Mercer,14OCT92:18:08,1,8,1,,,,8835250101,,1,1,8,1455,911116,3,2,32,812.91639932,199165348711we,,0,1190819911116015,08610,03/03/2025
,BLUEFISH,199165348711we,119081991111625101,,1,1,,3,0,25,21,Y,4,30,2,6,1190819911116017,101,8,7,0,0,1,1,,3,5,34,34,5,1,6,1991,1190819911116,11,we,,,1190819911116015,,,,8,1,,Mercer,14OCT92:18:08,1,8,1,,,,8835250101,,1,1,8,1500,911116,3,2,43,812.91639932,199165348711we,,0,1190819911116015,08610,03/03/2025
,STRIPED BASS,199165348711we,1190819911130251064,0,1,1,,2,1,25,25,Y,8,40,1,4,1190819911130001,1064,8,7,2,0,0,0,,3,5,34,34,5,1,6,1991,1190819911130,11,we,,,1190819911130001,1,,,8,1,,Monmouth,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1110,911130,3,2,61,812.91639932,199165348711we,,0,1190819911130001,07755,03/03/2025
,STRIPED BASS,199165348711we,1190819911130251064,0,1,1,,1,1,25,25,Y,8,40,2,4,1190819911130002,1064,8,7,2,1,0,1,,3,5,34,34,5,1,6,1991,1190819911130,11,we,,,1190819911130001,1,1,0,8,1,,Monmouth,14OCT92:18:08,1,2,1,,,,8835020102,,1,1,1,1115,911130,3,2,30,812.91639932,199165348711we,,0,1190819911130002,07755,03/03/2025
,STRIPED BASS,199165348711we,1190819911130251064,0,1,1,,1,1,25,25,O,2,20,2,4,1190819911130003,1064,8,7,1,1,0,1,,3,5,34,24,5,1,6,1991,1190819911130,11,we,,,1190819911130001,1,1,0,8,1,,Harford,21AUG91:15:40,1,2,1,,,,8835020102,,1,1,1,1120,911130,3,2,26,671.82038695,199165348711we,,0,1190819911130003,21017,03/03/2025
,BLUEFISH,199165348711we,1190819911130251064,0,1,1,,1,1,25,25,Y,4,35,1,3,1190819911130004,1064,8,7,1,1,0,0,,3,5,34,34,5,1,6,1991,1190819911130,11,we,,,1190819911130004,1,1,0,8,1,,Monmouth,14OCT92:18:08,1,1,1,,,,8835250101,,1,1,8,1210,911130,3,2,35,812.91639932,199165348711we,,0,1190819911130004,08750,03/03/2025
,BLUEFISH,199165348711we,1190819911130251064,0,1,1,,2,1,25,25,Y,4,35,2,3,1190819911130005,1064,8,7,3,0,0,1,,3,5,34,34,5,1,6,1991,1190819911130,11,we,,,1190819911130004,1,,,8,1,,Monmouth,14OCT92:18:08,1,8,1,,,,8835250101,,1,1,8,1215,911130,3,2,35,812.91639932,199165348711we,,0,1190819911130005,07719,03/03/2025
,BLUEFISH,199165348711we,1190819911130251064,0,1,1,,2,1,25,29,Y,1,6,2,3,1190819911130006,1064,8,7,1,0,0,1,,3,5,34,34,5,1,6,1991,1190819911130,11,we,,,1190819911130004,1,,,8,1,,Ocean,14OCT92:18:08,1,8,1,,,,8835250101,,1,1,8,1220,911130,3,2,35,812.91639932,199165348711we,,0,1190819911130006,08742,03/03/2025
,STRIPED BASS,199165348711we,1190819911130251064,0,1,1,,1,2,25,25,Y,7,150,1,5.5,1190819911130010,1064,8,7,1,10,0,0,,2,5,34,34,5,1,6,1991,1190819911130,11,we,,,1190819911130010,1,10,0,8,1,,Monmouth,14OCT92:18:08,1,2,1,,,,8835020102,,1,1,2,1320,911130,3,2,57,812.91639932,199165348711we,,0,1190819911130010,07753,03/03/2025
WINTER FLOUNDER,STRIPED BASS,199165348711we,1190819911130251064,0,1,1,,3,0,25,25,Y,7,150,2,5.5,1190819911130011,1064,8,7,2,0,1,1,,2,5,34,34,5,1,6,1991,1190819911130,11,we,,,1190819911130010,1,,,8,1,,Monmouth,14OCT92:18:08,1,8,1,,,,8835020102,8857042001,1,1,8,1325,911130,3,2,24,812.91639932,199165348711we,,0,1190819911130010,07753,03/03/2025
,STRIPED BASS,199165348711we,1190819911130251064,0,1,1,,2,1,25,23,Y,7,30,1,6,1190819911130013,1064,8,7,1,0,0,0,,3,5,34,34,5,1,6,1991,1190819911130,11,we,,,1190819911130013,1,,,8,1,,Middelsex,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1435,911130,3,2,51,812.91639932,199165348711we,,0,1190819911130013,08850,03/03/2025
,STRIPED BASS,199165348711we,1190819911130251064,0,1,1,,1,2,25,23,Y,7,30,2,6,1190819911130014,1064,8,7,0,2,0,1,,3,5,34,34,5,1,6,1991,1190819911130,11,we,,,1190819911130013,1,5,0,8,1,,Middelsex,14OCT92:18:08,1,2,1,,,,8835020102,,1,1,2,1440,911130,3,2,20,812.91639932,199165348711we,,0,1190819911130014,08850,03/03/2025
,STRIPED BASS,199165348711we,1190819911130251064,0,1,1,,3,0,25,25,Y,7,30,2,6,1190819911130015,1064,8,7,1,0,1,1,,3,5,34,34,5,1,6,1991,1190819911130,11,we,,,1190819911130013,1,,,8,1,,Monmouth,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1445,911130,3,2,44,812.91639932,199165348711we,,0,1190819911130014,07719,03/03/2025
WINTER FLOUNDER,STRIPED BASS,199165348711we,1190819911130251064,0,1,1,,2,1,25,25,Y,4,45,1,4.5,1190819911130016,1064,8,7,1,0,0,0,,2,5,34,34,5,1,6,1991,1190819911130,11,we,,,1190819911130016,1,,,8,9,,Monmouth,14OCT92:18:08,1,8,1,,,,8835020102,8857042001,1,1,8,1455,911130,3,2,28,812.91639932,199165348711we,,0,1190819911130016,07753,03/03/2025
WINTER FLOUNDER,STRIPED BASS,199165348711we,1190819911130251064,0,1,1,,2,1,25,25,Y,1,6,2,4.5,1190819911130017,1064,8,7,1,0,0,1,,2,5,34,34,5,1,6,1991,1190819911130,11,we,,,1190819911130016,1,,,8,9,,Monmouth,14OCT92:18:08,1,8,1,,,,8835020102,8857042001,1,1,8,1500,911130,3,2,51,812.91639932,199165348711we,,0,1190819911130017,07753,03/03/2025
,STRIPED BASS,199165348711we,1190819911130251064,0,1,1,,2,1,25,25,Y,8,50,1,6,1190819911130018,1064,8,7,1,0,0,0,,3,5,34,34,5,1,6,1991,1190819911130,11,we,,,1190819911130018,1,,,8,1,,Monmouth,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1510,911130,3,2,45,812.91639932,199165348711we,,0,1190819911130018,07755,03/03/2025
,STRIPED BASS,199165348711we,1190819911130251064,,1,1,,2,1,25,25,Y,8,50,2,6,1190819911130019,1064,8,7,0,0,0,1,,3,5,34,34,5,1,6,1991,1190819911130,11,we,,,1190819911130018,,,,8,1,,Monmouth,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1515,911130,3,2,45,812.91639932,199165348711we,,0,1190819911130019,07755,03/03/2025
,STRIPED BASS,199165348711we,1190819911130251064,,1,1,,2,1,25,25,Y,8,50,2,6,1190819911130020,1064,8,7,0,0,0,1,,3,5,34,34,5,1,6,1991,1190819911130,11,we,,,1190819911130018,,,,8,1,,Monmouth,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1520,911130,3,2,29,812.91639932,199165348711we,,0,1190819911130020,07755,03/03/2025
,BLUEFISH,199165348711wd,119131991111525101,0,1,1,,1,1,25,39,Y,8,72,8,3.5,1191319911115001,101,8,7,2,6,0,0,,1,5,34,34,5,1,6,1991,1191319911115,11,wd,,,1191319911115001,1,,,8,1,,Union,14OCT92:18:08,1,1,1,,,,8835250101,,1,1,8,1246,911115,3,2,63,1239.8931185,199165348711wd,,0,1191319911115001,07066,03/03/2025
,BLUEFISH,199165348711wd,119131991111525101,0,1,1,,1,1,25,39,Y,16,144,8,4,1191319911115002,101,8,7,3,3,0,0,,1,5,34,34,5,2,6,1991,1191319911115,11,wd,,,1191319911115002,1,,,8,9,,Union,14OCT92:18:08,1,1,1,,,,8835250101,,1,1,8,1258,911115,3,2,44,1239.8931185,199165348711wd,,0,1191319911115002,07032,03/03/2025
,BLUEFISH,199165348711wd,119131991111525101,0,1,1,,1,3,25,21,Y,28,60,1,5,1191319911115003,101,8,7,1,1,0,0,,3,5,34,34,5,1,6,1991,1191319911115,11,wd,,,1191319911115003,1,,,8,1,,Mercer,14OCT92:18:08,1,2,1,,,,8835250101,,1,1,2,1346,911115,3,2,67,1239.8931185,199165348711wd,,0,1191319911115003,08611,03/03/2025
,BLUEFISH,199165348711wd,119131991111525101,0,1,1,,3,0,25,21,Y,28,60,2,5,1191319911115004,101,8,7,1,0,1,1,,3,5,34,34,5,1,6,1991,1191319911115,11,wd,,,1191319911115003,1,,,8,1,,Mercer,14OCT92:18:08,1,8,1,,,,8835250101,,1,1,8,1348,911115,3,2,61,1239.8931185,199165348711wd,,0,1191319911115003,08620,03/03/2025
,BLUEFISH,199165348711wd,119131991111525101,0,1,1,,3,0,25,5,Y,28,60,2,5,1191319911115005,101,8,7,2,0,1,1,,3,5,34,34,5,1,6,1991,1191319911115,11,wd,,,1191319911115003,1,,,8,1,,Burlington,14OCT92:18:08,1,8,1,,,,8835250101,,1,1,8,1350,911115,3,2,36,1239.8931185,199165348711wd,,0,1191319911115003,08518,03/03/2025
,BLUEFISH,199165348711wd,119131991111525101,0,1,1,,1,2,25,11,O,6,20,1,4,1191319911115006,101,8,7,1,4,0,0,,2,5,34,42,5,1,6,1991,1191319911115,11,wd,,,1191319911115006,1,3,0,8,1,,,14OCT92:18:08,1,2,1,,,,8835250101,,1,1,2,1433,911115,3,2,72,1024.6877481,199165348711wd,,0,1191319911115006,18049,03/03/2025
,BLUEFISH,199165348711wd,119131991111525101,0,1,1,,3,0,25,11,O,6,20,2,4,1191319911115007,101,8,7,1,0,1,1,,2,5,34,42,5,1,6,1991,1191319911115,11,wd,,,1191319911115006,1,,,8,1,,,14OCT92:18:08,1,8,1,,,,8835250101,,1,1,8,1436,911115,3,2,49,1024.6877481,199165348711wd,,0,1191319911115006,19522,03/03/2025
,TAUTOG,199165348711wd,1191319911115251064,0,1,1,,1,1,25,17,O,8,20,8,8,1191319911115008,1064,8,7,2,1,0,0,,1,5,34,42,5,1,6,1991,1191319911115,11,wd,,,1191319911115008,1,23,0,8,1,,,14OCT92:18:08,1,1,1,,,,8839010101,,1,1,8,1629,911115,3,2,43,1024.6877481,199165348711wd,,0,1191319911115008,18940,03/03/2025
,STRIPED SEAROBIN,199165348711we,1191319911116291085,0,1,1,,1,2,29,7,Y,2,10,1,6,1191319911116003,1085,8,7,1,1,0,0,,2,5,34,34,5,1,6,1991,1191319911116,11,we,,,1191319911116003,1,,,8,1,,Camden,14OCT92:18:08,1,2,1,,,,8826020102,,1,1,2,1253,911116,3,2,24,812.91639932,199165348711we,,0,1191319911116003,08021,03/03/2025
,STRIPED BASS,199165348711we,1191319911116291085,,1,1,,3,0,29,5,Y,3,20,2,6,1191319911116004,1085,8,7,0,0,1,1,,2,5,34,34,5,1,6,1991,1191319911116,11,we,,,1191319911116003,,,,8,1,,Burlington,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1255,911116,3,2,32,812.91639932,199165348711we,,0,1191319911116003,08036,03/03/2025
BLUEFISH,STRIPED BASS,199165348711we,1191319911116291085,0,1,1,,1,1,29,7,Y,10,45,1,9,1191319911116005,1085,8,7,0,2,0,0,,6,5,34,34,5,1,6,1991,1191319911116,11,we,,,1191319911116005,1,2,0,8,1,,Camden,14OCT92:18:08,1,1,1,,,,8835020102,8835250101,1,1,8,1617,911116,3,2,27,812.91639932,199165348711we,,0,1191319911116005,08033,03/03/2025
BLUEFISH,STRIPED BASS,199165348711we,1191319911116291085,,1,1,,2,1,29,290,O,10,30,2,9,1191319911116006,1085,8,7,0,0,0,1,,6,0,34,2,5,1,6,1991,1191319911116,11,we,,,1191319911116005,,,,8,1,,,14OCT92:18:08,1,8,1,,,,8835020102,8835250101,1,1,8,1622,911116,3,2,30,671.82038695,199165348711we,,0,1191319911116006,99755,03/03/2025
BLUEFISH,STRIPED BASS,199165348711we,1191319911116291085,,1,1,,2,1,29,7,Y,10,50,2,9,1191319911116007,1085,8,7,0,0,0,1,,6,5,34,34,5,1,6,1991,1191319911116,11,we,,,1191319911116005,,,,8,1,,Camden,14OCT92:18:08,1,8,1,,,,8835020102,8835250101,1,1,8,1625,911116,3,2,33,812.91639932,199165348711we,,0,1191319911116007,08002,03/03/2025
,,199165348711we,1191319911116291085,,1,1,,2,1,29,7,Y,10,45,2,9,1191319911116008,1085,8,7,0,0,0,1,,6,5,34,34,5,1,6,1991,1191319911116,11,we,,,1191319911116005,,,,8,1,,Camden,14OCT92:18:08,1,8,1,,,,,,1,1,8,1630,911116,3,2,64,812.91639932,199165348711we,,0,1191319911116008,08033,03/03/2025
BLUEFISH,STRIPED BASS,199165348711we,1191319911116291085,,1,1,,2,1,29,7,Y,10,50,2,9,1191319911116009,1085,8,7,0,0,0,1,,6,5,34,34,5,1,6,1991,1191319911116,11,we,,,1191319911116005,,,,8,1,,Camden,14OCT92:18:08,1,8,1,,,,8835020102,8835250101,1,1,8,1635,911116,2,2,65,812.91639932,199165348711we,,0,1191319911116009,08033,03/03/2025
,STRIPED BASS,199165348711wd,119131991112025100,0,1,1,,2,1,25,31,Y,10,45,1,9,1191319911120001,100,8,7,2,0,0,0,,3,5,34,34,5,1,6,1991,1191319911120,11,wd,,,1191319911120001,1,,,8,1,,Passaic,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1520,911120,3,2,23,1239.8931185,199165348711wd,,0,1191319911120001,07508,03/03/2025
,STRIPED BASS,199165348711wd,119131991112025100,0,1,1,,2,1,25,31,Y,10,45,2,9,1191319911120002,100,8,7,2,0,0,1,,3,5,34,34,5,1,6,1991,1191319911120,11,wd,,,1191319911120001,1,,,8,1,,Passaic,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1523,911120,3,2,53,1239.8931185,199165348711wd,,0,1191319911120002,07508,03/03/2025
,STRIPED BASS,199165348711wd,119131991112025100,0,1,1,,2,1,25,31,Y,10,45,2,9,1191319911120003,100,8,7,3,0,0,1,,3,5,34,34,5,1,6,1991,1191319911120,11,wd,,,1191319911120001,1,,,8,1,,Passaic,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1531,911120,3,2,48,1239.8931185,199165348711wd,,0,1191319911120003,07508,03/03/2025
,TAUTOG,199165348711wd,119131991112025100,0,1,1,,2,1,25,27,Y,8,50,8,7,1191319911120004,100,8,7,2,0,0,0,,1,5,34,34,5,1,6,1991,1191319911120,11,wd,,,1191319911120004,1,,,8,1,,Morris,14OCT92:18:08,1,8,1,,,,8839010101,,1,1,8,1611,911120,3,2,51,1239.8931185,199165348711wd,,0,1191319911120004,07876,03/03/2025
BLUEFISH,STRIPED BASS,199165348711wd,119131991112025100,0,1,1,,2,1,25,23,Y,4,12,8,4,1191319911120005,100,8,7,1,0,0,0,,1,5,34,34,5,1,6,1991,1191319911120,11,wd,,,1191319911120005,1,,,8,9,,Middelsex,14OCT92:18:08,1,8,1,,,,8835020102,8835250101,1,1,8,1655,911120,3,2,54,1239.8931185,199165348711wd,,0,1191319911120005,08857,03/03/2025
,STRIPED BASS,199165348711wd,119131991112225100,0,1,1,,2,1,25,25,Y,20,40,1,4,1191319911122001,100,8,7,1,0,0,0,,3,5,34,34,5,1,6,1991,1191319911122,11,wd,,,1191319911122001,1,,,8,1,,Monmouth,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1456,911122,3,2,32,1239.8931185,199165348711wd,,0,1191319911122001,07753,03/03/2025
,STRIPED BASS,199165348711wd,119131991112225100,0,1,1,,2,1,25,25,Y,20,40,2,4,1191319911122002,100,8,7,2,0,0,1,,3,5,34,34,5,1,6,1991,1191319911122,11,wd,,,1191319911122001,1,0,1,8,1,,Monmouth,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1459,911122,3,2,26,1239.8931185,199165348711wd,,0,1191319911122002,07753,03/03/2025
,STRIPED BASS,199165348711wd,119131991112225100,0,1,1,,2,1,25,25,Y,30,70,2,4,1191319911122003,100,8,7,1,0,0,1,,3,5,34,34,5,1,6,1991,1191319911122,11,wd,,,1191319911122001,1,,,8,1,,Monmouth,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1503,911122,3,2,43,1239.8931185,199165348711wd,,0,1191319911122003,07753,03/03/2025
,STRIPED BASS,199165348711we,119131991112429860,,1,1,,2,1,29,29,Y,10,50,1,3,1191319911124001,860,8,7,0,0,0,0,,5,5,34,34,5,1,6,1991,1191319911124,11,we,,,1191319911124001,,,,8,1,,Ocean,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1709,911124,3,2,41,812.91639932,199165348711we,,0,1191319911124001,08731,03/03/2025
,STRIPED BASS,199165348711we,119131991112429860,,1,1,,2,1,29,29,Y,10,50,2,3,1191319911124002,860,8,7,0,0,0,1,,5,5,34,34,5,1,6,1991,1191319911124,11,we,,,1191319911124001,,,,8,1,,Ocean,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1711,911124,3,2,45,812.91639932,199165348711we,,0,1191319911124002,08731,03/03/2025
,STRIPED BASS,199165348711we,119131991112429860,,1,1,,2,1,29,29,Y,0,30,2,3,1191319911124003,860,8,7,0,0,0,1,,5,5,34,34,5,8,6,1991,1191319911124,11,we,,,1191319911124001,,,,8,9,,Ocean,14OCT92:18:08,1,8,1,,,,8835020102,,2,1,8,1713,911124,3,2,18,812.91639932,199165348711we,,0,1191319911124003,08731,03/03/2025
,STRIPED BASS,199165348711we,119131991112429860,,1,1,,2,1,29,29,Y,0,30,2,3,1191319911124004,860,8,7,0,0,0,1,,5,5,34,34,5,8,6,1991,1191319911124,11,we,,,1191319911124001,,,,8,9,,Ocean,14OCT92:18:08,1,8,1,,,,8835020102,,2,1,8,1715,911124,3,2,20,812.91639932,199165348711we,,0,1191319911124004,08731,03/03/2025
,,199165348711we,119131991112429860,,1,1,,2,1,29,113,O,0,0,2,1,1191319911124005,860,8,7,0,0,0,1,,5,7,34,48,5,1,6,1991,1191319911124,11,we,,,1191319911124001,,,,8,1,,,14OCT92:18:08,1,8,1,,,,,,1,1,8,1717,911124,3,2,43,671.82038695,199165348711we,,0,1191319911124005,75182,03/03/2025
,STRIPED BASS,199165348712we,119131991120129860,0,1,1,,2,1,29,17,O,15,24,8,5,1191319911201001,860,8,7,1,0,0,0,,1,5,34,42,5,1,6,1991,1191319911201,12,we,,,1191319911201001,1,,,8,1,,,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1106,911201,3,2,27,671.82038695,199165348712we,,0,1191319911201001,19202,03/03/2025
,STRIPED BASS,199165348712we,119131991120129860,,1,1,,2,1,29,29,Y,8,30,1,4,1191319911201002,860,8,7,0,0,0,0,,2,5,34,34,5,1,6,1991,1191319911201,12,we,,,1191319911201002,,,,8,1,,Ocean,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1124,911201,3,2,40,812.91639932,199165348712we,,0,1191319911201002,08722,03/03/2025
,STRIPED BASS,199165348712we,119131991120129860,,1,1,,2,1,29,29,Y,4,10,2,4,1191319911201003,860,8,7,0,0,0,1,,2,5,34,34,5,1,6,1991,1191319911201,12,we,,,1191319911201002,,,,8,1,,Ocean,14OCT92:18:08,1,8,1,,,,8835020102,,1,1,8,1126,911201,3,2,38,812.91639932,199165348712we,,0,1191319911201003,08722,03/03/2025
