PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,MONTH,KOD,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,FL_REG,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,TOURN,AGE,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,DATE_PUBLISHED
DOLPHIN,SAILFISH,198966128511we,1062919891119998,0,1,2,,2,1,99,99,Y,8,50,,7,1062919891119018,8,7,5,0,0,0,,,,6,12,12,6,1,6,1989,1062919891119,11,we,,,1062919891119018,,,,8,1,,,12JUN91:21:39,2,8,1,,,,8850060101,8835290101,1,1,8,1620,2,30,1907.2896264,198966128511we,,0,1062919891119018,33483,03/03/2025
,,198966128511we,1062919891119998,0,1,2,,2,1,99,99,Y,2,20,,7,1062919891119019,8,7,5,0,0,0,,,,6,12,12,6,1,6,1989,1062919891119,11,we,,,1062919891119019,,,,8,1,,,12JUN91:21:39,2,8,1,,,,,,1,1,8,1625,2,28,1907.2896264,198966128511we,,0,1062919891119019,33483,03/03/2025
SNOWY GROUPER,DOLPHIN,198966128511wd,10629198911229993,0,1,2,,1,1,99,99,Y,4,60,,3,1062919891122008,93,7,5,0,3,0,,,,6,12,12,6,1,6,1989,1062919891122,11,wd,,,1062919891122008,1,2,0,8,1,,,12JUN91:21:39,2,1,1,,,,8835290101,8835020411,1,1,8,1210,2,32,1907.2896264,198966128511wd,,0,1062919891122008,33480,03/03/2025
,DOLPHIN,198966128511wd,10629198911229993,0,1,2,,1,1,99,99,Y,1,15,,3,1062919891122009,93,7,5,1,3,0,,,,6,12,12,6,1,6,1989,1062919891122,11,wd,,,1062919891122009,1,3,0,8,1,,,12JUN91:21:39,2,1,1,,,,8835290101,,1,1,8,1220,2,28,1907.2896264,198966128511wd,,0,1062919891122009,33462,03/03/2025
,,198966128511wd,10629198911229993,0,1,2,,1,1,99,19,O,0,1,,3,1062919891122010,93,7,5,1,3,0,,,,5,12,42,6,1,6,1989,1062919891122,11,wd,,,1062919891122010,1,1,0,8,1,,,12JUN91:21:39,2,1,1,,,,,,1,1,8,1230,2,30,1907.2896264,198966128511wd,,0,1062919891122010,36061,03/03/2025
,,198966128511wd,10629198911229993,0,1,2,,1,1,99,19,O,0,1,,3,1062919891122011,93,7,5,1,2,0,,,,5,12,42,6,1,6,1989,1062919891122,11,wd,,,1062919891122011,1,2,0,8,1,,,12JUN91:21:39,2,1,1,,,,,,1,1,8,1240,2,30,1907.2896264,198966128511wd,,0,1062919891122011,36061,03/03/2025
,,198966128511wd,112141989110386296,0,1,2,,1,2,86,998,O,0,1,,4,1121419891103003,296,7,5,0,2,0,,,,,12,99,6,1,6,1989,1121419891103,11,wd,,,1121419891103003,1,2,0,8,1,,,12JUN91:21:39,2,2,1,,,,,,1,1,2,1245,2,38,1907.2896264,198966128511wd,,0,1121419891103003,39997,03/03/2025
,,198966128511wd,112141989110386296,0,1,2,,3,0,86,998,O,0,1,,4,1121419891103004,296,7,5,0,0,1,,,,,12,99,6,1,6,1989,1121419891103,11,wd,,,1121419891103004,,,,8,1,,,12JUN91:21:39,2,8,1,,,,,,1,1,8,1255,2,41,1907.2896264,198966128511wd,,0,1121419891103003,39997,03/03/2025
UNIDENTIFIED GROUPER,SNAPPER FAMILY,198966128511we,112141989110486134,0,1,2,,2,1,86,86,Y,35,150,,4,1121419891104001,134,7,5,0,0,0,,,,6,12,12,6,1,6,1989,1121419891104,11,we,,,1121419891104001,,,,8,1,,MIAMI-DADE,12JUN91:21:39,2,8,8,,,,8835360000,8835025000,1,3,8,1130,2,36,1907.2896264,198966128511we,,0,1121419891104001,33134,03/03/2025
UNIDENTIFIED GROUPER,SNAPPER FAMILY,198966128511we,112141989110486134,0,1,2,,2,1,86,86,Y,8,40,,4,1121419891104002,134,7,5,0,0,0,,,,6,12,12,6,1,6,1989,1121419891104,11,we,,,1121419891104002,,,,8,1,,MIAMI-DADE,12JUN91:21:39,2,8,8,,,,8835360000,8835025000,1,3,8,1140,2,35,1907.2896264,198966128511we,,0,1121419891104002,33134,03/03/2025
SNAPPER FAMILY,UNIDENTIFIED GROUPER,198966128511we,112141989110486134,0,1,2,,2,1,86,86,Y,5,30,,4,1121419891104003,134,7,5,0,0,0,,,,6,12,12,6,1,6,1989,1121419891104,11,we,,,1121419891104003,,,,8,1,,MIAMI-DADE,12JUN91:21:39,2,8,8,,,,8835025000,8835360000,1,3,8,1150,2,34,1907.2896264,198966128511we,,0,1121419891104003,33156,03/03/2025
,UNIDENTIFIED GROUPER,198966128511we,112141989110486134,0,1,2,,2,1,86,86,Y,0,2,,4,1121419891104004,134,7,5,0,0,0,,,,6,12,12,6,1,6,1989,1121419891104,11,we,,,1121419891104004,,,,8,1,,MIAMI-DADE,12JUN91:21:39,2,8,1,,,,8835025000,,1,3,8,1155,2,31,1907.2896264,198966128511we,,0,1121419891104004,33134,03/03/2025
,SNAPPER FAMILY,198966128511wd,112141989110286134,0,H,5,,1,1,86,86,Y,1,4,,5,1121419891102011,134,7,5,0,3,0,,,,6,12,12,6,1,6,1989,1121419891102,11,wd,,,1121419891102011,1,3,0,8,1,,MIAMI-DADE,12JUN91:21:39,8,1,1,,,,8835360000,,1,98,8,1600,2,40,654.36654831,198966128511wd,,0,1121419891102011,33125,03/03/2025
,,198966128711we,105421989110531369,0,1,1,,2,1,31,31,Y,2,6,,6,1054219891105001,369,8,7,3,0,0,,,,6,12,12,6,1,6,1989,1054219891105,11,we,,,1054219891105001,1,0,1,8,1,,,12JUN91:21:39,1,8,1,,,,,,1,1,8,1240,2,47,1910.6835243,198966128711we,,0,1054219891105001,32255,03/03/2025
,,198966128711we,105421989110531369,0,1,1,,2,1,31,31,Y,2,6,,6,1054219891105002,369,8,7,3,0,0,,,,6,12,12,6,1,6,1989,1054219891105,11,we,,,1054219891105002,1,0,3,8,1,,,12JUN91:21:39,1,8,1,,,,,,1,1,8,1245,2,25,1910.6835243,198966128711we,,0,1054219891105002,32207,03/03/2025
,,198966128711we,105421989110531369,0,1,1,,2,1,31,31,Y,2,6,,6,1054219891105003,369,8,7,3,0,0,,,,6,12,12,6,1,6,1989,1054219891105,11,we,,,1054219891105003,1,0,4,8,1,,,12JUN91:21:39,1,8,1,,,,,,1,1,8,1250,2,25,1910.6835243,198966128711we,,0,1054219891105003,32258,03/03/2025
,SPOTTED SEATROUT,198966128711we,10542198911128913,0,1,1,,1,1,89,299,O,2,10,,4,1054219891112015,13,8,7,0,2,0,,,,6,12,13,6,1,6,1989,1054219891112,11,we,,,1054219891112015,1,2,0,8,1,,,12JUN91:21:39,1,2,1,,,,8835440102,,1,1,8,1625,2,36,1487.3250971,198966128711we,,0,1054219891112015,31501,03/03/2025
,SPOTTED SEATROUT,198966128711we,10542198911128913,0,1,1,,1,1,89,299,O,2,10,,4,1054219891112016,13,8,7,0,1,0,,,,6,12,13,6,1,6,1989,1054219891112,11,we,,,1054219891112016,1,1,0,8,1,,,12JUN91:21:39,1,2,1,,,,8835440102,,1,1,8,1630,2,98,1487.3250971,198966128711we,,0,1054219891112016,31501,03/03/2025
,SPOTTED SEATROUT,198966128711we,10542198911128913,0,1,1,,2,1,89,299,O,1,1,,4,1054219891112017,13,8,7,1,0,0,,,,6,12,13,6,1,6,1989,1054219891112,11,we,,,1054219891112017,1,,,8,1,,,12JUN91:21:39,1,8,1,,,,8835440102,,1,1,8,1635,2,98,1487.3250971,198966128711we,,0,1054219891112017,31501,03/03/2025
,UNIDENTIFIED (BOTTOM FISH),198966128711we,10542198911128913,0,1,1,,2,1,89,89,Y,2,12,,4,1054219891112018,13,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1054219891112,11,we,,,1054219891112018,,,,8,9,,,12JUN91:21:39,1,8,1,,,,1000000001,,1,1,8,1710,2,98,1910.6835243,198966128711we,,0,1054219891112018,32034,03/03/2025
,UNIDENTIFIED (BOTTOM FISH),198966128711we,10542198911128913,0,1,1,,2,1,89,89,Y,4,24,,4,1054219891112019,13,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1054219891112,11,we,,,1054219891112019,,,,8,9,,,12JUN91:21:39,1,8,1,,,,1000000001,,1,1,8,1715,2,98,1910.6835243,198966128711we,,0,1054219891112019,32034,03/03/2025
,UNIDENTIFIED (BOTTOM FISH),198966128711we,10542198911128913,0,1,1,,2,1,89,89,Y,0,0,,2,1054219891112020,13,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1054219891112,11,we,,,1054219891112020,,,,8,9,,,12JUN91:21:39,1,8,1,,,,1000000001,,1,1,8,1720,2,98,1910.6835243,198966128711we,,0,1054219891112020,32034,03/03/2025
SNAPPER FAMILY,UNIDENTIFIED GROUPER,198966128711we,105421989112631369,0,1,1,,2,1,31,31,Y,4,20,,3,1054219891126011,369,8,7,3,0,0,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126011,1,0,1,8,1,,,12JUN91:21:39,1,8,1,,,,8835025000,8835360000,1,3,8,1450,2,52,1910.6835243,198966128711we,,0,1054219891126011,32216,03/03/2025
SNAPPER FAMILY,UNIDENTIFIED GROUPER,198966128711we,105421989112631369,0,1,1,,2,1,31,31,Y,4,20,,3,1054219891126012,369,8,7,3,0,0,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126012,1,0,1,8,1,,,12JUN91:21:39,1,8,1,,,,8835025000,8835360000,1,3,8,1455,2,25,1910.6835243,198966128711we,,0,1054219891126012,32216,03/03/2025
SNAPPER FAMILY,UNIDENTIFIED GROUPER,198966128711we,105421989112631369,0,1,1,,2,1,31,31,Y,4,20,,3,1054219891126013,369,8,7,2,0,0,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126013,1,0,2,8,1,,,12JUN91:21:39,1,8,1,,,,8835025000,8835360000,1,3,8,1500,2,24,1910.6835243,198966128711we,,0,1054219891126013,32216,03/03/2025
SNAPPER FAMILY,UNIDENTIFIED GROUPER,198966128711we,105421989112631369,0,1,1,,2,1,31,31,Y,4,20,,3,1054219891126014,369,8,7,2,0,0,,,,6,12,12,6,1,6,1989,1054219891126,11,we,,,1054219891126014,1,0,2,8,1,,,12JUN91:21:39,1,8,1,,,,8835025000,8835360000,1,3,8,1505,2,31,1910.6835243,198966128711we,,0,1054219891126014,32216,03/03/2025
SNAPPER FAMILY,UNIDENTIFIED GROUPER,198966128711we,105421989112631369,0,1,1,,2,1,31,89,O,0,3,,3,1054219891126015,369,8,7,3,0,0,,,,6,12,13,6,1,6,1989,1054219891126,11,we,,,1054219891126015,1,0,1,8,1,,,12JUN91:21:39,1,8,1,,,,8835025000,8835360000,1,3,8,1510,2,51,1487.3250971,198966128711we,,0,1054219891126015,30083,03/03/2025
,DOLPHIN,198966128711wd,106291989110399278,0,1,1,,2,1,99,99,Y,5,60,,1.5,1062919891103005,278,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891103,11,wd,,,1062919891103005,,,,8,1,,,12JUN91:21:39,1,8,1,,,,8835290101,,1,1,8,1225,2,41,1905.9405148,198966128711wd,,0,1062919891103005,33417,03/03/2025
DOLPHIN,SAILFISH,198966128711we,106291989110499278,0,1,1,,2,1,99,99,Y,3,5,,4,1062919891104010,278,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891104,11,we,,,1062919891104010,,,,8,1,,,12JUN91:21:39,1,8,1,,,,8850060101,8835290101,1,1,8,1435,2,25,1910.6835243,198966128711we,,0,1062919891104010,33458,03/03/2025
WAHOO,SAILFISH,198966128711we,106291989110499278,0,1,1,,2,1,99,99,Y,4,24,,4,1062919891104011,278,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891104,11,we,,,1062919891104011,,,,8,1,,,12JUN91:21:39,1,8,1,,,,8850060101,8850030601,1,1,8,1455,2,29,1910.6835243,198966128711we,,0,1062919891104011,33478,03/03/2025
DOLPHIN,SAILFISH,198966128711we,106291989110499278,0,1,1,,1,1,99,99,Y,3,17,,4,1062919891104012,278,8,7,0,1,0,,,,6,12,12,6,1,6,1989,1062919891104,11,we,,,1062919891104012,1,1,0,8,1,,,12JUN91:21:39,1,1,1,,,,8850060101,8835290101,1,1,8,1510,2,34,1910.6835243,198966128711we,,0,1062919891104012,33408,03/03/2025
DOLPHIN,YELLOWTAIL SNAPPER,198966128711we,106291989110499278,0,1,1,,2,1,99,71,O,0,1,,4,1062919891104015,278,8,7,0,0,0,,,,5,12,42,6,1,6,1989,1062919891104,11,we,,,1062919891104015,,,,8,1,,,12JUN91:21:39,1,8,1,,,,8835360401,8835290101,1,1,8,1605,2,23,1487.3250971,198966128711we,,0,1062919891104015,37572,03/03/2025
DOLPHIN,YELLOWTAIL SNAPPER,198966128711we,106291989110499278,0,1,1,,2,1,99,71,O,0,1,,4,1062919891104016,278,8,7,0,0,0,,,,5,12,42,6,1,6,1989,1062919891104,11,we,,,1062919891104016,,,,8,1,,,12JUN91:21:39,1,8,1,,,,8835360401,8835290101,1,1,8,1615,2,22,1487.3250971,198966128711we,,0,1062919891104016,37572,03/03/2025
GRAY SNAPPER,SHEEPSHEAD,198966128711we,106291989110585314,0,1,1,,2,1,85,111,Y,32,150,,3,1062919891105001,314,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1062919891105,11,we,,,1062919891105001,1,,,8,1,,,12JUN91:21:39,1,8,1,,,,8835430301,8835360102,1,1,8,1105,2,46,1910.6835243,198966128711we,,0,1062919891105001,34953,03/03/2025
GRAY SNAPPER,SHEEPSHEAD,198966128711we,106291989110585314,0,1,1,,2,1,85,111,Y,2,12,,3,1062919891105002,314,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1062919891105,11,we,,,1062919891105002,1,,,8,1,,,12JUN91:21:39,1,8,1,,,,8835430301,8835360102,1,1,8,1115,2,36,1910.6835243,198966128711we,,0,1062919891105002,34953,03/03/2025
,,198966128711we,106291989110585314,0,1,1,,2,1,85,111,Y,4,30,,1,1062919891105003,314,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1062919891105,11,we,,,1062919891105003,1,,,8,1,,,12JUN91:21:39,1,8,1,,,,,,1,1,8,1135,2,42,1910.6835243,198966128711we,,0,1062919891105003,34952,03/03/2025
,,198966128711we,106291989110585314,0,1,1,,2,1,85,111,Y,4,30,,1,1062919891105004,314,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1062919891105,11,we,,,1062919891105004,1,,,8,1,,,12JUN91:21:39,1,8,1,,,,,,1,1,8,1140,2,16,1910.6835243,198966128711we,,0,1062919891105004,34952,03/03/2025
GRAY SNAPPER,SHEEPSHEAD,198966128711we,10629198911058583,0,1,1,,2,1,85,25,O,1,40,,2.5,1062919891105005,83,8,7,3,0,0,,,,5,12,34,6,1,6,1989,1062919891105,11,we,,,1062919891105005,1,,,8,1,,,12JUN91:21:39,1,8,1,,,,8835430301,8835360102,1,1,8,1205,2,60,1487.3250971,198966128711we,,0,1062919891105005,38730,03/03/2025
GRAY SNAPPER,SHEEPSHEAD,198966128711we,10629198911058583,0,1,1,,2,1,85,27,O,1,12,,2.5,1062919891105006,83,8,7,3,0,0,,,,5,12,34,6,1,6,1989,1062919891105,11,we,,,1062919891105006,1,0,1,8,1,,,12JUN91:21:39,1,8,1,,,,8835430301,8835360102,1,1,8,1220,2,66,1487.3250971,198966128711we,,0,1062919891105006,37960,03/03/2025
RED DRUM,COMMON SNOOK,198966128711we,10629198911058583,0,1,1,,2,1,85,85,Y,16,50,,2.5,1062919891105007,83,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1062919891105,11,we,,,1062919891105007,1,,,8,1,,,12JUN91:21:39,1,8,1,,,,8835010105,8835440901,1,1,8,1245,2,35,1910.6835243,198966128711we,,0,1062919891105007,34997,03/03/2025
RED DRUM,COMMON SNOOK,198966128711we,106291989110585314,0,1,1,,1,1,85,85,Y,1,15,,2.5,1062919891105008,314,8,7,1,1,0,,,,6,12,12,6,1,6,1989,1062919891105,11,we,,,1062919891105008,1,1,0,8,1,,,12JUN91:21:39,1,1,1,,,,8835010105,8835440901,1,1,8,1255,2,38,1910.6835243,198966128711we,,0,1062919891105008,34997,03/03/2025
SPANISH MACKEREL,BLUEFISH,198966128711we,10629198911058583,0,1,1,,2,1,85,85,Y,4,20,,3,1062919891105009,83,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1062919891105,11,we,,,1062919891105009,1,,,8,1,,,12JUN91:21:39,1,8,1,,,,8835250101,8850030502,1,1,8,1320,2,24,1910.6835243,198966128711we,,0,1062919891105009,34997,03/03/2025
SPANISH MACKEREL,BLUEFISH,198966128711we,10629198911058583,0,1,1,,2,1,85,85,Y,8,52,,3,1062919891105010,83,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891105,11,we,,,1062919891105010,,,,8,1,,,12JUN91:21:39,1,8,1,,,,8835250101,8850030502,1,1,8,1335,2,22,1910.6835243,198966128711we,,0,1062919891105010,34997,03/03/2025
,GAG,198966128711wd,106291989110699278,0,1,1,,2,1,99,99,Y,20,150,,4,1062919891106003,278,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1062919891106,11,wd,,,1062919891106003,1,0,1,8,1,,,12JUN91:21:39,1,8,1,,,,8835020501,,1,1,8,1115,2,27,1905.9405148,198966128711wd,,0,1062919891106003,33410,03/03/2025
MUTTON SNAPPER,GAG,198966128711wd,1062919891106998,0,1,1,,1,1,99,99,Y,8,50,,1,1062919891106006,8,8,7,0,2,0,,,,6,12,12,6,1,6,1989,1062919891106,11,wd,,,1062919891106006,1,2,0,8,1,,,12JUN91:21:39,1,1,8,,,,8835020501,8835360103,1,1,8,1230,2,37,1905.9405148,198966128711wd,,0,1062919891106006,33463,03/03/2025
GAG,MUTTON SNAPPER,198966128711wd,106291989110799214,0,1,1,,1,1,99,99,Y,12,12,,6,1062919891107009,214,8,7,0,4,0,,,,6,12,12,6,1,6,1989,1062919891107,11,wd,,,1062919891107009,1,3,0,8,1,,,12JUN91:21:39,1,1,1,,,,8835360103,8835020501,1,1,8,1405,2,32,1905.9405148,198966128711wd,,0,1062919891107009,33462,03/03/2025
GAG,MUTTON SNAPPER,198966128711wd,106291989110799214,0,1,1,,2,1,99,99,Y,30,150,,6,1062919891107010,214,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891107,11,wd,,,1062919891107010,,,,8,1,,,12JUN91:21:39,1,8,1,,,,8835360103,8835020501,1,1,8,1420,2,43,1905.9405148,198966128711wd,,0,1062919891107010,33405,03/03/2025
WAHOO,DOLPHIN,198966128711we,106291989111185314,0,1,1,,2,1,85,85,Y,5,35,,3.5,1062919891111010,314,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891111,11,we,,,1062919891111010,,,,8,1,,,12JUN91:21:39,1,8,1,,,,8835290101,8850030601,1,1,8,1345,2,35,1910.6835243,198966128711we,,0,1062919891111010,34497,03/03/2025
WAHOO,DOLPHIN,198966128711we,106291989111185314,0,1,1,,2,1,85,99,Y,3,12,,3.5,1062919891111011,314,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891111,11,we,,,1062919891111011,,,,8,1,,,12JUN91:21:39,1,8,1,,,,8835290101,8850030601,1,1,8,1400,2,32,1910.6835243,198966128711we,,0,1062919891111011,33458,03/03/2025
WAHOO,DOLPHIN,198966128711we,106291989111185314,0,1,1,,1,1,85,99,Y,7,15,,3.5,1062919891111012,314,8,7,0,1,0,,,,6,12,12,6,1,6,1989,1062919891111,11,we,,,1062919891111012,1,1,0,8,1,,,12JUN91:21:39,1,1,1,,,,8835290101,8850030601,1,1,8,1410,2,33,1910.6835243,198966128711we,,0,1062919891111012,33432,03/03/2025
BLUEFISH,SPANISH MACKEREL,198966128711we,106291989111285297,0,1,1,,2,1,85,85,Y,5,50,,1.5,1062919891112010,297,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1062919891112,11,we,,,1062919891112010,1,0,2,8,1,,,12JUN91:21:39,1,8,1,,,,8850030502,8835250101,1,1,8,1315,2,29,1910.6835243,198966128711we,,0,1062919891112010,34996,03/03/2025
,KING MACKEREL,198966128711we,106291989111285297,0,1,1,,2,1,85,111,Y,48,300,,3.5,1062919891112014,297,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891112,11,we,,,1062919891112014,,,,8,1,,,12JUN91:21:39,1,8,1,,,,8850030501,,1,1,8,1500,2,25,1910.6835243,198966128711we,,0,1062919891112014,34952,03/03/2025
,,198966128711we,106291989111885314,0,1,1,,1,1,85,85,Y,6,40,,1.5,1062919891118006,314,8,7,0,1,0,,,,6,12,12,6,1,6,1989,1062919891118,11,we,,,1062919891118006,1,1,0,8,1,,,12JUN91:21:39,1,1,1,,,,,,1,1,8,1155,2,39,1910.6835243,198966128711we,,0,1062919891118006,33455,03/03/2025
,,198966128711we,106291989111885314,0,1,1,,2,1,85,43,O,0,1,,1.5,1062919891118007,314,8,7,0,0,0,,,,,12,17,6,1,6,1989,1062919891118,11,we,,,1062919891118007,,,,8,1,,,12JUN91:21:39,1,8,1,,,,,,1,1,8,1200,2,67,1487.3250971,198966128711we,,0,1062919891118007,30106,03/03/2025
,BLUEFISH,198966128711we,106291989111885297,0,1,1,,2,1,85,85,Y,1,6,,2,1062919891118010,297,8,7,2,0,0,,,,6,12,12,6,1,6,1989,1062919891118,11,we,,,1062919891118010,1,,,8,1,,,12JUN91:21:39,1,8,1,,,,8835250101,,1,1,8,1315,2,41,1910.6835243,198966128711we,,0,1062919891118010,33496,03/03/2025
,BLUEFISH,198966128711we,106291989111885297,0,1,1,,2,1,85,85,Y,35,200,,2,1062919891118011,297,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1062919891118,11,we,,,1062919891118011,1,,,8,1,,,12JUN91:21:39,1,8,1,,,,8835250101,,1,1,8,1320,2,13,1910.6835243,198966128711we,,0,1062919891118011,33496,03/03/2025
,BLUEFISH,198966128711we,106291989111885297,0,1,1,,2,1,85,85,Y,8,52,,2,1062919891118012,297,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1062919891118,11,we,,,1062919891118012,1,,,8,1,,,12JUN91:21:39,1,8,1,,,,8835250101,,1,1,8,1340,2,29,1910.6835243,198966128711we,,0,1062919891118012,33496,03/03/2025
BLUEFISH,SPANISH MACKEREL,198966128711we,106291989111885297,0,1,1,,2,1,85,85,Y,24,150,,0.5,1062919891118019,297,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891118,11,we,,,1062919891118019,,,,8,1,,,12JUN91:21:39,1,8,1,,,,8850030502,8835250101,1,1,8,1525,2,35,1910.6835243,198966128711we,,0,1062919891118019,33497,03/03/2025
BLUEFISH,SPANISH MACKEREL,198966128711we,106291989111885297,0,1,1,,2,1,85,85,Y,24,150,,0.5,1062919891118020,297,8,7,0,0,0,,,,6,12,12,6,1,6,1989,1062919891118,11,we,,,1062919891118020,,,,8,1,,,12JUN91:21:39,1,8,1,,,,8850030502,8835250101,1,1,8,1530,2,38,1910.6835243,198966128711we,,0,1062919891118020,33497,03/03/2025
,,198966128711we,1062919891119998,0,1,1,,1,1,99,99,Y,25,104,,0.5,1062919891119001,8,8,7,1,1,0,,,,6,12,12,6,1,6,1989,1062919891119,11,we,,,1062919891119001,1,1,0,8,1,,,12JUN91:21:39,1,1,1,,,,,,1,1,8,1005,2,35,1910.6835243,198966128711we,,0,1062919891119001,33407,03/03/2025
BLUE MARLIN,DOLPHIN,198966128711wd,106291989112011306,0,1,1,,1,1,11,11,Y,1,52,,4,1062919891120003,306,8,7,2,3,0,,,,6,12,12,6,1,6,1989,1062919891120,11,wd,,,1062919891120003,1,3,4,8,1,,,12JUN91:21:39,1,1,1,,,,8835290101,8850060201,1,1,8,1105,2,35,1905.9405148,198966128711wd,,0,1062919891120003,33334,03/03/2025
BLUE MARLIN,DOLPHIN,198966128711wd,106291989112011306,0,1,1,,1,1,11,11,Y,1,52,,4,1062919891120004,306,8,7,2,4,0,,,,6,12,12,6,1,6,1989,1062919891120,11,wd,,,1062919891120004,1,4,5,8,1,,,12JUN91:21:39,1,1,1,,,,8835290101,8850060201,1,1,8,1115,2,33,1905.9405148,198966128711wd,,0,1062919891120004,33060,03/03/2025
,DOLPHIN,198966128711wd,106291989112011306,0,1,1,,1,1,11,11,Y,8,52,,3,1062919891120007,306,8,7,1,3,0,,,,6,12,12,6,1,6,1989,1062919891120,11,wd,,,1062919891120007,1,3,0,8,1,,,12JUN91:21:39,1,1,1,,,,8835290101,,1,1,8,1330,2,29,1905.9405148,198966128711wd,,0,1062919891120007,33068,03/03/2025
SAILFISH,DOLPHIN,198966128711wd,106291989112011306,0,1,1,,1,1,11,109,Y,5,10,,5,1062919891120008,306,8,7,1,2,0,,,,6,12,12,6,1,6,1989,1062919891120,11,wd,,,1062919891120008,1,2,0,8,1,,,12JUN91:21:39,1,1,1,,,,8835290101,8850060101,1,1,8,1355,2,24,1905.9405148,198966128711wd,,0,1062919891120008,32084,03/03/2025
SAILFISH,DOLPHIN,198966128711wd,106291989112011306,0,1,1,,1,1,11,11,Y,5,10,,5,1062919891120009,306,8,7,1,2,0,,,,6,12,12,6,1,6,1989,1062919891120,11,wd,,,1062919891120009,1,2,0,8,1,,,12JUN91:21:39,1,1,1,,,,8835290101,8850060101,1,1,8,1415,2,22,1905.9405148,198966128711wd,,0,1062919891120009,33063,03/03/2025
,DOLPHIN,198966128711wd,106291989112011306,0,1,1,,1,1,11,11,Y,5,10,,4,1062919891120010,306,8,7,1,2,0,,,,6,12,12,6,1,6,1989,1062919891120,11,wd,,,1062919891120010,1,2,0,8,1,,,12JUN91:21:39,1,1,1,,,,8835290101,,1,1,8,1425,2,26,1905.9405148,198966128711wd,,0,1062919891120010,33063,03/03/2025
,DOLPHIN,198966128711wd,106291989112011306,0,1,1,,1,1,11,3,O,3,7,,4,1062919891120011,306,8,7,1,1,0,,,,5,12,42,6,1,6,1989,1062919891120,11,wd,,,1062919891120011,1,1,0,8,1,,,12JUN91:21:39,1,1,1,,,,8835290101,,1,1,8,1440,2,23,1483.6330168,198966128711wd,,0,1062919891120011,32084,03/03/2025
,DOLPHIN,198966128711wd,106291989112011306,0,1,1,,2,1,11,11,Y,4,15,,3.5,1062919891120012,306,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1062919891120,11,wd,,,1062919891120012,1,0,2,8,1,,,12JUN91:21:39,1,8,1,,,,8835290101,,1,1,8,1505,2,24,1905.9405148,198966128711wd,,0,1062919891120012,33317,03/03/2025
,DOLPHIN,198966128711wd,106291989112011306,0,1,1,,2,1,11,11,Y,1,2,,3.5,1062919891120013,306,8,7,2,0,0,,,,6,12,12,6,2,6,1989,1062919891120,11,wd,,,1062919891120013,1,,,8,1,,,12JUN91:21:39,1,8,1,,,,8835290101,,1,1,8,1520,2,25,1905.9405148,198966128711wd,,0,1062919891120013,33317,03/03/2025
,,198966128711wd,106291989112299214,0,1,1,,2,1,99,99,Y,0,1,,4,1062919891122003,214,8,7,1,0,0,,,,6,12,12,6,1,6,1989,1062919891122,11,wd,,,1062919891122003,1,,,8,1,,,12JUN91:21:39,1,8,1,,,,,,1,1,8,1045,2,16,1905.9405148,198966128711wd,,0,1062919891122003,33444,03/03/2025
